season,school_id,latitude,longitude
2009,21852,39.4105843,-76.7132892
2010,435,37.948544,-91.7715303
2011,435,37.948544,-91.7715303
2012,435,37.948544,-91.7715303
2013,435,37.948544,-91.7715303
2014,435,37.948544,-91.7715303
2015,435,37.948544,-91.7715303
2016,435,37.948544,-91.7715303
2017,435,37.948544,-91.7715303
2009,435,37.948544,-91.7715303
2010,106,40.0656291,-79.8917139
2011,106,40.0656291,-79.8917139
2012,106,40.0656291,-79.8917139
2013,106,40.0656291,-79.8917139
2014,106,40.0656291,-79.8917139
2015,106,40.0656291,-79.8917139
2016,106,40.0656291,-79.8917139
2017,106,40.0656291,-79.8917139
2009,106,40.0656291,-79.8917139
2010,12830,36.1631574,-82.8309861
2011,12830,36.1631574,-82.8309861
2012,12830,36.1631574,-82.8309861
2013,12830,36.1631574,-82.8309861
2014,12830,36.1631574,-82.8309861
2015,12830,36.1631574,-82.8309861
2016,12830,36.1631574,-82.8309861
2017,12830,36.1631574,-82.8309861
2009,12830,36.1631574,-82.8309861
2016,3,40.7267682,-73.6342954
2017,3,40.7267682,-73.6342954
2009,3,40.7267682,-73.6342954
2010,3,40.7267682,-73.6342954
2011,3,40.7267682,-73.6342954
2012,3,40.7267682,-73.6342954
2013,3,40.7267682,-73.6342954
2014,3,40.7267682,-73.6342954
2015,3,40.7267682,-73.6342954
2010,511,44.1511723,-72.6564986
2011,511,44.1511723,-72.6564986
2012,511,44.1511723,-72.6564986
2013,511,44.1511723,-72.6564986
2014,511,44.1511723,-72.6564986
2015,511,44.1511723,-72.6564986
2016,511,44.1511723,-72.6564986
2017,511,44.1511723,-72.6564986
2009,511,44.1511723,-72.6564986
2010,237,32.5537585,-83.8874084
2011,237,32.5537585,-83.8874084
2012,237,32.5537585,-83.8874084
2013,237,32.5537585,-83.8874084
2014,237,32.5537585,-83.8874084
2015,237,32.5537585,-83.8874084
2016,237,32.5537585,-83.8874084
2017,237,32.5537585,-83.8874084
2009,237,32.5537585,-83.8874084
2010,242,42.4400576,-79.3317105
2011,242,42.4400576,-79.3317105
2012,242,42.4400576,-79.3317105
2013,242,42.4400576,-79.3317105
2014,242,42.4400576,-79.3317105
2015,242,42.4400576,-79.3317105
2016,242,42.4400576,-79.3317105
2017,242,42.4400576,-79.3317105
2009,242,42.4400576,-79.3317105
2010,100,34.0522342,-118.2436849
2011,100,34.0522342,-118.2436849
2012,100,34.0522342,-118.2436849
2013,100,34.0522342,-118.2436849
2014,100,34.0522342,-118.2436849
2015,100,34.0522342,-118.2436849
2016,100,34.0522342,-118.2436849
2017,100,34.0522342,-118.2436849
2010,110,34.0522342,-118.2436849
2011,110,34.0522342,-118.2436849
2012,110,34.0522342,-118.2436849
2013,110,34.0522342,-118.2436849
2014,110,34.0522342,-118.2436849
2015,110,34.0522342,-118.2436849
2016,110,34.0522342,-118.2436849
2017,110,34.0522342,-118.2436849
2010,370,34.0522342,-118.2436849
2011,370,34.0522342,-118.2436849
2012,370,34.0522342,-118.2436849
2013,370,34.0522342,-118.2436849
2014,370,34.0522342,-118.2436849
2015,370,34.0522342,-118.2436849
2016,370,34.0522342,-118.2436849
2017,370,34.0522342,-118.2436849
2010,516,34.0522342,-118.2436849
2011,516,34.0522342,-118.2436849
2012,516,34.0522342,-118.2436849
2013,516,34.0522342,-118.2436849
2014,516,34.0522342,-118.2436849
2015,516,34.0522342,-118.2436849
2016,516,34.0522342,-118.2436849
2017,516,34.0522342,-118.2436849
2010,657,34.0522342,-118.2436849
2011,657,34.0522342,-118.2436849
2012,657,34.0522342,-118.2436849
2013,657,34.0522342,-118.2436849
2014,657,34.0522342,-118.2436849
2015,657,34.0522342,-118.2436849
2016,657,34.0522342,-118.2436849
2017,657,34.0522342,-118.2436849
2009,100,34.0522342,-118.2436849
2009,110,34.0522342,-118.2436849
2009,370,34.0522342,-118.2436849
2009,516,34.0522342,-118.2436849
2009,657,34.0522342,-118.2436849
2010,564,41.0886216,-74.1435843
2011,564,41.0886216,-74.1435843
2012,564,41.0886216,-74.1435843
2013,564,41.0886216,-74.1435843
2014,564,41.0886216,-74.1435843
2015,564,41.0886216,-74.1435843
2016,564,41.0886216,-74.1435843
2017,564,41.0886216,-74.1435843
2009,564,41.0886216,-74.1435843
2010,1159,42.6151357,-77.0919056
2011,1159,42.6151357,-77.0919056
2012,1159,42.6151357,-77.0919056
2013,1159,42.6151357,-77.0919056
2014,1159,42.6151357,-77.0919056
2015,1159,42.6151357,-77.0919056
2016,1159,42.6151357,-77.0919056
2017,1159,42.6151357,-77.0919056
2009,1159,42.6151357,-77.0919056
2010,1072,34.3334469,-82.387902
2011,1072,34.3334469,-82.387902
2012,1072,34.3334469,-82.387902
2013,1072,34.3334469,-82.387902
2014,1072,34.3334469,-82.387902
2015,1072,34.3334469,-82.387902
2016,1072,34.3334469,-82.387902
2017,1072,34.3334469,-82.387902
2009,1072,34.3334469,-82.387902
2010,114,42.9633599,-85.6680863
2011,114,42.9633599,-85.6680863
2012,114,42.9633599,-85.6680863
2013,114,42.9633599,-85.6680863
2014,114,42.9633599,-85.6680863
2015,114,42.9633599,-85.6680863
2016,114,42.9633599,-85.6680863
2017,114,42.9633599,-85.6680863
2009,114,42.9633599,-85.6680863
2010,557,47.2528768,-122.4442906
2011,557,47.2528768,-122.4442906
2012,557,47.2528768,-122.4442906
2013,557,47.2528768,-122.4442906
2014,557,47.2528768,-122.4442906
2015,557,47.2528768,-122.4442906
2016,557,47.2528768,-122.4442906
2017,557,47.2528768,-122.4442906
2010,1297,47.2528768,-122.4442906
2011,1297,47.2528768,-122.4442906
2012,1297,47.2528768,-122.4442906
2013,1297,47.2528768,-122.4442906
2014,1297,47.2528768,-122.4442906
2015,1297,47.2528768,-122.4442906
2016,1297,47.2528768,-122.4442906
2017,1297,47.2528768,-122.4442906
2009,557,47.2528768,-122.4442906
2009,1297,47.2528768,-122.4442906
2010,434,38.9517053,-92.3340724
2011,434,38.9517053,-92.3340724
2012,434,38.9517053,-92.3340724
2013,434,38.9517053,-92.3340724
2014,434,38.9517053,-92.3340724
2015,434,38.9517053,-92.3340724
2016,434,38.9517053,-92.3340724
2017,434,38.9517053,-92.3340724
2009,434,38.9517053,-92.3340724
2010,59,40.205627,-80.5567384
2011,59,40.205627,-80.5567384
2012,59,40.205627,-80.5567384
2013,59,40.205627,-80.5567384
2014,59,40.205627,-80.5567384
2015,59,40.205627,-80.5567384
2016,59,40.205627,-80.5567384
2017,59,40.205627,-80.5567384
2009,59,40.205627,-80.5567384
2010,555,38.9561594,-90.3598364
2011,555,38.9561594,-90.3598364
2012,555,38.9561594,-90.3598364
2013,555,38.9561594,-90.3598364
2014,555,38.9561594,-90.3598364
2015,555,38.9561594,-90.3598364
2016,555,38.9561594,-90.3598364
2017,555,38.9561594,-90.3598364
2009,555,38.9561594,-90.3598364
2010,211,40.1528719,-76.6027455
2011,211,40.1528719,-76.6027455
2012,211,40.1528719,-76.6027455
2013,211,40.1528719,-76.6027455
2014,211,40.1528719,-76.6027455
2015,211,40.1528719,-76.6027455
2016,211,40.1528719,-76.6027455
2017,211,40.1528719,-76.6027455
2009,211,40.1528719,-76.6027455
2016,5,41.0814447,-81.5190053
2017,5,41.0814447,-81.5190053
2009,5,41.0814447,-81.5190053
2010,5,41.0814447,-81.5190053
2011,5,41.0814447,-81.5190053
2012,5,41.0814447,-81.5190053
2013,5,41.0814447,-81.5190053
2014,5,41.0814447,-81.5190053
2015,5,41.0814447,-81.5190053
2010,592,34.7740494,-79.4628248
2011,592,34.7740494,-79.4628248
2012,592,34.7740494,-79.4628248
2009,592,34.7740494,-79.4628248
2010,542,35.4848625,-80.2883904
2011,542,35.4848625,-80.2883904
2012,542,35.4848625,-80.2883904
2013,542,35.4848625,-80.2883904
2014,542,35.4848625,-80.2883904
2015,542,35.4848625,-80.2883904
2016,542,35.4848625,-80.2883904
2017,542,35.4848625,-80.2883904
2009,542,35.4848625,-80.2883904
2010,244,34.8526176,-82.3940104
2011,244,34.8526176,-82.3940104
2012,244,34.8526176,-82.3940104
2013,244,34.8526176,-82.3940104
2014,244,34.8526176,-82.3940104
2015,244,34.8526176,-82.3940104
2016,244,34.8526176,-82.3940104
2017,244,34.8526176,-82.3940104
2009,244,34.8526176,-82.3940104
2010,30037,41.6347726,-84.9994088
2011,30037,41.6347726,-84.9994088
2012,30037,41.6347726,-84.9994088
2013,30037,41.6347726,-84.9994088
2014,30037,41.6347726,-84.9994088
2015,30037,41.6347726,-84.9994088
2016,30037,41.6347726,-84.9994088
2017,30037,41.6347726,-84.9994088
2009,30037,41.6347726,-84.9994088
2016,934,39.1523198,-80.0403578
2017,934,39.1523198,-80.0403578
2009,934,39.1523198,-80.0403578
2010,934,39.1523198,-80.0403578
2011,934,39.1523198,-80.0403578
2012,934,39.1523198,-80.0403578
2013,934,39.1523198,-80.0403578
2014,934,39.1523198,-80.0403578
2015,934,39.1523198,-80.0403578
2010,682,42.0245442,-71.1286594
2011,682,42.0245442,-71.1286594
2012,682,42.0245442,-71.1286594
2013,682,42.0245442,-71.1286594
2014,682,42.0245442,-71.1286594
2015,682,42.0245442,-71.1286594
2016,682,42.0245442,-71.1286594
2017,682,42.0245442,-71.1286594
2009,682,42.0245442,-71.1286594
2010,107,37.8715926,-122.272747
2011,107,37.8715926,-122.272747
2012,107,37.8715926,-122.272747
2013,107,37.8715926,-122.272747
2014,107,37.8715926,-122.272747
2015,107,37.8715926,-122.272747
2016,107,37.8715926,-122.272747
2017,107,37.8715926,-122.272747
2009,107,37.8715926,-122.272747
2010,996,34.6035669,-98.3959291
2011,996,34.6035669,-98.3959291
2012,996,34.6035669,-98.3959291
2013,996,34.6035669,-98.3959291
2014,996,34.6035669,-98.3959291
2015,996,34.6035669,-98.3959291
2016,996,34.6035669,-98.3959291
2017,996,34.6035669,-98.3959291
2009,996,34.6035669,-98.3959291
2010,1065,45.3245771,-118.0877188
2009,1065,45.3245771,-118.0877188
2010,253,32.4487876,-81.7831674
2011,253,32.4487876,-81.7831674
2012,253,32.4487876,-81.7831674
2013,253,32.4487876,-81.7831674
2014,253,32.4487876,-81.7831674
2015,253,32.4487876,-81.7831674
2016,253,32.4487876,-81.7831674
2017,253,32.4487876,-81.7831674
2009,253,32.4487876,-81.7831674
2010,1068,36.0982762,-79.5115433
2011,1068,36.0982762,-79.5115433
2012,1068,36.0982762,-79.5115433
2013,1068,36.0982762,-79.5115433
2014,1068,36.0982762,-79.5115433
2015,1068,36.0982762,-79.5115433
2016,1068,36.0982762,-79.5115433
2017,1068,36.0982762,-79.5115433
2009,1068,36.0982762,-79.5115433
2010,533,41.1333371,-73.7924152
2011,533,41.1333371,-73.7924152
2012,533,41.1333371,-73.7924152
2013,533,41.1333371,-73.7924152
2014,533,41.1333371,-73.7924152
2015,533,41.1333371,-73.7924152
2016,533,41.1333371,-73.7924152
2017,533,41.1333371,-73.7924152
2009,533,41.1333371,-73.7924152
2016,4,41.8975471,-84.0371659
2017,4,41.8975471,-84.0371659
2009,4,41.8975471,-84.0371659
2010,4,41.8975471,-84.0371659
2011,4,41.8975471,-84.0371659
2012,4,41.8975471,-84.0371659
2013,4,41.8975471,-84.0371659
2014,4,41.8975471,-84.0371659
2015,4,41.8975471,-84.0371659
2010,316,30.3321838,-81.655651
2011,316,30.3321838,-81.655651
2012,316,30.3321838,-81.655651
2013,316,30.3321838,-81.655651
2014,316,30.3321838,-81.655651
2015,316,30.3321838,-81.655651
2016,316,30.3321838,-81.655651
2017,316,30.3321838,-81.655651
2010,2711,30.3321838,-81.655651
2011,2711,30.3321838,-81.655651
2012,2711,30.3321838,-81.655651
2013,2711,30.3321838,-81.655651
2014,2711,30.3321838,-81.655651
2015,2711,30.3321838,-81.655651
2016,2711,30.3321838,-81.655651
2017,2711,30.3321838,-81.655651
2009,316,30.3321838,-81.655651
2009,2711,30.3321838,-81.655651
2010,734,30.8327022,-83.2784851
2011,734,30.8327022,-83.2784851
2012,734,30.8327022,-83.2784851
2013,734,30.8327022,-83.2784851
2014,734,30.8327022,-83.2784851
2015,734,30.8327022,-83.2784851
2016,734,30.8327022,-83.2784851
2017,734,30.8327022,-83.2784851
2009,734,30.8327022,-83.2784851
2012,30138,38.6039375,-89.8073195
2013,30138,38.6039375,-89.8073195
2014,30138,38.6039375,-89.8073195
2015,30138,38.6039375,-89.8073195
2016,30138,38.6039375,-89.8073195
2017,30138,38.6039375,-89.8073195
2010,751,40.17396,-80.2461714
2011,751,40.17396,-80.2461714
2012,751,40.17396,-80.2461714
2013,751,40.17396,-80.2461714
2014,751,40.17396,-80.2461714
2015,751,40.17396,-80.2461714
2016,751,40.17396,-80.2461714
2017,751,40.17396,-80.2461714
2009,751,40.17396,-80.2461714
2010,385,39.415352,-81.4548436
2011,385,39.415352,-81.4548436
2012,385,39.415352,-81.4548436
2013,385,39.415352,-81.4548436
2014,385,39.415352,-81.4548436
2015,385,39.415352,-81.4548436
2016,385,39.415352,-81.4548436
2017,385,39.415352,-81.4548436
2009,385,39.415352,-81.4548436
2010,419,35.8456213,-86.39027
2011,419,35.8456213,-86.39027
2012,419,35.8456213,-86.39027
2013,419,35.8456213,-86.39027
2014,419,35.8456213,-86.39027
2015,419,35.8456213,-86.39027
2016,419,35.8456213,-86.39027
2017,419,35.8456213,-86.39027
2009,419,35.8456213,-86.39027
2010,494,47.9252568,-97.0328547
2011,494,47.9252568,-97.0328547
2012,494,47.9252568,-97.0328547
2013,494,47.9252568,-97.0328547
2014,494,47.9252568,-97.0328547
2015,494,47.9252568,-97.0328547
2016,494,47.9252568,-97.0328547
2017,494,47.9252568,-97.0328547
2009,494,47.9252568,-97.0328547
2010,1450,38.8467082,-91.9479586
2011,1450,38.8467082,-91.9479586
2012,1450,38.8467082,-91.9479586
2013,1450,38.8467082,-91.9479586
2014,1450,38.8467082,-91.9479586
2015,1450,38.8467082,-91.9479586
2016,1450,38.8467082,-91.9479586
2017,1450,38.8467082,-91.9479586
2009,1450,38.8467082,-91.9479586
2010,112,32.8328112,-117.2712717
2011,112,32.8328112,-117.2712717
2012,112,32.8328112,-117.2712717
2013,112,32.8328112,-117.2712717
2014,112,32.8328112,-117.2712717
2015,112,32.8328112,-117.2712717
2016,112,32.8328112,-117.2712717
2017,112,32.8328112,-117.2712717
2009,112,32.8328112,-117.2712717
2010,527,36.1539816,-95.992775
2011,527,36.1539816,-95.992775
2012,527,36.1539816,-95.992775
2013,527,36.1539816,-95.992775
2014,527,36.1539816,-95.992775
2015,527,36.1539816,-95.992775
2016,527,36.1539816,-95.992775
2017,527,36.1539816,-95.992775
2010,719,36.1539816,-95.992775
2011,719,36.1539816,-95.992775
2012,719,36.1539816,-95.992775
2013,719,36.1539816,-95.992775
2014,719,36.1539816,-95.992775
2015,719,36.1539816,-95.992775
2016,719,36.1539816,-95.992775
2017,719,36.1539816,-95.992775
2009,527,36.1539816,-95.992775
2009,719,36.1539816,-95.992775
2010,306,39.165325,-86.5263857
2011,306,39.165325,-86.5263857
2012,306,39.165325,-86.5263857
2013,306,39.165325,-86.5263857
2014,306,39.165325,-86.5263857
2015,306,39.165325,-86.5263857
2016,306,39.165325,-86.5263857
2017,306,39.165325,-86.5263857
2009,306,39.165325,-86.5263857
2010,689,27.950575,-82.4571776
2011,689,27.950575,-82.4571776
2012,689,27.950575,-82.4571776
2013,689,27.950575,-82.4571776
2014,689,27.950575,-82.4571776
2015,689,27.950575,-82.4571776
2016,689,27.950575,-82.4571776
2017,689,27.950575,-82.4571776
2010,651,27.950575,-82.4571776
2011,651,27.950575,-82.4571776
2012,651,27.950575,-82.4571776
2013,651,27.950575,-82.4571776
2014,651,27.950575,-82.4571776
2015,651,27.950575,-82.4571776
2016,651,27.950575,-82.4571776
2017,651,27.950575,-82.4571776
2009,689,27.950575,-82.4571776
2009,651,27.950575,-82.4571776
2010,300,40.4842027,-88.9936873
2011,300,40.4842027,-88.9936873
2012,300,40.4842027,-88.9936873
2013,300,40.4842027,-88.9936873
2014,300,40.4842027,-88.9936873
2015,300,40.4842027,-88.9936873
2016,300,40.4842027,-88.9936873
2017,300,40.4842027,-88.9936873
2009,300,40.4842027,-88.9936873
2010,519,39.3292396,-82.1012554
2011,519,39.3292396,-82.1012554
2012,519,39.3292396,-82.1012554
2013,519,39.3292396,-82.1012554
2014,519,39.3292396,-82.1012554
2015,519,39.3292396,-82.1012554
2016,519,39.3292396,-82.1012554
2017,519,39.3292396,-82.1012554
2009,519,39.3292396,-82.1012554
2010,23121,32.9483335,-96.7298519
2011,23121,32.9483335,-96.7298519
2012,23121,32.9483335,-96.7298519
2013,23121,32.9483335,-96.7298519
2014,23121,32.9483335,-96.7298519
2015,23121,32.9483335,-96.7298519
2016,23121,32.9483335,-96.7298519
2017,23121,32.9483335,-96.7298519
2009,23121,32.9483335,-96.7298519
2010,178,39.158168,-75.5243682
2011,178,39.158168,-75.5243682
2012,178,39.158168,-75.5243682
2013,178,39.158168,-75.5243682
2014,178,39.158168,-75.5243682
2015,178,39.158168,-75.5243682
2016,178,39.158168,-75.5243682
2017,178,39.158168,-75.5243682
2010,763,39.158168,-75.5243682
2011,763,39.158168,-75.5243682
2012,763,39.158168,-75.5243682
2013,763,39.158168,-75.5243682
2014,763,39.158168,-75.5243682
2015,763,39.158168,-75.5243682
2016,763,39.158168,-75.5243682
2017,763,39.158168,-75.5243682
2009,178,39.158168,-75.5243682
2009,763,39.158168,-75.5243682
2010,1012,42.8294187,-102.9999069
2011,1012,42.8294187,-102.9999069
2012,1012,42.8294187,-102.9999069
2013,1012,42.8294187,-102.9999069
2014,1012,42.8294187,-102.9999069
2015,1012,42.8294187,-102.9999069
2016,1012,42.8294187,-102.9999069
2017,1012,42.8294187,-102.9999069
2009,1012,42.8294187,-102.9999069
2010,46,41.3661614,-81.8543026
2011,46,41.3661614,-81.8543026
2012,46,41.3661614,-81.8543026
2013,46,41.3661614,-81.8543026
2014,46,41.3661614,-81.8543026
2015,46,41.3661614,-81.8543026
2016,46,41.3661614,-81.8543026
2017,46,41.3661614,-81.8543026
2009,46,41.3661614,-81.8543026
2010,1162,33.0362218,-85.0322444
2011,1162,33.0362218,-85.0322444
2012,1162,33.0362218,-85.0322444
2013,1162,33.0362218,-85.0322444
2014,1162,33.0362218,-85.0322444
2015,1162,33.0362218,-85.0322444
2016,1162,33.0362218,-85.0322444
2017,1162,33.0362218,-85.0322444
2009,1162,33.0362218,-85.0322444
2010,41,43.5445959,-96.7311034
2011,41,43.5445959,-96.7311034
2012,41,43.5445959,-96.7311034
2013,41,43.5445959,-96.7311034
2014,41,43.5445959,-96.7311034
2015,41,43.5445959,-96.7311034
2016,41,43.5445959,-96.7311034
2017,41,43.5445959,-96.7311034
2012,30128,43.5445959,-96.7311034
2013,30128,43.5445959,-96.7311034
2014,30128,43.5445959,-96.7311034
2015,30128,43.5445959,-96.7311034
2016,30128,43.5445959,-96.7311034
2017,30128,43.5445959,-96.7311034
2009,41,43.5445959,-96.7311034
2010,1000,36.122311,-83.492396
2011,1000,36.122311,-83.492396
2012,1000,36.122311,-83.492396
2013,1000,36.122311,-83.492396
2014,1000,36.122311,-83.492396
2015,1000,36.122311,-83.492396
2016,1000,36.122311,-83.492396
2017,1000,36.122311,-83.492396
2009,1000,36.122311,-83.492396
2010,154,38.8338816,-104.8213634
2011,154,38.8338816,-104.8213634
2012,154,38.8338816,-104.8213634
2013,154,38.8338816,-104.8213634
2014,154,38.8338816,-104.8213634
2015,154,38.8338816,-104.8213634
2016,154,38.8338816,-104.8213634
2017,154,38.8338816,-104.8213634
2010,9754,38.8338816,-104.8213634
2011,9754,38.8338816,-104.8213634
2012,9754,38.8338816,-104.8213634
2013,9754,38.8338816,-104.8213634
2014,9754,38.8338816,-104.8213634
2015,9754,38.8338816,-104.8213634
2016,9754,38.8338816,-104.8213634
2017,9754,38.8338816,-104.8213634
2009,154,38.8338816,-104.8213634
2009,9754,38.8338816,-104.8213634
2010,160,41.8978091,-87.8139483
2011,160,41.8978091,-87.8139483
2012,160,41.8978091,-87.8139483
2013,160,41.8978091,-87.8139483
2014,160,41.8978091,-87.8139483
2015,160,41.8978091,-87.8139483
2016,160,41.8978091,-87.8139483
2017,160,41.8978091,-87.8139483
2010,1332,41.8978091,-87.8139483
2011,1332,41.8978091,-87.8139483
2012,1332,41.8978091,-87.8139483
2013,1332,41.8978091,-87.8139483
2014,1332,41.8978091,-87.8139483
2015,1332,41.8978091,-87.8139483
2016,1332,41.8978091,-87.8139483
2017,1332,41.8978091,-87.8139483
2009,160,41.8978091,-87.8139483
2009,1332,41.8978091,-87.8139483
2010,209,41.8742225,-80.1317236
2011,209,41.8742225,-80.1317236
2012,209,41.8742225,-80.1317236
2013,209,41.8742225,-80.1317236
2014,209,41.8742225,-80.1317236
2015,209,41.8742225,-80.1317236
2016,209,41.8742225,-80.1317236
2017,209,41.8742225,-80.1317236
2009,209,41.8742225,-80.1317236
2010,147,34.6834382,-82.8373654
2011,147,34.6834382,-82.8373654
2012,147,34.6834382,-82.8373654
2013,147,34.6834382,-82.8373654
2014,147,34.6834382,-82.8373654
2015,147,34.6834382,-82.8373654
2016,147,34.6834382,-82.8373654
2017,147,34.6834382,-82.8373654
2009,147,34.6834382,-82.8373654
2012,30136,38.7881062,-90.4974359
2013,30136,38.7881062,-90.4974359
2014,30136,38.7881062,-90.4974359
2015,30136,38.7881062,-90.4974359
2016,30136,38.7881062,-90.4974359
2017,30136,38.7881062,-90.4974359
2010,1044,32.8140177,-96.9488945
2011,1044,32.8140177,-96.9488945
2012,1044,32.8140177,-96.9488945
2013,1044,32.8140177,-96.9488945
2014,1044,32.8140177,-96.9488945
2015,1044,32.8140177,-96.9488945
2016,1044,32.8140177,-96.9488945
2017,1044,32.8140177,-96.9488945
2009,1044,32.8140177,-96.9488945
2010,674,37.424106,-122.1660756
2011,674,37.424106,-122.1660756
2012,674,37.424106,-122.1660756
2013,674,37.424106,-122.1660756
2014,674,37.424106,-122.1660756
2015,674,37.424106,-122.1660756
2016,674,37.424106,-122.1660756
2017,674,37.424106,-122.1660756
2009,674,37.424106,-122.1660756
2010,1277,41.0906519,-73.9179146
2011,1277,41.0906519,-73.9179146
2012,1277,41.0906519,-73.9179146
2013,1277,41.0906519,-73.9179146
2014,1277,41.0906519,-73.9179146
2015,1277,41.0906519,-73.9179146
2016,1277,41.0906519,-73.9179146
2017,1277,41.0906519,-73.9179146
2009,1277,41.0906519,-73.9179146
2010,720,32.430237,-85.7077266
2011,720,32.430237,-85.7077266
2012,720,32.430237,-85.7077266
2013,720,32.430237,-85.7077266
2014,720,32.430237,-85.7077266
2015,720,32.430237,-85.7077266
2016,720,32.430237,-85.7077266
2017,720,32.430237,-85.7077266
2009,720,32.430237,-85.7077266
2010,51,31.549333,-97.1466695
2011,51,31.549333,-97.1466695
2012,51,31.549333,-97.1466695
2013,51,31.549333,-97.1466695
2014,51,31.549333,-97.1466695
2015,51,31.549333,-97.1466695
2016,51,31.549333,-97.1466695
2017,51,31.549333,-97.1466695
2009,51,31.549333,-97.1466695
2015,30154,34.9331453,-83.8471223
2016,30154,34.9331453,-83.8471223
2017,30154,34.9331453,-83.8471223
2010,659,37.7272727,-89.2167501
2011,659,37.7272727,-89.2167501
2012,659,37.7272727,-89.2167501
2013,659,37.7272727,-89.2167501
2014,659,37.7272727,-89.2167501
2015,659,37.7272727,-89.2167501
2016,659,37.7272727,-89.2167501
2017,659,37.7272727,-89.2167501
2009,659,37.7272727,-89.2167501
2010,31,36.082156,-94.1718542
2011,31,36.082156,-94.1718542
2012,31,36.082156,-94.1718542
2013,31,36.082156,-94.1718542
2014,31,36.082156,-94.1718542
2015,31,36.082156,-94.1718542
2016,31,36.082156,-94.1718542
2017,31,36.082156,-94.1718542
2009,31,36.082156,-94.1718542
2010,806,39.9242266,-83.8088171
2011,806,39.9242266,-83.8088171
2012,806,39.9242266,-83.8088171
2013,806,39.9242266,-83.8088171
2014,806,39.9242266,-83.8088171
2015,806,39.9242266,-83.8088171
2016,806,39.9242266,-83.8088171
2017,806,39.9242266,-83.8088171
2009,806,39.9242266,-83.8088171
2010,415,25.72149,-80.2683838
2011,415,25.72149,-80.2683838
2012,415,25.72149,-80.2683838
2013,415,25.72149,-80.2683838
2014,415,25.72149,-80.2683838
2015,415,25.72149,-80.2683838
2016,415,25.72149,-80.2683838
2017,415,25.72149,-80.2683838
2009,415,25.72149,-80.2683838
2010,778,41.8661403,-88.1070127
2011,778,41.8661403,-88.1070127
2012,778,41.8661403,-88.1070127
2013,778,41.8661403,-88.1070127
2014,778,41.8661403,-88.1070127
2015,778,41.8661403,-88.1070127
2016,778,41.8661403,-88.1070127
2017,778,41.8661403,-88.1070127
2009,778,41.8661403,-88.1070127
2010,337,40.9478158,-90.3712395
2011,337,40.9478158,-90.3712395
2012,337,40.9478158,-90.3712395
2013,337,40.9478158,-90.3712395
2014,337,40.9478158,-90.3712395
2015,337,40.9478158,-90.3712395
2016,337,40.9478158,-90.3712395
2017,337,40.9478158,-90.3712395
2009,337,40.9478158,-90.3712395
2010,1328,39.0997265,-94.5785667
2011,1328,39.0997265,-94.5785667
2012,1328,39.0997265,-94.5785667
2013,1328,39.0997265,-94.5785667
2014,1328,39.0997265,-94.5785667
2015,1328,39.0997265,-94.5785667
2016,1328,39.0997265,-94.5785667
2017,1328,39.0997265,-94.5785667
2010,2707,39.0997265,-94.5785667
2011,2707,39.0997265,-94.5785667
2012,2707,39.0997265,-94.5785667
2013,2707,39.0997265,-94.5785667
2014,2707,39.0997265,-94.5785667
2015,2707,39.0997265,-94.5785667
2016,2707,39.0997265,-94.5785667
2017,2707,39.0997265,-94.5785667
2009,1328,39.0997265,-94.5785667
2009,2707,39.0997265,-94.5785667
2010,74,41.1865478,-73.1951767
2011,74,41.1865478,-73.1951767
2012,74,41.1865478,-73.1951767
2013,74,41.1865478,-73.1951767
2014,74,41.1865478,-73.1951767
2015,74,41.1865478,-73.1951767
2016,74,41.1865478,-73.1951767
2017,74,41.1865478,-73.1951767
2009,74,41.1865478,-73.1951767
2010,2753,40.884267,-72.3895296
2011,2753,40.884267,-72.3895296
2009,2753,40.884267,-72.3895296
2010,498,32.5093109,-92.1193012
2011,498,32.5093109,-92.1193012
2012,498,32.5093109,-92.1193012
2013,498,32.5093109,-92.1193012
2014,498,32.5093109,-92.1193012
2015,498,32.5093109,-92.1193012
2016,498,32.5093109,-92.1193012
2017,498,32.5093109,-92.1193012
2009,498,32.5093109,-92.1193012
2010,20,40.5294058,-75.3936935
2011,20,40.5294058,-75.3936935
2012,20,40.5294058,-75.3936935
2013,20,40.5294058,-75.3936935
2014,20,40.5294058,-75.3936935
2015,20,40.5294058,-75.3936935
2016,20,40.5294058,-75.3936935
2017,20,40.5294058,-75.3936935
2009,20,40.5294058,-75.3936935
2010,613,44.5439375,-73.1479068
2011,613,44.5439375,-73.1479068
2012,613,44.5439375,-73.1479068
2013,613,44.5439375,-73.1479068
2014,613,44.5439375,-73.1479068
2015,613,44.5439375,-73.1479068
2016,613,44.5439375,-73.1479068
2017,613,44.5439375,-73.1479068
2009,613,44.5439375,-73.1479068
2010,146,44.6697805,-74.9813084
2011,146,44.6697805,-74.9813084
2012,146,44.6697805,-74.9813084
2013,146,44.6697805,-74.9813084
2014,146,44.6697805,-74.9813084
2015,146,44.6697805,-74.9813084
2016,146,44.6697805,-74.9813084
2017,146,44.6697805,-74.9813084
2010,552,44.6697805,-74.9813084
2011,552,44.6697805,-74.9813084
2012,552,44.6697805,-74.9813084
2013,552,44.6697805,-74.9813084
2014,552,44.6697805,-74.9813084
2015,552,44.6697805,-74.9813084
2016,552,44.6697805,-74.9813084
2017,552,44.6697805,-74.9813084
2009,146,44.6697805,-74.9813084
2009,552,44.6697805,-74.9813084
