game_date,school_id,opp_id,tourn
1989-03-24,193.0,428.0,1
1989-03-24,251.0,490.0,1
1989-03-24,301.0,367.0,1
1989-03-24,434.0,688.0,1
1989-03-25,418.0,746.0,1
1989-03-25,465.0,635.0,1
1989-03-26,193.0,251.0,1
1989-03-26,301.0,688.0,1
1989-04-01,301.0,418.0,1
1989-04-01,193.0,635.0,1
1989-04-03,418.0,635.0,1
1990-03-15,31.0,554.0,1
1990-03-15,47.0,528.0,1
1990-03-15,107.0,306.0,1
1990-03-15,77.0,147.0,1
1990-03-15,68.0,164.0,1
1990-03-15,175.0,301.0,1
1990-03-15,198.0,255.0,1
1990-03-15,340.0,664.0,1
1990-03-15,295.0,367.0,1
1990-03-15,365.0,739.0,1
1990-03-15,416.0,454.0,1
1990-03-15,457.0,669.0,1
1990-03-15,518.0,556.0,1
1990-03-15,522.0,711.0,1
1990-03-15,104.0,288.0,1
1990-03-15,32.0,465.0,1
1990-03-16,8.0,156.0,1
1990-03-16,29.0,651.0,1
1990-03-16,193.0,575.0,1
1990-03-16,251.0,699.0,1
1990-03-16,328.0,579.0,1
1990-03-16,370.0,472.0,1
1990-03-16,299.0,418.0,1
1990-03-16,428.0,704.0,1
1990-03-16,434.0,504.0,1
1990-03-16,498.0,559.0,1
1990-03-16,603.0,690.0,1
1990-03-16,165.0,688.0,1
1990-03-16,257.0,703.0,1
1990-03-16,9.0,110.0,1
1990-03-16,513.0,746.0,1
1990-03-16,327.0,812.0,1
1990-03-17,31.0,175.0,1
1990-03-17,47.0,367.0,1
1990-03-17,147.0,340.0,1
1990-03-17,107.0,164.0,1
1990-03-17,255.0,365.0,1
1990-03-17,104.0,416.0,1
1990-03-17,457.0,522.0,1
1990-03-17,465.0,518.0,1
1990-03-18,8.0,29.0,1
1990-03-18,193.0,603.0,1
1990-03-18,370.0,418.0,1
1990-03-18,428.0,504.0,1
1990-03-18,688.0,746.0,1
1990-03-18,559.0,703.0,1
1990-03-18,110.0,328.0,1
1990-03-18,251.0,812.0,1
1990-03-22,31.0,457.0,1
1990-03-22,147.0,164.0,1
1990-03-22,110.0,193.0,1
1990-03-22,703.0,812.0,1
1990-03-23,255.0,416.0,1
1990-03-23,8.0,370.0,1
1990-03-23,428.0,688.0,1
1990-03-23,47.0,465.0,1
1990-03-24,31.0,703.0,1
1990-03-24,164.0,193.0,1
1990-03-25,255.0,428.0,1
1990-03-25,370.0,465.0,1
1990-03-31,31.0,193.0,1
1990-03-31,255.0,465.0,1
1990-04-02,193.0,465.0,1
1991-03-14,29.0,600.0,1
1991-03-14,77.0,746.0,1
1991-03-14,164.0,365.0,1
1991-03-14,169.0,472.0,1
1991-03-14,193.0,498.0,1
1991-03-14,234.0,657.0,1
1991-03-14,149.0,306.0,1
1991-03-14,198.0,312.0,1
1991-03-14,328.0,474.0,1
1991-03-14,490.0,664.0,1
1991-03-14,473.0,521.0,1
1991-03-14,257.0,545.0,1
1991-03-14,575.0,688.0,1
1991-03-14,541.0,635.0,1
1991-03-14,559.0,690.0,1
1991-03-14,463.0,812.0,1
1991-03-15,8.0,454.0,1
1991-03-15,28.0,587.0,1
1991-03-15,31.0,254.0,1
1991-03-15,204.0,430.0,1
1991-03-15,251.0,736.0,1
1991-03-15,176.0,255.0,1
1991-03-15,416.0,794.0,1
1991-03-15,457.0,500.0,1
1991-03-15,518.0,711.0,1
1991-03-15,110.0,539.0,1
1991-03-15,503.0,603.0,1
1991-03-15,617.0,703.0,1
1991-03-15,441.0,465.0,1
1991-03-15,646.0,732.0,1
1991-03-15,554.0,739.0,1
1991-03-15,366.0,749.0,1
1991-03-16,29.0,77.0,1
1991-03-16,164.0,812.0,1
1991-03-16,193.0,312.0,1
1991-03-16,234.0,306.0,1
1991-03-16,328.0,545.0,1
1991-03-16,490.0,521.0,1
1991-03-16,169.0,635.0,1
1991-03-16,575.0,690.0,1
1991-03-17,8.0,749.0,1
1991-03-17,28.0,31.0,1
1991-03-17,204.0,539.0,1
1991-03-17,457.0,739.0,1
1991-03-17,255.0,518.0,1
1991-03-17,603.0,703.0,1
1991-03-17,251.0,465.0,1
1991-03-17,416.0,732.0,1
1991-03-21,8.0,31.0,1
1991-03-21,306.0,328.0,1
1991-03-21,29.0,635.0,1
1991-03-21,465.0,732.0,1
1991-03-22,164.0,193.0,1
1991-03-22,204.0,457.0,1
1991-03-22,518.0,603.0,1
1991-03-22,521.0,690.0,1
1991-03-23,31.0,328.0,1
1991-03-23,465.0,635.0,1
1991-03-24,193.0,603.0,1
1991-03-24,457.0,690.0,1
1991-03-30,193.0,465.0,1
1991-03-30,328.0,457.0,1
1991-04-01,193.0,328.0,1
1992-03-19,8.0,674.0,1
1992-03-19,31.0,454.0,1
1992-03-19,164.0,463.0,1
1992-03-19,115.0,193.0,1
1992-03-19,234.0,441.0,1
1992-03-19,251.0,651.0,1
1992-03-19,255.0,288.0,1
1992-03-19,201.0,306.0,1
1992-03-19,312.0,703.0,1
1992-03-19,77.0,365.0,1
1992-03-19,404.0,541.0,1
1992-03-19,434.0,768.0,1
1992-03-19,414.0,457.0,1
1992-03-19,432.0,518.0,1
1992-03-19,340.0,635.0,1
1992-03-19,498.0,657.0,1
1992-03-20,140.0,180.0,1
1992-03-20,29.0,198.0,1
1992-03-20,311.0,458.0,1
1992-03-20,290.0,328.0,1
1992-03-20,334.0,523.0,1
1992-03-20,367.0,749.0,1
1992-03-20,236.0,400.0,1
1992-03-20,418.0,690.0,1
1992-03-20,416.0,669.0,1
1992-03-20,176.0,472.0,1
1992-03-20,253.0,521.0,1
1992-03-20,554.0,688.0,1
1992-03-20,603.0,718.0,1
1992-03-20,110.0,579.0,1
1992-03-20,522.0,671.0,1
1992-03-20,219.0,704.0,1
1992-03-21,193.0,312.0,1
1992-03-21,234.0,251.0,1
1992-03-21,255.0,657.0,1
1992-03-21,306.0,365.0,1
1992-03-21,31.0,404.0,1
1992-03-21,8.0,457.0,1
1992-03-21,164.0,518.0,1
1992-03-21,434.0,635.0,1
1992-03-22,140.0,416.0,1
1992-03-22,311.0,334.0,1
1992-03-22,400.0,688.0,1
1992-03-22,198.0,418.0,1
1992-03-22,472.0,671.0,1
1992-03-22,521.0,718.0,1
1992-03-22,110.0,367.0,1
1992-03-22,328.0,704.0,1
1992-03-26,193.0,635.0,1
1992-03-26,234.0,306.0,1
1992-03-26,334.0,400.0,1
1992-03-26,110.0,472.0,1
1992-03-27,140.0,704.0,1
1992-03-27,255.0,404.0,1
1992-03-27,418.0,521.0,1
1992-03-27,457.0,518.0,1
1992-03-28,193.0,334.0,1
1992-03-28,110.0,306.0,1
1992-03-29,140.0,404.0,1
1992-03-29,418.0,518.0,1
1992-04-04,193.0,306.0,1
1992-04-04,140.0,418.0,1
1992-04-06,193.0,418.0,1
1993-03-18,31.0,285.0,1
1993-03-18,77.0,663.0,1
1993-03-18,107.0,365.0,1
1993-03-18,193.0,659.0,1
1993-03-18,219.0,234.0,1
1993-03-18,99.0,301.0,1
1993-03-18,47.0,328.0,1
1993-03-18,196.0,457.0,1
1993-03-18,559.0,572.0,1
1993-03-18,29.0,631.0,1
1993-03-18,635.0,691.0,1
1993-03-18,603.0,700.0,1
1993-03-18,434.0,690.0,1
1993-03-18,327.0,718.0,1
1993-03-18,66.0,736.0,1
1993-03-18,404.0,772.0,1
1993-03-19,140.0,165.0,1
1993-03-19,249.0,473.0,1
1993-03-19,306.0,810.0,1
1993-03-19,312.0,498.0,1
1993-03-19,334.0,576.0,1
1993-03-19,180.0,367.0,1
1993-03-19,400.0,540.0,1
1993-03-19,149.0,418.0,1
1993-03-19,463.0,472.0,1
1993-03-19,387.0,521.0,1
1993-03-19,255.0,665.0,1
1993-03-19,110.0,311.0,1
1993-03-19,545.0,732.0,1
1993-03-19,381.0,746.0,1
1993-03-19,693.0,749.0,1
1993-03-19,474.0,812.0,1
1993-03-20,31.0,603.0,1
1993-03-20,107.0,193.0,1
1993-03-20,234.0,718.0,1
1993-03-20,77.0,328.0,1
1993-03-20,457.0,572.0,1
1993-03-20,631.0,690.0,1
1993-03-20,301.0,736.0,1
1993-03-20,635.0,772.0,1
1993-03-21,140.0,472.0,1
1993-03-21,249.0,665.0,1
1993-03-21,306.0,812.0,1
1993-03-21,334.0,732.0,1
1993-03-21,367.0,521.0,1
1993-03-21,110.0,418.0,1
1993-03-21,400.0,746.0,1
1993-03-21,312.0,749.0,1
1993-03-25,234.0,772.0,1
1993-03-25,306.0,367.0,1
1993-03-25,107.0,328.0,1
1993-03-25,334.0,749.0,1
1993-03-26,140.0,746.0,1
1993-03-26,249.0,418.0,1
1993-03-26,31.0,457.0,1
1993-03-26,690.0,736.0,1
1993-03-27,306.0,328.0,1
1993-03-27,234.0,334.0,1
1993-03-28,418.0,690.0,1
1993-03-28,140.0,457.0,1
1993-04-03,334.0,418.0,1
1993-04-03,328.0,457.0,1
1993-04-05,418.0,457.0,1
1994-03-17,8.0,556.0,1
1994-03-17,164.0,576.0,1
1994-03-17,235.0,317.0,1
1994-03-17,9.0,249.0,1
1994-03-17,328.0,693.0,1
1994-03-17,392.0,609.0,1
1994-03-17,400.0,670.0,1
1994-03-17,418.0,541.0,1
1994-03-17,434.0,726.0,1
1994-03-17,463.0,540.0,1
1994-03-17,128.0,559.0,1
1994-03-17,277.0,688.0,1
1994-03-17,703.0,772.0,1
1994-03-17,749.0,1014.0,1
1994-03-17,107.0,794.0,1
1994-03-17,140.0,796.0,1
1994-03-18,29.0,369.0,1
1994-03-18,31.0,488.0,1
1994-03-18,67.0,754.0,1
1994-03-18,193.0,699.0,1
1994-03-18,251.0,301.0,1
1994-03-18,306.0,519.0,1
1994-03-18,334.0,691.0,1
1994-03-18,66.0,367.0,1
1994-03-18,387.0,671.0,1
1994-03-18,416.0,635.0,1
1994-03-18,428.0,659.0,1
1994-03-18,355.0,457.0,1
1994-03-18,472.0,521.0,1
1994-03-18,191.0,690.0,1
1994-03-18,110.0,719.0,1
1994-03-18,473.0,746.0,1
1994-03-19,164.0,249.0,1
1994-03-19,235.0,540.0,1
1994-03-19,328.0,749.0,1
1994-03-19,392.0,400.0,1
1994-03-19,418.0,703.0,1
1994-03-19,434.0,796.0,1
1994-03-19,8.0,559.0,1
1994-03-19,688.0,794.0,1
1994-03-20,29.0,746.0,1
1994-03-20,31.0,251.0,1
1994-03-20,67.0,457.0,1
1994-03-20,193.0,416.0,1
1994-03-20,306.0,690.0,1
1994-03-20,367.0,428.0,1
1994-03-20,334.0,387.0,1
1994-03-20,521.0,719.0,1
1994-03-24,29.0,367.0,1
1994-03-24,193.0,387.0,1
1994-03-24,434.0,688.0,1
1994-03-24,328.0,559.0,1
1994-03-25,31.0,719.0,1
1994-03-25,67.0,306.0,1
1994-03-25,164.0,235.0,1
1994-03-25,392.0,418.0,1
1994-03-26,29.0,434.0,1
1994-03-26,193.0,559.0,1
1994-03-27,31.0,418.0,1
1994-03-27,67.0,235.0,1
1994-04-02,29.0,31.0,1
1994-04-02,193.0,235.0,1
1994-04-04,31.0,193.0,1
1995-03-16,8.0,540.0,1
1995-03-16,28.0,47.0,1
1995-03-16,140.0,690.0,1
1995-03-16,164.0,693.0,1
1995-03-16,153.0,328.0,1
1995-03-16,334.0,450.0,1
1995-03-16,381.0,522.0,1
1995-03-16,260.0,392.0,1
1995-03-16,29.0,414.0,1
1995-03-16,191.0,521.0,1
1995-03-16,428.0,609.0,1
1995-03-16,529.0,703.0,1
1995-03-16,77.0,718.0,1
1995-03-16,483.0,746.0,1
1995-03-16,418.0,772.0,1
1995-03-16,488.0,749.0,1
1995-03-17,31.0,699.0,1
1995-03-17,251.0,812.0,1
1995-03-17,235.0,311.0,1
1995-03-17,400.0,617.0,1
1995-03-17,367.0,404.0,1
1995-03-17,430.0,631.0,1
1995-03-17,306.0,434.0,1
1995-03-17,454.0,457.0,1
1995-03-17,523.0,739.0,1
1995-03-17,559.0,794.0,1
1995-03-17,458.0,674.0,1
1995-03-17,659.0,688.0,1
