school_id,season_href,school_name,season,division
264,/team/264/10260,Grinnell,2010,3
265,/team/265/10260,Grove City,2010,3
1112,/team/1112/10260,Guilford,2010,3
266,/team/266/10260,Gust. Adolphus,2010,3
12399,/team/12399/10260,Gwynedd Mercy,2010,3
267,/team/267/10260,Hamilton,2010,3
268,/team/268/10260,Hamline,2010,3
269,/team/269/10260,Hampden-Sydney,2010,3
1115,/team/1115/10260,Hanover,2010,3
271,/team/271/10260,Hardin-Simmons,2010,3
273,/team/273/10260,Hartwick,2010,3
276,/team/276/10260,Haverford,2010,3
278,/team/278/10260,Heidelberg,2010,3
1124,/team/1124/10260,Hendrix,2010,3
8398,/team/8398/10260,Hilbert,2010,3
281,/team/281/10260,Hiram,2010,3
282,/team/282/10260,Hobart and William Smith,2010,3
8404,/team/8404/10260,Hood,2010,3
286,/team/286/10260,Hope,2010,3
2741,/team/2741/10260,Howard Payne,2010,3
292,/team/292/10260,Hunter,2010,3
1130,/team/1130/10260,Huntingdon,2010,3
1133,/team/1133/10260,Husson,2010,3
300,/team/300/10260,Ill. Wesleyan,2010,3
297,/team/297/10260,Illinois Col.,2010,3
303,/team/303/10260,Immaculata,2010,3
313,/team/313/10260,Ithaca,2010,3
320,/team/320/10260,John Carroll,2010,3
321,/team/321/10260,John Jay,2010,3
322,/team/322/10260,Johns Hopkins,2010,3
22626,/team/22626/10260,Johnson & Wales (RI),2010,3
324,/team/324/10260,Johnson St.,2010,3
325,/team/325/10260,Juniata,2010,3
326,/team/326/10260,Kalamazoo,2010,3
329,/team/329/10260,Kean,2010,3
330,/team/330/10260,Keene St.,2010,3
335,/team/335/10260,Kenyon,2010,3
1159,/team/1159/10260,Keuka,2010,3
30047,/team/30047/10260,Keystone,2010,3
336,/team/336/10260,King's (PA),2010,3
337,/team/337/10260,Knox,2010,3
1163,/team/1163/10260,La Roche,2010,3
30043,/team/30043/10260,La Sierra,2010,3
341,/team/341/10260,La Verne,2010,3
1162,/team/1162/10260,LaGrange,2010,3
344,/team/344/10260,Lake Forest,2010,3
1164,/team/1164/10260,Lakeland,2010,3
30085,/team/30085/10260,Lancaster Bible,2010,3
8486,/team/8486/10260,Lasell,2010,3
348,/team/348/10260,Lawrence,2010,3
8490,/team/8490/10260,LeTourneau,2010,3
351,/team/351/10260,Lebanon Valley,2010,3
279,/team/279/10260,Lehman,2010,3
24317,/team/24317/10260,Lesley,2010,3
22235,/team/22235/10260,Lewis & Clark,2010,3
30066,/team/30066/10260,Lincoln Christian,2010,3
1179,/team/1179/10260,Linfield,2010,3
364,/team/364/10260,Loras,2010,3
1182,/team/1182/10260,Louisiana Col.,2010,3
372,/team/372/10260,Luther,2010,3
373,/team/373/10260,Lycoming,2010,3
374,/team/374/10260,Lynchburg,2010,3
30065,/team/30065/10260,Lyndon St.,2010,3
486,/team/486/10260,MCLA,2010,3
398,/team/398/10260,MIT,2010,3
20220,/team/20220/10260,MSOE,2010,3
377,/team/377/10260,MacMurray,2010,3
376,/team/376/10260,Macalester,2010,3
378,/team/378/10260,Maine Maritime,2010,3
1192,/team/1192/10260,Manchester,2010,3
382,/team/382/10260,Manhattanville,2010,3
1194,/team/1194/10260,Maranatha Baptist,2010,3
1196,/team/1196/10260,Marian (WI),2010,3
385,/team/385/10260,Marietta,2010,3
8597,/team/8597/10260,Martin Luther,2010,3
1203,/team/1203/10260,Mary Hardin-Baylor,2010,3
390,/team/390/10260,Mary Washington,2010,3
394,/team/394/10260,Marymount (VA),2010,3
396,/team/396/10260,Maryville (TN),2010,3
397,/team/397/10260,Marywood,2010,3
773,/team/773/10260,McDaniel,2010,3
8530,/team/8530/10260,McMurry,2010,3
379,/team/379/10260,Me.-Farmington,2010,3
30040,/team/30040/10260,Me.-Presque Isle,2010,3
23725,/team/23725/10260,Medaille,2010,3
403,/team/403/10260,Medgar Evers,2010,3
405,/team/405/10260,Menlo,2010,3
724,/team/724/10260,Merchant Marine,2010,3
411,/team/411/10260,Messiah,2010,3
412,/team/412/10260,Methodist,2010,3
420,/team/420/10260,Middlebury,2010,3
424,/team/424/10260,Millikin,2010,3
426,/team/426/10260,Millsaps,2010,3
1226,/team/1226/10260,Minn.-Morris,2010,3
16142,/team/16142/10260,Misericordia,2010,3
429,/team/429/10260,Mississippi Col.,2010,3
30042,/team/30042/10260,Mitchell,2010,3
438,/team/438/10260,Monmouth (IL),2010,3
442,/team/442/10260,Montclair St.,2010,3
443,/team/443/10260,Moravian,2010,3
30067,/team/30067/10260,Morrisville St.,2010,3
30036,/team/30036/10260,Mount Aloysius,2010,3
27901,/team/27901/10260,Mount Ida,2010,3
452,/team/452/10260,Mount Union,2010,3
8567,/team/8567/10260,Mt. St. Joseph,2010,3
1468,/team/1468/10260,Mt. St. Mary (NY),2010,3
453,/team/453/10260,Muhlenberg,2010,3
455,/team/455/10260,Muskingum,2010,3
491,/team/491/10260,N.C. Wesleyan,2010,3
479,/team/479/10260,NYU,2010,3
461,/team/461/10260,Nazareth,2010,3
462,/team/462/10260,Neb. Wesleyan,2010,3
1254,/team/1254/10260,Neumann,2010,3
467,/team/467/10260,New England Col.,2010,3
319,/team/319/10260,New Jersey City,2010,3
21772,/team/21772/10260,Newbury,2010,3
484,/team/484/10260,Nichols,2010,3
492,/team/492/10260,North Central (IL),2010,3
30039,/team/30039/10260,North Central (MN),2010,3
496,/team/496/10260,North Park,2010,3
1267,/team/1267/10260,Northland,2010,3
30031,/team/30031/10260,Northwestern-St. Paul,2010,3
511,/team/511/10260,Norwich,2010,3
515,/team/515/10260,Oberlin,2010,3
516,/team/516/10260,Occidental,2010,3
2713,/team/2713/10260,Oglethorpe,2010,3
517,/team/517/10260,Ohio Northern,2010,3
520,/team/520/10260,Ohio Wesleyan,2010,3
524,/team/524/10260,Old Westbury,2010,3
525,/team/525/10260,Olivet,2010,3
530,/team/530/10260,Oswego St.,2010,3
531,/team/531/10260,Otterbein,2010,3
23008,/team/23008/10260,Ozarks (AR),2010,3
2751,/team/2751/10260,Pacific (OR),2010,3
1297,/team/1297/10260,Pacific Lutheran,2010,3
30081,/team/30081/10260,Penn St. Harrisburg,2010,3
30114,/team/30114/10260,Penn St.-Abington,2010,3
25719,/team/25719/10260,Penn St.-Altoona,2010,3
538,/team/538/10260,Penn St.-Behrend,2010,3
30044,/team/30044/10260,Penn St.-Berks,2010,3
21830,/team/21830/10260,Piedmont,2010,3
1315,/team/1315/10260,Pitt.-Bradford,2010,3
11839,/team/11839/10260,Pitt.-Greensburg,2010,3
547,/team/547/10260,Plattsburgh St.,2010,3
548,/team/548/10260,Plymouth St.,2010,3
481,/team/481/10260,Polytechnic (NY),2010,3
549,/team/549/10260,Pomona-Pitzer,2010,3
30034,/team/30034/10260,Presentation,2010,3
555,/team/555/10260,Principia,2010,3
557,/team/557/10260,Puget Sound,2010,3
30029,/team/30029/10260,Purchase,2010,3
580,/team/580/10260,RIT,2010,3
564,/team/564/10260,Ramapo,2010,3
566,/team/566/10260,Randolph,2010,3
565,/team/565/10260,Randolph-Macon,2010,3
567,/team/567/10260,Redlands,2010,3
569,/team/569/10260,Regis (MA),2010,3
570,/team/570/10260,Rensselaer,2010,3
571,/team/571/10260,Rhode Island Col.,2010,3
573,/team/573/10260,Rhodes,2010,3
577,/team/577/10260,Ripon,2010,3
18422,/team/18422/10260,Rivier,2010,3
578,/team/578/10260,Roanoke,2010,3
581,/team/581/10260,Rochester (NY),2010,3
582,/team/582/10260,Rockford,2010,3
583,/team/583/10260,Roger Williams,2010,3
585,/team/585/10260,Rose-Hulman,2010,3
15882,/team/15882/10260,Rosemont,2010,3
259,/team/259/10260,Rowan,2010,3
586,/team/586/10260,Rust,2010,3
588,/team/588/10260,Rutgers-Camden,2010,3
589,/team/589/10260,Rutgers-Newark,2010,3
16006,/team/16006/10260,SCAD,2010,3
168,/team/168/10260,SUNY Cortland,2010,3
247,/team/247/10260,SUNY Geneseo,2010,3
478,/team/478/10260,SUNY Maritime,2010,3
475,/team/475/10260,SUNY New Paltz,2010,3
526,/team/526/10260,SUNY Oneonta,2010,3
9500,/team/9500/10260,SUNY Poly,2010,3
552,/team/552/10260,SUNY Potsdam,2010,3
11036,/team/11036/10260,Sage Colleges,2010,3
602,/team/602/10260,Saint John's (MN),2010,3
612,/team/612/10260,Saint Mary's (MN),2010,3
30064,/team/30064/10260,Saint Vincent,2010,3
621,/team/621/10260,Salem St.,2010,3
622,/team/622/10260,Salisbury,2010,3
623,/team/623/10260,Salve Regina,2010,3
1355,/team/1355/10260,Schreiner,2010,3
633,/team/633/10260,Scranton,2010,3
652,/team/652/10260,Sewanee,2010,3
637,/team/637/10260,Shenandoah,2010,3
641,/team/641/10260,Simpson,2010,3
642,/team/642/10260,Skidmore,2010,3
662,/team/662/10260,Southern Me.,2010,3
1379,/team/1379/10260,Southern Vt.,2010,3
8746,/team/8746/10260,Southwestern (TX),2010,3
23260,/team/23260/10260,Spalding,2010,3
673,/team/673/10260,Springfield,2010,3
601,/team/601/10260,St. John Fisher,2010,3
30072,/team/30072/10260,St. Joseph's (Brkln),2010,3
1340,/team/1340/10260,St. Joseph's (L.I.),2010,3
605,/team/605/10260,St. Joseph's (ME),2010,3
607,/team/607/10260,St. Lawrence,2010,3
8688,/team/8688/10260,St. Mary's (IN),2010,3
611,/team/611/10260,St. Mary's (MD),2010,3
614,/team/614/10260,St. Norbert,2010,3
615,/team/615/10260,St. Olaf,2010,3
618,/team/618/10260,St. Scholastica,2010,3
620,/team/620/10260,St. Thomas (MN),2010,3
675,/team/675/10260,Staten Island,2010,3
679,/team/679/10260,Stevens,2010,3
21852,/team/21852/10260,Stevenson,2010,3
681,/team/681/10260,Stockton,2010,3
684,/team/684/10260,Suffolk,2010,3
1390,/team/1390/10260,Sul Ross St.,2010,3
685,/team/685/10260,Susquehanna,2010,3
686,/team/686/10260,Swarthmore,2010,3
712,/team/712/10260,TCNJ,2010,3
1400,/team/1400/10260,Texas Lutheran,2010,3
1401,/team/1401/10260,Texas Wesleyan,2010,3
23121,/team/23121/10260,Texas-Dallas,2010,3
30028,/team/30028/10260,Texas-Tyler,2010,3
707,/team/707/10260,Thiel,2010,3
2758,/team/2758/10260,Thomas (ME),2010,3
1402,/team/1402/10260,Thomas More,2010,3
28749,/team/28749/10260,Transylvania,2010,3
30037,/team/30037/10260,Trine,2010,3
713,/team/713/10260,Trinity (CT),2010,3
715,/team/715/10260,Trinity (TX),2010,3
717,/team/717/10260,Tufts,2010,3
1255,/team/1255/10260,U New England,2010,3
113,/team/113/10260,UC Santa Cruz,2010,3
401,/team/401/10260,UMass Boston,2010,3
656,/team/656/10260,UMass Dartmouth,2010,3
727,/team/727/10260,Union (NY),2010,3
730,/team/730/10260,Ursinus,2010,3
733,/team/733/10260,Utica,2010,3
745,/team/745/10260,Va. Wesleyan,2010,3
737,/team/737/10260,Vassar,2010,3
808,/team/808/10260,WPI,2010,3
747,/team/747/10260,Wabash,2010,3
750,/team/750/10260,Wartburg,2010,3
751,/team/751/10260,Wash. & Jeff.,2010,3
752,/team/752/10260,Wash. & Lee,2010,3
753,/team/753/10260,Washington Col.,2010,3
755,/team/755/10260,Washington-St. Louis,2010,3
1434,/team/1434/10260,Waynesburg,2010,3
759,/team/759/10260,Webster,2010,3
761,/team/761/10260,Wells,2010,3
762,/team/762/10260,Wentworth,2010,3
763,/team/763/10260,Wesley,2010,3
764,/team/764/10260,Wesleyan (CT),2010,3
770,/team/770/10260,Western Conn. St.,2010,3
775,/team/775/10260,Western New Eng.,2010,3
777,/team/777/10260,Westfield St.,2010,3
1450,/team/1450/10260,Westminster (MO),2010,3
1451,/team/1451/10260,Westminster (PA),2010,3
778,/team/778/10260,Wheaton (IL),2010,3
779,/team/779/10260,Wheaton (MA),2010,3
8896,/team/8896/10260,Wheelock,2010,3
780,/team/780/10260,Whitman,2010,3
781,/team/781/10260,Whittier,2010,3
1454,/team/1454/10260,Whitworth,2010,3
783,/team/783/10260,Widener,2010,3
784,/team/784/10260,Wilkes,2010,3
785,/team/785/10260,Willamette,2010,3
788,/team/788/10260,William Penn,2010,3
789,/team/789/10260,Williams,2010,3
1461,/team/1461/10260,Wilmington (OH),2010,3
8911,/team/8911/10260,Wis. Lutheran,2010,3
793,/team/793/10260,Wis.-Eau Claire,2010,3
795,/team/795/10260,Wis.-La Crosse,2010,3
798,/team/798/10260,Wis.-Oshkosh,2010,3
800,/team/800/10260,Wis.-Platteville,2010,3
801,/team/801/10260,Wis.-River Falls,2010,3
802,/team/802/10260,Wis.-Stevens Point,2010,3
803,/team/803/10260,Wis.-Stout,2010,3
804,/team/804/10260,Wis.-Superior,2010,3
805,/team/805/10260,Wis.-Whitewater,2010,3
806,/team/806/10260,Wittenberg,2010,3
787,/team/787/10260,Wm. Paterson,2010,3
807,/team/807/10260,Wooster,2010,3
809,/team/809/10260,Worcester St.,2010,3
814,/team/814/10260,Yeshiva,2010,3
2730,/team/2730/10260,York (NY),2010,3
815,/team/815/10260,York (PA),2010,3
26172,/team/26172/10440,A&M-Corpus Christi,2011,1
721,/team/721/10440,Air Force,2011,1
5,/team/5/10440,Akron,2011,1
8,/team/8/10440,Alabama,2011,1
6,/team/6/10440,Alabama A&M,2011,1
7,/team/7/10440,Alabama St.,2011,1
14,/team/14/10440,Albany (NY),2011,1
17,/team/17/10440,Alcorn,2011,1
23,/team/23/10440,American,2011,1
27,/team/27/10440,Appalachian St.,2011,1
29,/team/29/10440,Arizona,2011,1
28,/team/28/10440,Arizona St.,2011,1
2678,/team/2678/10440,Ark.-Pine Bluff,2011,1
31,/team/31/10440,Arkansas,2011,1
30,/team/30/10440,Arkansas St.,2011,1
725,/team/725/10440,Army West Point,2011,1
37,/team/37/10440,Auburn,2011,1
43,/team/43/10440,Austin Peay,2011,1
77,/team/77/10440,BYU,2011,1
47,/team/47/10440,Ball St.,2011,1
51,/team/51/10440,Baylor,2011,1
14927,/team/14927/10440,Belmont,2011,1
61,/team/61/10440,Bethune-Cookman,2011,1
62,/team/62/10440,Binghamton,2011,1
66,/team/66/10440,Boise St.,2011,1
67,/team/67/10440,Boston College,2011,1
68,/team/68/10440,Boston U.,2011,1
71,/team/71/10440,Bowling Green,2011,1
72,/team/72/10440,Bradley,2011,1
80,/team/80/10440,Brown,2011,1
81,/team/81/10440,Bryant,2011,1
83,/team/83/10440,Bucknell,2011,1
86,/team/86/10440,Buffalo,2011,1
87,/team/87/10440,Butler,2011,1
94,/team/94/10440,CSU Bakersfield,2011,1
101,/team/101/10440,CSUN,2011,1
90,/team/90/10440,Cal Poly,2011,1
97,/team/97/10440,Cal St. Fullerton,2011,1
107,/team/107/10440,California,2011,1
115,/team/115/10440,Campbell,2011,1
116,/team/116/10440,Canisius,2011,1
125,/team/125/10440,Centenary (LA),2011,1
1004,/team/1004/10440,Central Ark.,2011,1
127,/team/127/10440,Central Conn. St.,2011,1
129,/team/129/10440,Central Mich.,2011,1
48,/team/48/10440,Charleston So.,2011,1
458,/team/458/10440,Charlotte,2011,1
693,/team/693/10440,Chattanooga,2011,1
136,/team/136/10440,Chicago St.,2011,1
140,/team/140/10440,Cincinnati,2011,1
147,/team/147/10440,Clemson,2011,1
148,/team/148/10440,Cleveland St.,2011,1
149,/team/149/10440,Coastal Caro.,2011,1
1014,/team/1014/10440,Col. of Charleston,2011,1
153,/team/153/10440,Colgate,2011,1
157,/team/157/10440,Colorado,2011,1
156,/team/156/10440,Colorado St.,2011,1
158,/team/158/10440,Columbia,2011,1
165,/team/165/10440,Coppin St.,2011,1
167,/team/167/10440,Cornell,2011,1
169,/team/169/10440,Creighton,2011,1
172,/team/172/10440,Dartmouth,2011,1
173,/team/173/10440,Davidson,2011,1
175,/team/175/10440,Dayton,2011,1
176,/team/176/10440,DePaul,2011,1
180,/team/180/10440,Delaware,2011,1
178,/team/178/10440,Delaware St.,2011,1
183,/team/183/10440,Denver,2011,1
184,/team/184/10440,Detroit Mercy,2011,1
189,/team/189/10440,Drake,2011,1
191,/team/191/10440,Drexel,2011,1
193,/team/193/10440,Duke,2011,1
194,/team/194/10440,Duquesne,2011,1
198,/team/198/10440,ETSU,2011,1
196,/team/196/10440,East Carolina,2011,1
201,/team/201/10440,Eastern Ill.,2011,1
202,/team/202/10440,Eastern Ky.,2011,1
204,/team/204/10440,Eastern Mich.,2011,1
207,/team/207/10440,Eastern Wash.,2011,1
1068,/team/1068/10440,Elon,2011,1
219,/team/219/10440,Evansville,2011,1
28755,/team/28755/10440,FGCU,2011,1
231,/team/231/10440,FIU,2011,1
220,/team/220/10440,Fairfield,2011,1
222,/team/222/10440,Fairleigh Dickinson,2011,1
229,/team/229/10440,Fla. Atlantic,2011,1
235,/team/235/10440,Florida,2011,1
228,/team/228/10440,Florida A&M,2011,1
234,/team/234/10440,Florida St.,2011,1
236,/team/236/10440,Fordham,2011,1
308,/team/308/10440,Fort Wayne,2011,1
96,/team/96/10440,Fresno St.,2011,1
244,/team/244/10440,Furman,2011,1
253,/team/253/10440,Ga. Southern,2011,1
1092,/team/1092/10440,Gardner-Webb,2011,1
248,/team/248/10440,George Mason,2011,1
249,/team/249/10440,George Washington,2011,1
251,/team/251/10440,Georgetown,2011,1
257,/team/257/10440,Georgia,2011,1
254,/team/254/10440,Georgia St.,2011,1
255,/team/255/10440,Georgia Tech,2011,1
260,/team/260/10440,Gonzaga,2011,1
261,/team/261/10440,Grambling,2011,1
794,/team/794/10440,Green Bay,2011,1
270,/team/270/10440,Hampton,2011,1
272,/team/272/10440,Hartford,2011,1
275,/team/275/10440,Harvard,2011,1
277,/team/277/10440,Hawaii,2011,1
19651,/team/19651/10440,High Point,2011,1
283,/team/283/10440,Hofstra,2011,1
285,/team/285/10440,Holy Cross,2011,1
288,/team/288/10440,Houston,2011,1
287,/team/287/10440,Houston Baptist,2011,1
290,/team/290/10440,Howard,2011,1
2699,/team/2699/10440,IUPUI,2011,1
295,/team/295/10440,Idaho,2011,1
294,/team/294/10440,Idaho St.,2011,1
302,/team/302/10440,Ill.-Chicago,2011,1
301,/team/301/10440,Illinois,2011,1
299,/team/299/10440,Illinois St.,2011,1
306,/team/306/10440,Indiana,2011,1
305,/team/305/10440,Indiana St.,2011,1
310,/team/310/10440,Iona,2011,1
312,/team/312/10440,Iowa,2011,1
311,/team/311/10440,Iowa St.,2011,1
314,/team/314/10440,Jackson St.,2011,1
316,/team/316/10440,Jacksonville,2011,1
315,/team/315/10440,Jacksonville St.,2011,1
317,/team/317/10440,James Madison,2011,1
328,/team/328/10440,Kansas,2011,1
327,/team/327/10440,Kansas St.,2011,1
1157,/team/1157/10440,Kennesaw St.,2011,1
331,/team/331/10440,Kent St.,2011,1
334,/team/334/10440,Kentucky,2011,1
361,/team/361/10440,LIU Brooklyn,2011,1
365,/team/365/10440,LSU,2011,1
340,/team/340/10440,La Salle,2011,1
498,/team/498/10440,La.-Monroe,2011,1
342,/team/342/10440,Lafayette,2011,1
346,/team/346/10440,Lamar University,2011,1
352,/team/352/10440,Lehigh,2011,1
355,/team/355/10440,Liberty,2011,1
28600,/team/28600/10440,Lipscomb,2011,1
32,/team/32/10440,Little Rock,2011,1
99,/team/99/10440,Long Beach St.,2011,1
363,/team/363/10440,Longwood,2011,1
671,/team/671/10440,Louisiana,2011,1
366,/team/366/10440,Louisiana Tech,2011,1
367,/team/367/10440,Louisville,2011,1
371,/team/371/10440,Loyola Chicago,2011,1
369,/team/369/10440,Loyola Maryland,2011,1
370,/team/370/10440,Loyola Marymount,2011,1
380,/team/380/10440,Maine,2011,1
381,/team/381/10440,Manhattan,2011,1
386,/team/386/10440,Marist,2011,1
387,/team/387/10440,Marquette,2011,1
388,/team/388/10440,Marshall,2011,1
392,/team/392/10440,Maryland,2011,1
400,/team/400/10440,Massachusetts,2011,1
402,/team/402/10440,McNeese,2011,1
404,/team/404/10440,Memphis,2011,1
406,/team/406/10440,Mercer,2011,1
415,/team/415/10440,Miami (FL),2011,1
414,/team/414/10440,Miami (OH),2011,1
418,/team/418/10440,Michigan,2011,1
416,/team/416/10440,Michigan St.,2011,1
419,/team/419/10440,Middle Tenn.,2011,1
797,/team/797/10440,Milwaukee,2011,1
428,/team/428/10440,Minnesota,2011,1
430,/team/430/10440,Mississippi St.,2011,1
432,/team/432/10440,Mississippi Val.,2011,1
434,/team/434/10440,Missouri,2011,1
669,/team/669/10440,Missouri St.,2011,1
439,/team/439/10440,Monmouth,2011,1
441,/team/441/10440,Montana,2011,1
440,/team/440/10440,Montana St.,2011,1
444,/team/444/10440,Morehead St.,2011,1
446,/team/446/10440,Morgan St.,2011,1
450,/team/450/10440,Mt. St. Mary's,2011,1
454,/team/454/10440,Murray St.,2011,1
488,/team/488/10440,N.C. A&T,2011,1
489,/team/489/10440,N.C. Central,2011,1
490,/team/490/10440,NC State,2011,1
471,/team/471/10440,NJIT,2011,1
726,/team/726/10440,Navy,2011,1
463,/team/463/10440,Nebraska,2011,1
466,/team/466/10440,Nevada,2011,1
469,/team/469/10440,New Hampshire,2011,1
473,/team/473/10440,New Mexico,2011,1
472,/team/472/10440,New Mexico St.,2011,1
474,/team/474/10440,New Orleans,2011,1
482,/team/482/10440,Niagara,2011,1
483,/team/483/10440,Nicholls St.,2011,1
485,/team/485/10440,Norfolk St.,2011,1
457,/team/457/10440,North Carolina,2011,1
494,/team/494/10440,North Dakota,2011,1
493,/team/493/10440,North Dakota St.,2011,1
2711,/team/2711/10440,North Florida,2011,1
497,/team/497/10440,North Texas,2011,1
500,/team/500/10440,Northeastern,2011,1
501,/team/501/10440,Northern Ariz.,2011,1
502,/team/502/10440,Northern Colo.,2011,1
503,/team/503/10440,Northern Ill.,2011,1
509,/team/509/10440,Northwestern,2011,1
508,/team/508/10440,Northwestern St.,2011,1
513,/team/513/10440,Notre Dame,2011,1
514,/team/514/10440,Oakland,2011,1
519,/team/519/10440,Ohio,2011,1
518,/team/518/10440,Ohio St.,2011,1
522,/team/522/10440,Oklahoma,2011,1
521,/team/521/10440,Oklahoma St.,2011,1
523,/team/523/10440,Old Dominion,2011,1
433,/team/433/10440,Ole Miss,2011,1
527,/team/527/10440,Oral Roberts,2011,1
529,/team/529/10440,Oregon,2011,1
528,/team/528/10440,Oregon St.,2011,1
534,/team/534/10440,Pacific,2011,1
540,/team/540/10440,Penn,2011,1
539,/team/539/10440,Penn St.,2011,1
541,/team/541/10440,Pepperdine,2011,1
545,/team/545/10440,Pittsburgh,2011,1
551,/team/551/10440,Portland,2011,1
550,/team/550/10440,Portland St.,2011,1
553,/team/553/10440,Prairie View,2011,1
1320,/team/1320/10440,Presbyterian,2011,1
554,/team/554/10440,Princeton,2011,1
556,/team/556/10440,Providence,2011,1
559,/team/559/10440,Purdue,2011,1
562,/team/562/10440,Quinnipiac,2011,1
563,/team/563/10440,Radford,2011,1
572,/team/572/10440,Rhode Island,2011,1
574,/team/574/10440,Rice,2011,1
575,/team/575/10440,Richmond,2011,1
576,/team/576/10440,Rider,2011,1
579,/team/579/10440,Robert Morris,2011,1
587,/team/587/10440,Rutgers,2011,1
676,/team/676/10440,SFA,2011,1
660,/team/660/10440,SIUE,2011,1
663,/team/663/10440,SMU,2011,1
102,/team/102/10440,Sacramento St.,2011,1
590,/team/590/10440,Sacred Heart,2011,1
600,/team/600/10440,Saint Francis (PA),2011,1
606,/team/606/10440,Saint Joseph's,2011,1
609,/team/609/10440,Saint Louis,2011,1
610,/team/610/10440,Saint Mary's (CA),2011,1
617,/team/617/10440,Saint Peter's,2011,1
624,/team/624/10440,Sam Houston St.,2011,1
625,/team/625/10440,Samford,2011,1
627,/team/627/10440,San Diego,2011,1
626,/team/626/10440,San Diego St.,2011,1
629,/team/629/10440,San Francisco,2011,1
630,/team/630/10440,San Jose St.,2011,1
631,/team/631/10440,Santa Clara,2011,1
632,/team/632/10440,Savannah St.,2011,1
1356,/team/1356/10440,Seattle U,2011,1
635,/team/635/10440,Seton Hall,2011,1
639,/team/639/10440,Siena,2011,1
646,/team/646/10440,South Ala.,2011,1
648,/team/648/10440,South Carolina,2011,1
647,/team/647/10440,South Carolina St.,2011,1
650,/team/650/10440,South Dakota,2011,1
649,/team/649/10440,South Dakota St.,2011,1
651,/team/651/10440,South Fla.,2011,1
654,/team/654/10440,Southeast Mo. St.,2011,1
655,/team/655/10440,Southeastern La.,2011,1
657,/team/657/10440,Southern California,2011,1
659,/team/659/10440,Southern Ill.,2011,1
664,/team/664/10440,Southern Miss.,2011,1
665,/team/665/10440,Southern U.,2011,1
667,/team/667/10440,Southern Utah,2011,1
596,/team/596/10440,St. Bonaventure,2011,1
599,/team/599/10440,St. Francis Brooklyn,2011,1
603,/team/603/10440,St. John's (NY),2011,1
674,/team/674/10440,Stanford,2011,1
678,/team/678/10440,Stetson,2011,1
683,/team/683/10440,Stony Brook,2011,1
688,/team/688/10440,Syracuse,2011,1
698,/team/698/10440,TCU,2011,1
690,/team/690/10440,Temple,2011,1
694,/team/694/10440,Tennessee,2011,1
691,/team/691/10440,Tennessee St.,2011,1
692,/team/692/10440,Tennessee Tech,2011,1
703,/team/703/10440,Texas,2011,1
697,/team/697/10440,Texas A&M,2011,1
699,/team/699/10440,Texas Southern,2011,1
670,/team/670/10440,Texas St.,2011,1
700,/team/700/10440,Texas Tech,2011,1
141,/team/141/10440,The Citadel,2011,1
709,/team/709/10440,Toledo,2011,1
711,/team/711/10440,Towson,2011,1
716,/team/716/10440,Troy,2011,1
718,/team/718/10440,Tulane,2011,1
719,/team/719/10440,Tulsa,2011,1
9,/team/9/10440,UAB,2011,1
108,/team/108/10440,UC Davis,2011,1
109,/team/109/10440,UC Irvine,2011,1
111,/team/111/10440,UC Riverside,2011,1
104,/team/104/10440,UC Santa Barbara,2011,1
128,/team/128/10440,UCF,2011,1
110,/team/110/10440,UCLA,2011,1
164,/team/164/10440,UConn,2011,1
391,/team/391/10440,UMBC,2011,1
393,/team/393/10440,UMES,2011,1
2707,/team/2707/10440,UMKC,2011,1
456,/team/456/10440,UNC Asheville,2011,1
459,/team/459/10440,UNCG,2011,1
460,/team/460/10440,UNCW,2011,1
504,/team/504/10440,UNI,2011,1
465,/team/465/10440,UNLV,2011,1
10411,/team/10411/10440,USC Upstate,2011,1
702,/team/702/10440,UT Arlington,2011,1
695,/team/695/10440,UT Martin,2011,1
704,/team/704/10440,UTEP,2011,1
536,/team/536/10440,UTRGV,2011,1
706,/team/706/10440,UTSA,2011,1
732,/team/732/10440,Utah,2011,1
731,/team/731/10440,Utah St.,2011,1
30024,/team/30024/10440,Utah Valley,2011,1
740,/team/740/10440,VCU,2011,1
741,/team/741/10440,VMI,2011,1
735,/team/735/10440,Valparaiso,2011,1
736,/team/736/10440,Vanderbilt,2011,1
738,/team/738/10440,Vermont,2011,1
739,/team/739/10440,Villanova,2011,1
746,/team/746/10440,Virginia,2011,1
742,/team/742/10440,Virginia Tech,2011,1
748,/team/748/10440,Wagner,2011,1
749,/team/749/10440,Wake Forest,2011,1
756,/team/756/10440,Washington,2011,1
754,/team/754/10440,Washington St.,2011,1
758,/team/758/10440,Weber St.,2011,1
768,/team/768/10440,West Virginia,2011,1
769,/team/769/10440,Western Caro.,2011,1
771,/team/771/10440,Western Ill.,2011,1
772,/team/772/10440,Western Ky.,2011,1
774,/team/774/10440,Western Mich.,2011,1
782,/team/782/10440,Wichita St.,2011,1
786,/team/786/10440,William & Mary,2011,1
792,/team/792/10440,Winthrop,2011,1
796,/team/796/10440,Wisconsin,2011,1
2915,/team/2915/10440,Wofford,2011,1
810,/team/810/10440,Wright St.,2011,1
811,/team/811/10440,Wyoming,2011,1
812,/team/812/10440,Xavier,2011,1
813,/team/813/10440,Yale,2011,1
817,/team/817/10440,Youngstown St.,2011,1
2,/team/2/10440,Abilene Christian,2011,2
