season,school_id,jersey,player_id,player_name,pos,height,class
2014,8,3,1857145,"Kessens, Michael",F,6-9,So
2014,8,0,1509292,"Key, Algie",G,6-4,Jr
2014,8,32,1288602,"Obasohan, Retin",G,6-2,So
2014,8,20,1288600,"Randolph, Levi",G,6-5,Jr
2014,8,12,1179786,"Releford, Trevor",G,6-0,Sr
2014,8,35,1695447,"Slaughter, Dakota",F,6-7,Jr
2014,8,2,1748017,"Tarrant Jr., Ricky",G,6-2,Jr
2014,8,10,1509294,"Taylor, Jimmie",F,6-10,Fr
2014,8,33,1413164,"Wilson, Isiah",G,6-3,Sr
2014,9,15,1401178,"Alihodzic, Fahro",C,6-10,Sr
2014,9,2,1509727,"Brown, Robert",G,6-5,Jr
2014,9,13,1509728,"Frazier, Chad",G,6-4,Jr
2014,9,22,1509729,"Madison, Tyler",G,6-4,Fr
2014,9,21,1509730,"Mehinti, Tosin",F,6-9,Fr
2014,9,23,1412670,"Moton, Karl",G,5-11,Sr
2014,9,24,1173553,"Purifoy, Preston",G,6-5,Sr
2014,9,11,1509731,"Rideau, Thaddeus",G,6-4,Jr
2014,9,42,1401177,"Rucker, Rod",F,6-5,Sr
2014,9,44,1173555,"Swing, Jordan",G,6-6,Sr
2014,9,25,1509732,"Washington, C.J.",F,6-8,Jr
2014,9,1,1509733,"Watts, Denzell",G,6-2,Fr
2014,9,5,1069399,"Williams, Robert",G,6-4,Sr
2014,10,41,1172756,"Blasi, Conner",F,6-9,Sr
2014,10,22,1295492,"Chapman, Taylor",G,6-1,Jr
2014,10,4,1298841,"Cosgrove, Garrett",F,6-7,So
2014,10,32,1410658,"Dedrick, Wayne",G,6-2,So
2014,10,11,1172755,"Donovan, Andrew",G,6-8,Sr
2014,10,24,1298843,"Duke, Caleb",G,6-4,So
2014,10,1,1520523,"Elliott, Chayse",G,6-2,Fr
2014,10,12,1410656,"Gardner, Greg",G,6-5,So
2014,10,0,1410655,"Gilmore, Michael",G,6-0,Fr
2014,10,33,1295493,"Mack, Ronnie",G,6-0,Jr
2014,10,30,1520525,"Owens, Kip",F,6-9,Fr
2014,10,10,1298842,"Palmer, Spencer",G,6-3,So
2014,10,13,1410657,"Saxton, Troy",G,6-2,Fr
2014,10,34,1520526,"Ward, Justin",G,6-6,Fr
2014,10,3,1520524,"Webster, Seab",F,6-6,Fr
2014,11,21,1522143,"Baisa, Devante",,5-10,N/A
2014,11,25,1298670,"Blossom, Boomer",G,6-2,Jr
2014,11,22,1510758,"Craft, Jacob",F,6-7,Fr
2014,11,42,1187709,"Fossman, Kyle",G,4-0,Sr
2014,11,23,1298673,"Lauwers, Colton",G,6-3,Sr
2014,11,1,1298674,"Leckband, Christian",F,6-7,So
2014,11,3,1510757,"McGill, Brian",G,6-2,So
2014,11,45,1510761,"McTier, Jackson",F,6-7,Fr
2014,11,44,1510760,"Mears, Brad",C,6-9,Jr
2014,11,30,1398715,"Stafford, Teancum",G,6-5,Jr
2014,11,11,1189629,"Thompson, Travis",G,6-1,Jr
2014,12,12,1515849.0,"Allen, Rashaad",G,6-1,Jr
2014,12,11,1406352.0,"Baker, Ronnie",G,6-3,Sr
2014,12,13,1406354.0,"Bills, Dallen",F,6-5,Sr
2014,12,22,,"Cikanek, Damon",G,6-1,Fr
2014,12,21,1406356.0,"Kelly, Andrew",F,6-7,Sr
2014,12,31,1406359.0,"Pierson, Cody",G,6-1,So
2014,12,35,1292053.0,"Pucar, Sergej",C,6-11,Sr
2014,12,2,1406351.0,"Reese, Anthony",G,5-11,Jr
2014,12,50,1515861.0,"Renfro, John",F,6-7,So
2014,12,20,1515858.0,"Slocum, Joe",G,6-3,Jr
2014,12,34,1406360.0,"Stepovich, Mike",F,6-7,Sr
2014,12,10,1292048.0,"Tica, Stefan",F,6-7,Sr
2014,12,24,1406358.0,"Voeut, Pat",G,5-11,Sr
2014,13,21,1413273,"Baker, Darshtyn",G,6-0,So
2014,13,22,1521795,"Bullock, Larry",G,6-0,Jr
2014,13,10,1521792,"Farnum, Earl",F,6-5,Jr
2014,13,44,1413281,"Fluker, Curtis",F,6-7,Sr
2014,13,15,1521794,"Gaines, Jamorris",F,6-7,Sr
2014,13,23,1413275,"Lodman, James",G,6-1,Sr
2014,13,34,1299218,"Lofton, Rachard",G,6-1,Sr
2014,13,32,1419964,"Martin, Eric",F,6-8,Sr
2014,13,20,1413278,"McFarland, Antwann",F,6-5,So
2014,13,11,1521793,"Pollard, Dominique",G,6-2,Jr
2014,13,24,1413282,"Storey, Douglas",G,-,Sr
2014,13,30,1521797,"Thorpe, Derry",G,6-1,Sr
2014,13,12,1413270,"Udi, Justin",F,6-3,Sr
2014,13,33,1521798,"Wheeler, Demetri",F,6-7,Jr
2014,13,4,1521791,"Williams, Joseph",F,6-7,Sr
2014,14,11,1177516,"Devlin, Luke",F,6-8,Sr
2014,14,15,1510598,"Egharevba, Ede",F,6-6,So
2014,14,24,1510599,"Ennema, Dallas",F,6-6,Fr
2014,14,3,1402443,"Evans, DJ",G,5-9,Sr
2014,14,5,1510596,"Haas, Anders",G,6-1,So
2014,14,12,1282736,"Hooley, Peter",G,6-4,So
2014,14,20,1402441,"Johnson, Gary",G,6-6,Sr
2014,14,0,1510593,"Odunsi, Anthony",G,6-4,Jr
2014,14,44,1064425,"Puk, John",C,6-10,Sr
2014,14,14,1282737,"Rowley, Sam",F,6-5,Jr
2014,14,10,1510597,"Rowley, Michael",F,6-8,Fr
2014,14,4,1510595,"Shengelia, Levan",F,6-9,Jr
2014,14,22,1402442,"Wiegmann, Dave",F,6-8,Sr
2014,14,13,1419458,"Williams, Reece",G,6-1,So
2014,15,10,1527325,"Bradley, Bryan",,-,N/A
2014,15,34,1295784,"Elliott, Carter",F,6-7,Jr
2014,15,22,1412106,"Evans, Eric",G,6-0,So
2014,15,42,1412108,"Herron, Jordan",F,6-5,So
2014,15,12,1519260,"Hill, Vince",G,5-11,Jr
2014,15,44,1519263,"Hill, Quante",F,6-4,Fr
2014,15,32,1418081,"Hubbard, Seth",F,6-4,Jr
2014,15,20,1295781,"Hurth, Zach",G,6-3,Jr
2014,15,14,1410575,"Kazen, Dakota",G,6-1,So
2014,15,24,1535525,"Larr, Jared",,6-0,N/A
2014,15,30,1418080,"Marble, Lucas",G,6-3,So
2014,15,40,1519262,"Oakes, Travell",G,6-2,So
2014,15,3,1183007,"Ridgell, Lawrence",G,6-2,Sr
2014,15,24,1519261,"Siegel, Mike",F,6-3,Fr
2014,15,4,1418079,"Watson, Ryan",G,6-0,So
2014,15,54,1529726,"Zahran, Jason",,4-0,N/A
2014,16,42,1413464.0,"Amoroso, Johnathan",,6-2,N/A
2014,16,20,1439730.0,"Ayers, Casey",G,5-11,So
2014,16,32,1298791.0,"Brown, Devin",G,5-7,Jr
2014,16,34,1298803.0,"Burke, Casey",C,6-10,Jr
2014,16,4,,"Casiano, Daiquest",G,6-0,Fr
2014,16,4,1432833.0,"Ford, Trevor",G,6-1,So
2014,16,33,1413463.0,"Gantz, Calvert",C,6-6,So
2014,16,23,1185450.0,"Jordan, Kyle",F,6-4,Sr
2014,16,45,1439729.0,"Levy, Itay",F,6-5,So
2014,16,1,1439728.0,"Lombardi, Vince",G,5-10,So
2014,16,30,1522790.0,"Marquez, Josh",G,6-1,Fr
2014,16,10,1190121.0,"Marrella, Sam",G,5-9,Sr
2014,16,5,1187432.0,"Moore, Reuel",G,6-1,Sr
2014,16,3,1073671.0,"Perez, Pedro",G,6-3,Sr
2014,16,55,1522791.0,"Puffenbarger, Brandon",C,6-11,Fr
2014,16,42,,"Sotolongo, Danny",G,6-2,Fr
2014,16,14,1522792.0,"Swint, Sameen",G,6-4,Fr
2014,16,40,1522793.0,"Thatcher, Trey",G,6-1,Fr
2014,16,50,1522794.0,"Vazzana, Thomas",C,6-6,Fr
2014,16,21,1413465.0,"Ward, Evan",F,6-4,So
2014,16,2,,"Ward, Michael",F,6-1,Fr
2014,17,12,1406943.0,"Birdie, Terrance",G,6-0,So
2014,17,35,1520553.0,"Brown, Octavious",F,-,Jr
2014,17,5,1406938.0,"Evans, Anthony",G,6-1,Sr
2014,17,10,1406940.0,"Hampton, Devonte",F,6-2,So
2014,17,25,,"Holmes, Decarlos",F,6-8,Fr
2014,17,0,1406936.0,"Hunt, Tyrel",G,6-6,So
2014,17,32,,"Lehaman, Rahkeem",G,6-5,Fr
2014,17,15,1406941.0,"Luckett, Leantwan",G,6-5,Jr
2014,17,23,1406946.0,"Myles, Marius",F,6-6,Sr
2014,17,40,1406942.0,"Nicholas, Josh",F,7-0,Sr
2014,17,3,1520548.0,"O'Dell, Denarius",G,6-1,Fr
2014,17,2,1297784.0,"Oakley, Twann",,-,N/A
2014,17,21,1406945.0,"Raquil, Stephane",F,6-10,Sr
2014,17,11,,"Sanders, Martrevious",G,5-10,Sr
2014,17,1,1520547.0,"Smith, Shaunessy",G,6-6,Sr
2014,17,24,1520550.0,"Thomas, George",F,6-6,So
2014,17,30,1520551.0,"Vance, Marquis",F,6-7,Fr
2014,17,45,1520554.0,"Young, Corey",F,6-6,Jr
2014,18,4,1519078,"Adams, Eric",F,6-3,Fr
2014,18,44,1519086,"Brueckl, Clark",G,6-2,Fr
2014,18,34,1077511,"Colas, Gerald",C,6-4,Sr
2014,18,5,1519079,"Herbert, Nigel",G,5-11,Fr
2014,18,2,1185901,"Hill, Mike",G,5-10,Jr
2014,18,32,1414226,"Johnson, Jeremy",C,-,Jr
2014,18,24,1415035,"Kincel, Jerry",G,6-1,So
2014,18,0,1414225,"Lothridge, Steve",C,6-8,Sr
2014,18,3,1295719,"Mahon, Ryan",G,6-0,Jr
2014,18,11,1519080,"Molloy, Dylan",G,5-9,Fr
2014,18,10,1295720,"Pacheco, Tim",G,5-11,Jr
2014,18,41,1519084,"Pellegrino, Phil",G,6-3,Fr
2014,18,23,1519083,"Reinhart, Julian",G,6-0,Fr
2014,18,33,1185905,"Ruback, Jason",F,6-5,Sr
2014,18,22,1519082,"Ryan, Tyrell",G,6-1,Fr
2014,18,1,1519077,"Seelman, Tyler",G,5-11,Fr
2014,18,15,1519081,"Sessom, Darius",G,5-10,Fr
2014,18,12,1295721,"Snyder, Mike",G,6-0,Jr
2014,18,42,1519085,"Thomas, Spenser",F,6-3,Fr
2014,18,21,1185902,"Tsatsis, Thomas",G,6-1,Sr
2014,18,14,1295722,"Walsh, Dalton",F,6-7,Jr
2014,19,44,1519331.0,"Calhoun, Sam",F,6-5,Fr
2014,19,3,1182383.0,"Corbin, D'Andre",G,5-10,Sr
2014,19,42,1182388.0,"Corona, Marco",F,6-3,Sr
2014,19,10,1413959.0,"Holland, Brian",G,6-2,So
2014,19,40,1413961.0,"Koryak, Chris",G,6-2,So
2014,19,22,1286354.0,"Milon, Chris",F,6-6,Jr
2014,19,15,,"Mundy, Troy",G,6-3,Fr
2014,19,21,1519329.0,"Murphy, Patrick",G,6-4,Fr
2014,19,20,1182386.0,"O'Donnell, John",G,6-0,Sr
2014,19,32,1413958.0,"Schweitzer, Evan",G,6-1,So
2014,19,4,1286350.0,"Seidman, Gabe",G,6-2,Jr
2014,19,23,1413957.0,"Sestina, Andrew",F,6-7,So
2014,19,35,1286349.0,"Smith, Brandon",F,6-5,Jr
2014,19,1,1519327.0,"Soffel, Will",G,6-0,Fr
2014,19,25,1182382.0,"Stanko, Ryan",G,6-4,Sr
2014,19,14,1182384.0,"Theiss, Bobby",F,6-4,Sr
2014,19,13,1182385.0,"Tritto, Clark",F,6-3,Sr
2014,19,11,1413955.0,"Valentic, Josh",G,6-3,Jr
2014,19,33,1519330.0,"Zabriski, Evan",G,6-6,Fr
2014,20,54,1518101,"Borroughs, Aaron",C,6-7,Fr
2014,20,30,1293472,"Bryan, Travis",F,6-7,Jr
2014,20,40,1518102,"Callahan, Ryan",F,6-8,Fr
2014,20,5,1182029,"Coleman, Mike",G,6-1,Sr
2014,20,25,1518103,"Dalition, David",G,6-0,Fr
2014,20,22,1293471,"Dalition, Derek",G,6-1,Jr
2014,20,23,1409597,"Deal, Cody",F,6-3,So
2014,20,44,1409599,"Furst, Ryan",F,6-4,So
2014,20,10,1293468,"Griffin, Ryan",G,6-0,Jr
2014,20,12,1293469,"Guldin, Michael",G,6-0,Jr
2014,20,3,1182031,"Hash, Kyle",G,6-2,Sr
2014,20,15,1293470,"Hungarter, Jake",G,6-2,Jr
2014,20,32,1182034,"Kohler, Andrew",F,6-7,Sr
2014,20,11,1518104,"Laird, Brian",G,5-9,Fr
2014,20,14,1182032,"Pammer, Paul",G,6-2,Sr
2014,20,33,1182035,"Poorman, Matt",G,6-4,Sr
2014,20,45,1753717,"Rossell, Blake",F,6-6,Fr
2014,20,42,1518106,"Schmidt, Cory",G,6-3,Sr
2014,20,24,1518107,"Slanger, Kuity",G,6-2,Fr
2014,20,20,1182036,"Wilcox, Drew",G,6-3,Sr
2014,21,34,1183514,"Aho, Kyle",G,6-2,Sr
2014,21,20,1413064,"Beckman, DJ",F,6-3,So
2014,21,25,1427754,"Benthem, Kyle",F,6-4,So
2014,21,41,1523116,"Cook, Quinton",C,6-5,Fr
2014,21,1,1523111,"Edwards, Tyler",F,6-4,Fr
2014,21,31,1523114,"Fairchild, Chase",G,6-1,Fr
2014,21,13,1523918,"Holmes, Rob",,6-3,N/A
2014,21,10,1523118,"Hungerford, Corey",F,6-2,So
2014,21,33,1413069,"Johnson, Ivy",C,6-6,So
2014,21,11,1183509,"Krause, Brandon",G,6-0,Sr
2014,21,44,1523117,"Launstein, Matt",C,6-8,So
2014,21,3,1413067,"Law, Isiah",F,6-5,Sr
2014,21,0,1527390,"Meriwether, Gus",,6-3,N/A
2014,21,32,1289369,"Murawske, Jake",F,6-4,Sr
2014,21,23,1413066,"Nikodemski, Scott",G,6-1,So
2014,21,22,1525155,"Slagell, Kyle",,6-5,N/A
2014,21,2,1523112,"Thurmond, Malcolm",G,6-1,So
2014,21,4,1434819,"Trefil, Brandon",G,6-0,So
2014,21,24,1523113,"Walden, Tyler",G,5-10,So
2014,21,5,1434820,"Woelke, Ethan",,6-3,N/A
2014,22,44,1412755,"Assie, Oscar",F,6-7,So
2014,22,33,1412756,"Banister, Oshawn",C,6-9,So
2014,22,3,1292941,"Braithwaite, Spencer",G,5-9,Sr
2014,22,22,1179716,"Ellis, Mark",C,6-6,Sr
2014,22,15,1292944,"Gutridge, D.J.",G,-,Sr
2014,22,10,1522141,"Harris, Bobby",,6-1,N/A
2014,22,13,1292943,"Jabateh, Al-Shabazz",G,6-3,Jr
2014,22,0,1179714,"Perrier, Jason",G,6-3,Sr
2014,22,24,1522142,"Porter, Marcus",,6-5,N/A
2014,22,12,1522410,"Risch, Max",,6-7,N/A
2014,22,5,1179715,"Schmidkunz, Janek",G,6-0,Sr
2014,22,1,1522409,"Yearwood, Ryan",,-,N/A
2014,23,33,1067998.0,"Borucki, Jordan",G,6-4,Sr
2014,23,4,1402787.0,"Carroll, Austin",G,6-3,Jr
2014,23,35,,"Davis, Jonathan",F,6-7,Jr
2014,23,44,1402789.0,"Elcano, Zach",C,6-11,So
2014,23,0,1402790.0,"Gardner, Pee Wee",G,5-9,Jr
2014,23,20,1508316.0,"Jones, Charlie",G,6-5,Fr
2014,23,1,1293639.0,"Kager, Kyle",F,6-8,Jr
2014,23,2,1508317.0,"Kager, Kade",G,6-3,Fr
2014,23,3,1738946.0,"Montgomery, Justice",G,5-11,Fr
2014,23,25,1748487.0,"Neal, Langdon",G,6-0,Fr
2014,23,13,1508320.0,"Panzer, Kevin",F,6-9,Sr
2014,23,14,1402792.0,"Reed, Jesse",G,6-5,So
2014,23,21,1508321.0,"Rhea, Jalen",G,6-2,Fr
2014,23,22,1293638.0,"Schoof, John",G,6-5,Jr
2014,23,5,1402793.0,"Vasic, Marko",G,6-5,So
2014,23,34,1178986.0,"Wroblicky, Tony",F,6-10,Sr
2014,23,12,1508322.0,"Yiljep, Yilret",F,6-7,Fr
2014,24,12,1522875,"Berman, Reid",G,6-0,Fr
2014,24,50,1412740,"Curtis, Danny",F,6-7,So
2014,24,5,1182864,"Gach, Connor",G,6-4,Sr
2014,24,54,1522879,"George, David",F,6-8,Fr
2014,24,24,1412738,"Green, Connor",G,6-4,So
2014,24,15,1522876,"Holding, Brady",G,6-5,Fr
2014,24,11,1182865,"Kalema, David",G,6-0,Sr
2014,24,22,1182866,"Killian, Tom",F,6-5,Sr
2014,24,41,1298089,"Levine, Alex",F,6-8,Jr
2014,24,10,1522874,"Magana, Diego",G,6-5,Fr
2014,24,33,1298088,"Mussachia, Joseph",F,6-6,Jr
2014,24,32,1522878,"Nabatoff, Jacob",F,6-8,Fr
2014,24,3,1412737,"Pagliuca, Jesse",G,6-1,So
2014,24,30,1412739,"Pollack, Ben",F,-,So
2014,24,21,1522877,"Racy, Jeff",G,6-5,Fr
2014,24,44,1412741,"Sanderson, James",F,6-9,So
2014,24,2,1182863,"Toomey, Aaron",G,6-2,Sr
2014,24,1,1522873,"Wright, Christien",F,6-4,Fr
2014,25,42,1522250.0,"Asortse, Ice",,-,N/A
2014,25,12,1620624.0,"Austin, Jovan",G,6-1,So
2014,25,22,1522252.0,"Brandsma, Thomas",F,4-0,N/A
2014,25,22,1414990.0,"Burttschell, Hunter",G,6-1,So
2014,25,12,1522832.0,"Calvin, Marshall",,-,N/A
2014,25,4,1522831.0,"Chambers, Chantz",,-,N/A
2014,25,35,,"Costello, Andrew",F,6-8,So
2014,25,23,1522246.0,"Gudul, Omari",,6-10,N/A
2014,25,3,1414993.0,"Hammond, Bryan",G,6-2,Sr
2014,25,32,1414994.0,"Holloman, Sydney",F,6-4,So
2014,25,44,1298287.0,"Jones, Zach",F,6-8,Sr
2014,25,0,,"Kinyon, Hunter",G,6-4,So
2014,25,5,1414996.0,"Marsh, Ryan",F,6-8,Sr
2014,25,10,1522249.0,"Nelson, Nash",,-,N/A
2014,25,15,1298290.0,"Rawls, Dakota",F,6-5,Jr
2014,25,2,1522251.0,"Skinner, Daniel",G,-,N/A
2014,25,24,1414997.0,"Sutton, Reggie",G,6-3,So
2014,25,11,1414998.0,"Talkington, Chris",G,6-6,Sr
2014,25,2,1414999.0,"Tillman, Darrion",G,6-5,Sr
2014,25,21,1298291.0,"Walling, Justin",G,6-5,Jr
2014,25,10,1415000.0,"Whitehead, Ryan",G,6-1,Sr
2014,25,33,1522247.0,"Williams, Kenny",F,-,N/A
2014,25,35,1522248.0,"Woolridge, Tommy",,4-0,N/A
2014,26,32,1523348,"Asare, Kennedy",G,6-2,Fr
2014,26,4,1181966,"Barillo, Joseph",G,6-0,Sr
2014,26,21,1411849,"Bradanese, Patrick",G,6-3,So
2014,26,14,1294019,"Daye, Hugh",G,5-8,Jr
2014,26,3,1411847,"Delorey, Tyler",G,6-1,So
2014,26,33,1523349,"Faretra, Troy",F,6-2,Fr
2014,26,25,1523346,"Farley, Trevon",F,6-3,Fr
2014,26,2,1523338,"Foss, Dillan",G,5-11,Fr
2014,26,22,1294025,"Franklin, Quantez",F,6-4,Sr
2014,26,23,1523347,"Garner, Shaun",G,5-10,Fr
2014,26,12,1294020,"Gorman, Michael",G,5-10,Jr
2014,26,11,1523344,"Jean-Louis, David",G,5-9,Fr
2014,26,42,1411852,"McKissick, Kyle",F,6-5,So
2014,26,34,1411850,"O'Leary, Connor",F,6-4,So
2014,26,20,1294021,"Pryor, Corey",G,6-0,Jr
2014,26,24,1411854,"Trindade, Pedro",F,6-5,So
2014,26,44,1523350,"Woodley, Johnathan",F,6-5,So
2014,27,1,1400328,"Baskin, Tevin",F,6-6,Sr
2014,27,10,1400331,"Burgess, Chris",G,5-8,So
2014,27,35,1287002,"Canty, Jay",G,6-6,Jr
2014,27,3,1400336,"Clarke, Dustin",G,6-3,So
2014,27,21,1400335,"Eaves, Frank",G,6-2,So
2014,27,12,1736776,"Gilbert, Rantavious",F,6-8,So
2014,27,2,1287000,"Hamilton, Tab",G,6-3,Jr
2014,27,0,1507182,"Kobani, Mike",F,6-8,Fr
2014,27,34,1507181,"Lawson, Jacob",F,6-8,Jr
2014,27,23,1287001,"Neal, Mike",G,6-2,Jr
2014,27,4,1400330,"Obacha, Michael",F,6-8,So
2014,27,24,1518874,"Purgason, Mitch",G,5-8,Jr
2014,27,20,1400334,"Rutherford, Bennett",G,6-2,So
2014,27,25,1507183,"Scott, Aaron",G,6-4,Fr
2014,27,15,1400333,"Spagnolo, Tommy",F,6-7,Sr
2014,27,32,1507184,"Toney, Ty",G,6-2,Fr
2014,28,13,1176398,"Bachynski, Jordan",C,7-2,Sr
2014,28,4,1295461,"Barnes, Bo",G,6-4,Jr
2014,28,1,1295459,"Carson, Jahii",G,5-10,So
2014,28,5,1402504,"Edwards, Richie",F,6-7,Sr
2014,28,31,1295465,"Gilling, Jonathan",F,6-7,Jr
2014,28,21,1402493,"Jacobsen, Eric",F,6-10,So
2014,28,32,1620821,"Kearney, Brandan",F,6-6,Jr
2014,28,15,1509696,"Koulechov, Egor",G,6-5,Fr
2014,28,34,1509697,"Marshall, Jermaine",G,6-4,Sr
2014,28,40,1509698,"McKissic, Shaquielle",F,6-5,Jr
2014,28,3,1738580,"Murray, Chance",G,6-3,Fr
2014,28,11,1402494,"Robinson, Calaen",G,6-2,So
2014,28,24,1735313,"Tummala, Sai",F,6-6,So
2014,28,22,1402499,"Upchurch, Jarett",G,6-1,Sr
