season,school_id,game_date,opp_id,game_id
2015,2,11/14/2014,,3506738
2015,2,11/19/2014,719.0,3514235
2015,2,11/22/2014,194.0,3519205
2015,2,11/25/2014,,3524696
2015,2,11/29/2014,111.0,3539326
2015,2,12/04/2014,102.0,3560724
2015,2,12/06/2014,288.0,3569109
2015,2,12/13/2014,,3594244
2015,2,12/17/2014,371.0,3606862
2015,2,12/20/2014,66.0,3617424
2015,2,12/22/2014,647.0,3621244
2015,2,12/23/2014,2678.0,3623724
2015,2,12/28/2014,1104.0,3626484
2015,2,01/04/2015,1004.0,3644522
2015,2,01/10/2015,483.0,3664905
2015,2,01/13/2015,508.0,3674793
2015,2,01/17/2015,676.0,3685045
2015,2,01/20/2015,402.0,3696404
2015,2,01/24/2015,2743.0,3709405
2015,2,01/26/2015,624.0,3716926
2015,2,01/31/2015,346.0,3730555
2015,2,02/02/2015,287.0,3737358
2015,2,02/07/2015,655.0,3756125
2015,2,02/09/2015,346.0,3779124
2015,2,02/16/2015,624.0,3790734
2015,2,02/21/2015,655.0,3795743
2015,2,02/24/2015,26172.0,3798118
2015,2,02/28/2015,474.0,3801172
2015,2,03/03/2015,287.0,3803737
2015,2,03/05/2015,2743.0,3805316
2015,2,03/07/2015,26172.0,3808302
2015,3,11/15/2014,65,3509573
2015,3,11/19/2014,658,3514005
2015,3,11/22/2014,22,3704324
2015,3,11/25/2014,1347,3524340
2015,3,11/29/2014,30150,3538224
2015,3,12/01/2014,560,3551364
2015,3,12/03/2014,533,3555972
2015,3,12/06/2014,470,3567050
2015,3,12/11/2014,8366,3588445
2015,3,12/20/2014,2692,3670904
2015,3,12/31/2014,362,3633308
2015,3,01/03/2015,349,3645624
2015,3,01/07/2015,682,3654736
2015,3,01/10/2015,593,3675944
2015,3,01/14/2015,56,3679764
2015,3,01/17/2015,36,3726444
2015,3,01/21/2015,468,3698764
2015,3,01/24/2015,410,3708426
2015,3,01/29/2015,241,3725724
2015,3,01/31/2015,613,3730646
2015,3,02/04/2015,349,3743384
2015,3,02/10/2015,22,3774112
2015,3,02/14/2015,658,3790353
2015,3,02/18/2015,1347,3792959
2015,3,02/21/2015,533,3795242
2015,3,02/24/2015,470,3798093
2015,4,11/15/2014,16142.0,3509602
2015,4,11/16/2014,,3509759
2015,4,11/22/2014,517.0,3517824
2015,4,11/29/2014,2694.0,3542865
2015,4,12/01/2014,,3550606
2015,4,12/06/2014,122.0,3575024
2015,4,12/17/2014,212.0,3607747
2015,4,12/20/2014,,3619713
2015,4,12/27/2014,452.0,3626866
2015,4,12/28/2014,492.0,3626924
2015,4,01/05/2015,,3648840
2015,4,01/07/2015,525.0,3655404
2015,4,01/10/2015,30037.0,3664135
2015,4,01/14/2015,114.0,3677244
2015,4,01/17/2015,15.0,3688304
2015,4,01/21/2015,326.0,3697644
2015,4,01/24/2015,21.0,3714064
2015,4,01/28/2015,286.0,3720268
2015,4,01/31/2015,525.0,3730328
2015,4,02/04/2015,30037.0,3745650
2015,4,02/07/2015,114.0,3755147
2015,4,02/11/2015,15.0,3777464
2015,4,02/14/2015,326.0,3790178
2015,4,02/18/2015,21.0,3792965
2015,4,02/21/2015,286.0,3795105
2015,5,11/14/2014,391,3506796
2015,5,11/20/2014,657,3514865
2015,5,11/21/2014,415,3517364
2015,5,11/23/2014,648,3519567
2015,5,11/25/2014,539,3524956
2015,5,11/30/2014,81,3544696
2015,5,12/02/2014,2678,3554064
2015,5,12/04/2014,771,3560567
2015,5,12/13/2014,419,3595187
2015,5,12/16/2014,493,3604637
2015,5,12/20/2014,987,3616370
2015,5,12/30/2014,388,3631670
2015,5,01/03/2015,165,3642105
2015,5,01/06/2015,774,3652267
2015,5,01/09/2015,709,3662026
2015,5,01/14/2015,71,3677484
2015,5,01/17/2015,129,3688728
2015,5,01/21/2015,503,3698817
2015,5,01/24/2015,774,3707253
2015,5,01/27/2015,47,3718049
2015,5,01/31/2015,71,3730786
2015,5,02/04/2015,519,3743906
2015,5,02/07/2015,86,3757288
2015,5,02/10/2015,331,3776224
2015,5,02/14/2015,204,3787741
2015,5,02/18/2015,709,3793018
2015,5,02/21/2015,414,3795830
2015,5,02/24/2015,86,3798155
2015,5,02/27/2015,519,3800087
2015,5,03/03/2015,414,3803715
2015,5,03/06/2015,331,3806353
2015,5,03/09/2015,503,3810559
2015,5,03/11/2015,774,3812903
2015,5,03/12/2015,331,3841420
2015,5,03/13/2015,86,3815019
2015,6,11/14/2014,175.0,3506787
2015,6,11/18/2014,255.0,3512848
2015,6,11/22/2014,,3518684
2015,6,11/25/2014,315.0,3524824
2015,6,11/29/2014,654.0,3540684
2015,6,12/06/2014,71.0,3568248
2015,6,12/14/2014,742.0,3597363
2015,6,12/19/2014,387.0,3613327
2015,6,12/22/2014,774.0,3621305
2015,6,12/30/2014,454.0,3632084
2015,6,01/03/2015,314.0,3642167
2015,6,01/05/2015,261.0,3649152
2015,6,01/10/2015,432.0,3665385
2015,6,01/12/2015,2678.0,3672707
2015,6,01/17/2015,7.0,3688308
2015,6,01/24/2015,665.0,3710328
2015,6,01/26/2015,17.0,3717424
2015,6,01/31/2015,553.0,3730499
2015,6,02/02/2015,699.0,3737864
2015,6,02/07/2015,432.0,3757289
2015,6,02/09/2015,2678.0,3772085
2015,6,02/14/2015,7.0,3788601
2015,6,02/21/2015,665.0,3795753
2015,6,02/23/2015,17.0,3797568
2015,6,02/28/2015,553.0,3802061
2015,6,03/02/2015,699.0,3803155
2015,6,03/05/2015,314.0,3805280
2015,6,03/07/2015,261.0,3807880
2015,6,03/12/2015,665.0,3814065
2015,7,11/14/2014,,3515934
2015,7,11/16/2014,31.0,3512387
2015,7,11/26/2014,494.0,3529164
2015,7,11/28/2014,536.0,3536144
2015,7,11/29/2014,732.0,3541514
2015,7,12/06/2014,315.0,3567667
2015,7,12/13/2014,771.0,3595225
2015,7,12/21/2014,219.0,3619585
2015,7,12/30/2014,237.0,3631938
2015,7,01/03/2015,261.0,3642169
2015,7,01/05/2015,314.0,3649404
2015,7,01/10/2015,2678.0,3667144
2015,7,01/12/2015,432.0,3672708
2015,7,01/17/2015,6.0,3688308
2015,7,01/24/2015,17.0,3710326
2015,7,01/26/2015,665.0,3717172
2015,7,01/31/2015,699.0,3731008
2015,7,02/02/2015,553.0,3737964
2015,7,02/07/2015,2678.0,3756796
2015,7,02/09/2015,432.0,3769744
2015,7,02/14/2015,6.0,3788601
2015,7,02/21/2015,17.0,3795749
2015,7,02/23/2015,665.0,3797532
2015,7,02/28/2015,699.0,3801200
2015,7,03/02/2015,553.0,3803185
2015,7,03/05/2015,261.0,3805331
2015,7,03/07/2015,314.0,3807943
2015,7,03/11/2015,432.0,3814871
2015,7,03/13/2015,665.0,3814879
2015,8,11/14/2014,711,3515372
2015,8,11/17/2014,769,3515373
2015,8,11/20/2014,664,3515374
