season,season_id,school_id,school_name,division
2010,10260,21772,Newbury,3
2010,10260,484,Nichols,3
2010,10260,492,North Central (IL),3
2010,10260,30039,North Central (MN),3
2010,10260,496,North Park,3
2010,10260,1267,Northland,3
2010,10260,30031,Northwestern-St. Paul,3
2010,10260,511,Norwich,3
2010,10260,515,Oberlin,3
2010,10260,516,Occidental,3
2010,10260,2713,Oglethorpe,3
2010,10260,517,Ohio Northern,3
2010,10260,520,Ohio Wesleyan,3
2010,10260,524,Old Westbury,3
2010,10260,525,Olivet,3
2010,10260,530,Oswego St.,3
2010,10260,531,Otterbein,3
2010,10260,23008,Ozarks (AR),3
2010,10260,2751,Pacific (OR),3
2010,10260,1297,Pacific Lutheran,3
2010,10260,30081,Penn St. Harrisburg,3
2010,10260,30114,Penn St.-Abington,3
2010,10260,25719,Penn St.-Altoona,3
2010,10260,538,Penn St.-Behrend,3
2010,10260,30044,Penn St.-Berks,3
2010,10260,21830,Piedmont,3
2010,10260,1315,Pitt.-Bradford,3
2010,10260,11839,Pitt.-Greensburg,3
2010,10260,547,Plattsburgh St.,3
2010,10260,548,Plymouth St.,3
2010,10260,481,Polytechnic (NY),3
2010,10260,549,Pomona-Pitzer,3
2010,10260,30034,Presentation,3
2010,10260,555,Principia,3
2010,10260,557,Puget Sound,3
2010,10260,30029,Purchase,3
2010,10260,580,RIT,3
2010,10260,564,Ramapo,3
2010,10260,566,Randolph,3
2010,10260,565,Randolph-Macon,3
2010,10260,567,Redlands,3
2010,10260,569,Regis (MA),3
2010,10260,570,Rensselaer,3
2010,10260,571,Rhode Island Col.,3
2010,10260,573,Rhodes,3
2010,10260,577,Ripon,3
2010,10260,18422,Rivier,3
2010,10260,578,Roanoke,3
2010,10260,581,Rochester (NY),3
2010,10260,582,Rockford,3
2010,10260,583,Roger Williams,3
2010,10260,585,Rose-Hulman,3
2010,10260,15882,Rosemont,3
2010,10260,259,Rowan,3
2010,10260,586,Rust,3
2010,10260,588,Rutgers-Camden,3
2010,10260,589,Rutgers-Newark,3
2010,10260,16006,SCAD,3
2010,10260,168,SUNY Cortland,3
2010,10260,247,SUNY Geneseo,3
2010,10260,478,SUNY Maritime,3
2010,10260,475,SUNY New Paltz,3
2010,10260,526,SUNY Oneonta,3
2010,10260,9500,SUNY Poly,3
2010,10260,552,SUNY Potsdam,3
2010,10260,11036,Sage Colleges,3
2010,10260,602,Saint John's (MN),3
2010,10260,612,Saint Mary's (MN),3
2010,10260,30064,Saint Vincent,3
2010,10260,621,Salem St.,3
2010,10260,622,Salisbury,3
2010,10260,623,Salve Regina,3
2010,10260,1355,Schreiner,3
2010,10260,633,Scranton,3
2010,10260,652,Sewanee,3
2010,10260,637,Shenandoah,3
2010,10260,641,Simpson,3
2010,10260,642,Skidmore,3
2010,10260,662,Southern Me.,3
2010,10260,1379,Southern Vt.,3
2010,10260,8746,Southwestern (TX),3
2010,10260,23260,Spalding,3
2010,10260,673,Springfield,3
2010,10260,601,St. John Fisher,3
2010,10260,30072,St. Joseph's (Brkln),3
2010,10260,1340,St. Joseph's (L.I.),3
2010,10260,605,St. Joseph's (ME),3
2010,10260,607,St. Lawrence,3
2010,10260,8688,St. Mary's (IN),3
2010,10260,611,St. Mary's (MD),3
2010,10260,614,St. Norbert,3
2010,10260,615,St. Olaf,3
2010,10260,618,St. Scholastica,3
2010,10260,620,St. Thomas (MN),3
2010,10260,675,Staten Island,3
2010,10260,679,Stevens,3
2010,10260,21852,Stevenson,3
2010,10260,681,Stockton,3
2010,10260,684,Suffolk,3
2010,10260,1390,Sul Ross St.,3
2010,10260,685,Susquehanna,3
2010,10260,686,Swarthmore,3
2010,10260,712,TCNJ,3
2010,10260,1400,Texas Lutheran,3
2010,10260,1401,Texas Wesleyan,3
2010,10260,23121,Texas-Dallas,3
2010,10260,30028,Texas-Tyler,3
2010,10260,707,Thiel,3
2010,10260,2758,Thomas (ME),3
2010,10260,1402,Thomas More,3
2010,10260,28749,Transylvania,3
2010,10260,30037,Trine,3
2010,10260,713,Trinity (CT),3
2010,10260,715,Trinity (TX),3
2010,10260,717,Tufts,3
2010,10260,1255,U New England,3
2010,10260,113,UC Santa Cruz,3
2010,10260,401,UMass Boston,3
2010,10260,656,UMass Dartmouth,3
2010,10260,727,Union (NY),3
2010,10260,730,Ursinus,3
2010,10260,733,Utica,3
2010,10260,745,Va. Wesleyan,3
2010,10260,737,Vassar,3
2010,10260,808,WPI,3
2010,10260,747,Wabash,3
2010,10260,750,Wartburg,3
2010,10260,751,Wash. & Jeff.,3
2010,10260,752,Wash. & Lee,3
2010,10260,753,Washington Col.,3
2010,10260,755,Washington-St. Louis,3
2010,10260,1434,Waynesburg,3
2010,10260,759,Webster,3
2010,10260,761,Wells,3
2010,10260,762,Wentworth,3
2010,10260,763,Wesley,3
2010,10260,764,Wesleyan (CT),3
2010,10260,770,Western Conn. St.,3
2010,10260,775,Western New Eng.,3
2010,10260,777,Westfield St.,3
2010,10260,1450,Westminster (MO),3
2010,10260,1451,Westminster (PA),3
2010,10260,778,Wheaton (IL),3
2010,10260,779,Wheaton (MA),3
2010,10260,8896,Wheelock,3
2010,10260,780,Whitman,3
2010,10260,781,Whittier,3
2010,10260,1454,Whitworth,3
2010,10260,783,Widener,3
2010,10260,784,Wilkes,3
2010,10260,785,Willamette,3
2010,10260,788,William Penn,3
2010,10260,789,Williams,3
2010,10260,1461,Wilmington (OH),3
2010,10260,8911,Wis. Lutheran,3
2010,10260,793,Wis.-Eau Claire,3
2010,10260,795,Wis.-La Crosse,3
2010,10260,798,Wis.-Oshkosh,3
2010,10260,800,Wis.-Platteville,3
2010,10260,801,Wis.-River Falls,3
2010,10260,802,Wis.-Stevens Point,3
2010,10260,803,Wis.-Stout,3
2010,10260,804,Wis.-Superior,3
2010,10260,805,Wis.-Whitewater,3
2010,10260,806,Wittenberg,3
2010,10260,787,Wm. Paterson,3
2010,10260,807,Wooster,3
2010,10260,809,Worcester St.,3
2010,10260,814,Yeshiva,3
2010,10260,2730,York (NY),3
2010,10260,815,York (PA),3
2011,10440,26172,A&M-Corpus Christi,1
2011,10440,721,Air Force,1
2011,10440,5,Akron,1
2011,10440,8,Alabama,1
2011,10440,6,Alabama A&M,1
2011,10440,7,Alabama St.,1
2011,10440,14,Albany (NY),1
2011,10440,17,Alcorn,1
2011,10440,23,American,1
2011,10440,27,Appalachian St.,1
2011,10440,29,Arizona,1
2011,10440,28,Arizona St.,1
2011,10440,2678,Ark.-Pine Bluff,1
2011,10440,31,Arkansas,1
2011,10440,30,Arkansas St.,1
2011,10440,725,Army West Point,1
2011,10440,37,Auburn,1
2011,10440,43,Austin Peay,1
2011,10440,77,BYU,1
2011,10440,47,Ball St.,1
2011,10440,51,Baylor,1
2011,10440,14927,Belmont,1
2011,10440,61,Bethune-Cookman,1
2011,10440,62,Binghamton,1
2011,10440,66,Boise St.,1
2011,10440,67,Boston College,1
2011,10440,68,Boston U.,1
2011,10440,71,Bowling Green,1
2011,10440,72,Bradley,1
2011,10440,80,Brown,1
2011,10440,81,Bryant,1
2011,10440,83,Bucknell,1
2011,10440,86,Buffalo,1
2011,10440,87,Butler,1
2011,10440,94,CSU Bakersfield,1
2011,10440,101,CSUN,1
2011,10440,90,Cal Poly,1
2011,10440,97,Cal St. Fullerton,1
2011,10440,107,California,1
2011,10440,115,Campbell,1
2011,10440,116,Canisius,1
2011,10440,125,Centenary (LA),1
2011,10440,1004,Central Ark.,1
2011,10440,127,Central Conn. St.,1
2011,10440,129,Central Mich.,1
2011,10440,48,Charleston So.,1
2011,10440,458,Charlotte,1
2011,10440,693,Chattanooga,1
2011,10440,136,Chicago St.,1
2011,10440,140,Cincinnati,1
2011,10440,147,Clemson,1
2011,10440,148,Cleveland St.,1
2011,10440,149,Coastal Caro.,1
2011,10440,1014,Col. of Charleston,1
2011,10440,153,Colgate,1
2011,10440,157,Colorado,1
2011,10440,156,Colorado St.,1
2011,10440,158,Columbia,1
2011,10440,165,Coppin St.,1
2011,10440,167,Cornell,1
2011,10440,169,Creighton,1
2011,10440,172,Dartmouth,1
2011,10440,173,Davidson,1
2011,10440,175,Dayton,1
2011,10440,176,DePaul,1
2011,10440,180,Delaware,1
2011,10440,178,Delaware St.,1
2011,10440,183,Denver,1
2011,10440,184,Detroit Mercy,1
2011,10440,189,Drake,1
2011,10440,191,Drexel,1
2011,10440,193,Duke,1
2011,10440,194,Duquesne,1
2011,10440,198,ETSU,1
2011,10440,196,East Carolina,1
2011,10440,201,Eastern Ill.,1
2011,10440,202,Eastern Ky.,1
2011,10440,204,Eastern Mich.,1
2011,10440,207,Eastern Wash.,1
2011,10440,1068,Elon,1
2011,10440,219,Evansville,1
2011,10440,28755,FGCU,1
2011,10440,231,FIU,1
2011,10440,220,Fairfield,1
2011,10440,222,Fairleigh Dickinson,1
2011,10440,229,Fla. Atlantic,1
2011,10440,235,Florida,1
2011,10440,228,Florida A&M,1
2011,10440,234,Florida St.,1
2011,10440,236,Fordham,1
2011,10440,308,Fort Wayne,1
2011,10440,96,Fresno St.,1
2011,10440,244,Furman,1
2011,10440,253,Ga. Southern,1
2011,10440,1092,Gardner-Webb,1
2011,10440,248,George Mason,1
2011,10440,249,George Washington,1
2011,10440,251,Georgetown,1
2011,10440,257,Georgia,1
2011,10440,254,Georgia St.,1
2011,10440,255,Georgia Tech,1
2011,10440,260,Gonzaga,1
2011,10440,261,Grambling,1
2011,10440,794,Green Bay,1
2011,10440,270,Hampton,1
2011,10440,272,Hartford,1
2011,10440,275,Harvard,1
2011,10440,277,Hawaii,1
2011,10440,19651,High Point,1
2011,10440,283,Hofstra,1
2011,10440,285,Holy Cross,1
2011,10440,288,Houston,1
2011,10440,287,Houston Baptist,1
2011,10440,290,Howard,1
2011,10440,2699,IUPUI,1
2011,10440,295,Idaho,1
2011,10440,294,Idaho St.,1
2011,10440,302,Ill.-Chicago,1
2011,10440,301,Illinois,1
2011,10440,299,Illinois St.,1
2011,10440,306,Indiana,1
2011,10440,305,Indiana St.,1
2011,10440,310,Iona,1
2011,10440,312,Iowa,1
2011,10440,311,Iowa St.,1
2011,10440,314,Jackson St.,1
2011,10440,316,Jacksonville,1
2011,10440,315,Jacksonville St.,1
2011,10440,317,James Madison,1
2011,10440,328,Kansas,1
2011,10440,327,Kansas St.,1
2011,10440,1157,Kennesaw St.,1
2011,10440,331,Kent St.,1
2011,10440,334,Kentucky,1
2011,10440,361,LIU Brooklyn,1
2011,10440,365,LSU,1
2011,10440,340,La Salle,1
2011,10440,498,La.-Monroe,1
2011,10440,342,Lafayette,1
2011,10440,346,Lamar University,1
2011,10440,352,Lehigh,1
2011,10440,355,Liberty,1
2011,10440,28600,Lipscomb,1
2011,10440,32,Little Rock,1
2011,10440,99,Long Beach St.,1
2011,10440,363,Longwood,1
2011,10440,671,Louisiana,1
2011,10440,366,Louisiana Tech,1
2011,10440,367,Louisville,1
2011,10440,371,Loyola Chicago,1
2011,10440,369,Loyola Maryland,1
2011,10440,370,Loyola Marymount,1
2011,10440,380,Maine,1
2011,10440,381,Manhattan,1
2011,10440,386,Marist,1
2011,10440,387,Marquette,1
2011,10440,388,Marshall,1
2011,10440,392,Maryland,1
2011,10440,400,Massachusetts,1
2011,10440,402,McNeese,1
2011,10440,404,Memphis,1
2011,10440,406,Mercer,1
2011,10440,415,Miami (FL),1
2011,10440,414,Miami (OH),1
2011,10440,418,Michigan,1
2011,10440,416,Michigan St.,1
2011,10440,419,Middle Tenn.,1
2011,10440,797,Milwaukee,1
2011,10440,428,Minnesota,1
2011,10440,430,Mississippi St.,1
2011,10440,432,Mississippi Val.,1
2011,10440,434,Missouri,1
2011,10440,669,Missouri St.,1
2011,10440,439,Monmouth,1
2011,10440,441,Montana,1
2011,10440,440,Montana St.,1
2011,10440,444,Morehead St.,1
2011,10440,446,Morgan St.,1
2011,10440,450,Mt. St. Mary's,1
2011,10440,454,Murray St.,1
2011,10440,488,N.C. A&T,1
2011,10440,489,N.C. Central,1
2011,10440,490,NC State,1
2011,10440,471,NJIT,1
2011,10440,726,Navy,1
2011,10440,463,Nebraska,1
2011,10440,466,Nevada,1
2011,10440,469,New Hampshire,1
2011,10440,473,New Mexico,1
2011,10440,472,New Mexico St.,1
2011,10440,474,New Orleans,1
2011,10440,482,Niagara,1
2011,10440,483,Nicholls St.,1
2011,10440,485,Norfolk St.,1
2011,10440,457,North Carolina,1
2011,10440,494,North Dakota,1
2011,10440,493,North Dakota St.,1
2011,10440,2711,North Florida,1
2011,10440,497,North Texas,1
2011,10440,500,Northeastern,1
2011,10440,501,Northern Ariz.,1
2011,10440,502,Northern Colo.,1
2011,10440,503,Northern Ill.,1
2011,10440,509,Northwestern,1
2011,10440,508,Northwestern St.,1
2011,10440,513,Notre Dame,1
2011,10440,514,Oakland,1
2011,10440,519,Ohio,1
2011,10440,518,Ohio St.,1
2011,10440,522,Oklahoma,1
2011,10440,521,Oklahoma St.,1
2011,10440,523,Old Dominion,1
2011,10440,433,Ole Miss,1
2011,10440,527,Oral Roberts,1
2011,10440,529,Oregon,1
2011,10440,528,Oregon St.,1
2011,10440,534,Pacific,1
2011,10440,540,Penn,1
2011,10440,539,Penn St.,1
2011,10440,541,Pepperdine,1
2011,10440,545,Pittsburgh,1
2011,10440,551,Portland,1
2011,10440,550,Portland St.,1
2011,10440,553,Prairie View,1
2011,10440,1320,Presbyterian,1
2011,10440,554,Princeton,1
2011,10440,556,Providence,1
2011,10440,559,Purdue,1
2011,10440,562,Quinnipiac,1
2011,10440,563,Radford,1
2011,10440,572,Rhode Island,1
2011,10440,574,Rice,1
2011,10440,575,Richmond,1
2011,10440,576,Rider,1
2011,10440,579,Robert Morris,1
2011,10440,587,Rutgers,1
2011,10440,676,SFA,1
2011,10440,660,SIUE,1
2011,10440,663,SMU,1
2011,10440,102,Sacramento St.,1
2011,10440,590,Sacred Heart,1
2011,10440,600,Saint Francis (PA),1
2011,10440,606,Saint Joseph's,1
2011,10440,609,Saint Louis,1
2011,10440,610,Saint Mary's (CA),1
2011,10440,617,Saint Peter's,1
2011,10440,624,Sam Houston St.,1
2011,10440,625,Samford,1
2011,10440,627,San Diego,1
2011,10440,626,San Diego St.,1
2011,10440,629,San Francisco,1
2011,10440,630,San Jose St.,1
2011,10440,631,Santa Clara,1
2011,10440,632,Savannah St.,1
2011,10440,1356,Seattle U,1
2011,10440,635,Seton Hall,1
2011,10440,639,Siena,1
2011,10440,646,South Ala.,1
2011,10440,648,South Carolina,1
2011,10440,647,South Carolina St.,1
2011,10440,650,South Dakota,1
2011,10440,649,South Dakota St.,1
2011,10440,651,South Fla.,1
2011,10440,654,Southeast Mo. St.,1
2011,10440,655,Southeastern La.,1
2011,10440,657,Southern California,1
2011,10440,659,Southern Ill.,1
2011,10440,664,Southern Miss.,1
2011,10440,665,Southern U.,1
2011,10440,667,Southern Utah,1
2011,10440,596,St. Bonaventure,1
2011,10440,599,St. Francis Brooklyn,1
2011,10440,603,St. John's (NY),1
2011,10440,674,Stanford,1
2011,10440,678,Stetson,1
2011,10440,683,Stony Brook,1
2011,10440,688,Syracuse,1
2011,10440,698,TCU,1
2011,10440,690,Temple,1
2011,10440,694,Tennessee,1
2011,10440,691,Tennessee St.,1
2011,10440,692,Tennessee Tech,1
2011,10440,703,Texas,1
2011,10440,697,Texas A&M,1
2011,10440,699,Texas Southern,1
2011,10440,670,Texas St.,1
2011,10440,700,Texas Tech,1
2011,10440,141,The Citadel,1
2011,10440,709,Toledo,1
2011,10440,711,Towson,1
2011,10440,716,Troy,1
2011,10440,718,Tulane,1
2011,10440,719,Tulsa,1
2011,10440,9,UAB,1
2011,10440,108,UC Davis,1
2011,10440,109,UC Irvine,1
2011,10440,111,UC Riverside,1
2011,10440,104,UC Santa Barbara,1
2011,10440,128,UCF,1
2011,10440,110,UCLA,1
2011,10440,164,UConn,1
2011,10440,391,UMBC,1
2011,10440,393,UMES,1
2011,10440,2707,UMKC,1
2011,10440,456,UNC Asheville,1
2011,10440,459,UNCG,1
2011,10440,460,UNCW,1
2011,10440,504,UNI,1
2011,10440,465,UNLV,1
2011,10440,10411,USC Upstate,1
2011,10440,702,UT Arlington,1
2011,10440,695,UT Martin,1
2011,10440,704,UTEP,1
2011,10440,536,UTRGV,1
2011,10440,706,UTSA,1
2011,10440,732,Utah,1
2011,10440,731,Utah St.,1
2011,10440,30024,Utah Valley,1
2011,10440,740,VCU,1
2011,10440,741,VMI,1
2011,10440,735,Valparaiso,1
2011,10440,736,Vanderbilt,1
2011,10440,738,Vermont,1
2011,10440,739,Villanova,1
2011,10440,746,Virginia,1
2011,10440,742,Virginia Tech,1
2011,10440,748,Wagner,1
2011,10440,749,Wake Forest,1
2011,10440,756,Washington,1
2011,10440,754,Washington St.,1
2011,10440,758,Weber St.,1
2011,10440,768,West Virginia,1
2011,10440,769,Western Caro.,1
2011,10440,771,Western Ill.,1
2011,10440,772,Western Ky.,1
2011,10440,774,Western Mich.,1
2011,10440,782,Wichita St.,1
2011,10440,786,William & Mary,1
2011,10440,792,Winthrop,1
2011,10440,796,Wisconsin,1
2011,10440,2915,Wofford,1
2011,10440,810,Wright St.,1
2011,10440,811,Wyoming,1
2011,10440,812,Xavier,1
2011,10440,813,Yale,1
2011,10440,817,Youngstown St.,1
2011,10440,2,Abilene Christian,2
2011,10440,30123,Academy of Art,2
2011,10440,929,Adams St.,2
2011,10440,3,Adelphi,2
2011,10440,10,Ala.-Huntsville,2
2011,10440,11,Alas. Anchorage,2
2011,10440,12,Alas. Fairbanks,2
2011,10440,13,Albany St. (GA),2
2011,10440,934,Alderson Broaddus,2
2011,10440,1466,American (PR),2
2011,10440,22,American Int'l,2
2011,10440,13028,Anderson (SC),2
2011,10440,25,Angelo St.,2
2011,10440,30105,Ark.-Fort Smith,2
2011,10440,8411,Ark.-Monticello,2
2011,10440,947,Arkansas Tech,2
2011,10440,33,Armstrong St.,2
2011,10440,35,Ashland,2
2011,10440,36,Assumption,2
2011,10440,39,Augusta,2
2011,10440,41,Augustana (SD),2
2011,10440,2685,BYU-Hawaii,2
2011,10440,49,Barry,2
2011,10440,15646,Barton,2
2011,10440,52,Bellarmine,2
2011,10440,2683,Belmont Abbey,2
2011,10440,54,Bemidji St.,2
2011,10440,55,Benedict,2
2011,10440,56,Bentley,2
2011,10440,984,Bloomfield,2
2011,10440,65,Bloomsburg,2
2011,10440,985,Bluefield St.,2
2011,10440,70,Bowie St.,2
2011,10440,30094,Brevard,2
2011,10440,74,Bridgeport,2
2011,10440,91,Cal Poly Pomona,2
2011,10440,92,Cal St. Dom. Hills,2
2011,10440,98,Cal St. East Bay,2
2011,10440,100,Cal St. L.A.,2
2011,10440,30055,Cal St. Monterey Bay,2
2011,10440,93,Cal St. San B'dino,2
2011,10440,995,Caldwell,2
2011,10440,106,California (PA),2
2011,10440,996,Cameron,2
2011,10440,1000,Carson-Newman,2
2011,10440,1001,Catawba,2
2011,10440,130,Central Mo.,2
2011,10440,1009,Central Okla.,2
2011,10440,30049,Central St. (OH),2
2011,10440,1010,Central Wash.,2
2011,10440,1012,Chadron St.,2
2011,10440,133,Chaminade,2
2011,10440,1013,Charleston (WV),2
2011,10440,21323,Chestnut Hill,2
2011,10440,135,Cheyney,2
2011,10440,95,Chico St.,2
2011,10440,8875,Chowan,2
2011,10440,1015,Christian Bros.,2
2011,10440,30058,Claflin,2
2011,10440,143,Clarion,2
2011,10440,144,Clark Atlanta,2
2011,10440,20576,Clayton St.,2
2011,10440,1023,Coker,2
2011,10440,11403,Colo. Christian,2
2011,10440,155,Colo. Sch. of Mines,2
2011,10440,11416,Colorado Mesa,2
2011,10440,2720,Colorado St.-Pueblo,2
2011,10440,159,Columbus St.,2
2011,10440,1028,Concord,2
2011,10440,162,Concordia (NY),2
2011,10440,9081,Concordia-St. Paul,2
2011,10440,8935,Converse,2
2011,10440,1045,DBU,2
2011,10440,174,Davis & Elkins,2
2011,10440,181,Delta St.,2
2011,10440,186,Dist. Columbia,2
2011,10440,30095,Dixie St.,2
2011,10440,30118,Dominican (CA),2
2011,10440,8956,Dominican (NY),2
2011,10440,2692,Dowling,2
2011,10440,1057,Drury,2
2011,10440,8965,East Central,2
2011,10440,197,East Stroudsburg,2
2011,10440,206,Eastern N.M.,2
2011,10440,208,Eckerd,2
2011,10440,209,Edinboro,2
2011,10440,210,Elizabeth City St.,2
2011,10440,1071,Emporia St.,2
2011,10440,1072,Erskine,2
2011,10440,1076,Fairmont St.,2
2011,10440,223,Fayetteville St.,2
2011,10440,23157,Felician,2
2011,10440,224,Ferris St.,2
2011,10440,1079,Findlay,2
2011,10440,233,Fla. Southern,2
2011,10440,30092,Flagler,2
2011,10440,230,Florida Tech,2
2011,10440,9011,Fort Hays St.,2
2011,10440,1083,Fort Lewis,2
2011,10440,237,Fort Valley St.,2
2011,10440,1085,Francis Marion,2
2011,10440,241,Franklin Pierce,2
2011,10440,1097,Ga. Southwestern,2
2011,10440,246,Gannon,2
2011,10440,1096,Georgia College,2
2011,10440,9004,Georgian Court,2
2011,10440,1098,Glenville St.,2
2011,10440,8366,Goldey-Beacom,2
2011,10440,1104,Grand Canyon,2
2011,10440,262,Grand Valley St.,2
2011,10440,1116,Harding,2
2011,10440,2697,Hawaii Hilo,2
2011,10440,2696,Hawaii Pacific,2
2011,10440,1123,Henderson St.,2
2011,10440,280,Hillsdale,2
2011,10440,1126,Holy Family,2
2011,10440,291,Humboldt St.,2
2011,10440,30050,Ill.-Springfield,2
2011,10440,2743,Incarnate Word,2
2011,10440,307,Indiana (PA),2
2011,10440,543,Jefferson,2
2011,10440,323,Johnson C. Smith,2
2011,10440,332,Kentucky St.,2
2011,10440,30051,King (TN),2
2011,10440,339,Kutztown,2
2011,10440,333,Ky. Wesleyan,2
2011,10440,362,LIU Post,2
2011,10440,2746,Lake Erie,2
2011,10440,345,Lake Superior St.,2
2011,10440,1167,Lander,2
2011,10440,347,Lane,2
2011,10440,349,Le Moyne,2
2011,10440,350,LeMoyne-Owen,2
2011,10440,13302,Lees-McRae,2
2011,10440,1170,Lenoir-Rhyne,2
2011,10440,354,Lewis,2
2011,10440,1174,Limestone,2
2011,10440,356,Lincoln (MO),2
2011,10440,357,Lincoln (PA),2
2011,10440,1176,Lincoln Memorial,2
2011,10440,359,Livingstone,2
2011,10440,360,Lock Haven,2
2011,10440,20794,Lynn,2
2011,10440,413,MSU Denver,2
2011,10440,1240,MSU Moorhead,2
2011,10440,384,Mansfield,2
2011,10440,1199,Mars Hill,2
2011,10440,30075,Mary,2
2011,10440,395,Maryville (MO),2
2011,10440,407,Mercy,2
2011,10440,408,Mercyhurst,2
2011,10440,410,Merrimack,2
2011,10440,417,Michigan Tech,2
2011,10440,1222,Midwestern St.,2
2011,10440,422,Miles,2
2011,10440,423,Millersville,2
2011,10440,427,Minn. Duluth,2
2011,10440,27854,Minn.-Crookston,2
2011,10440,383,Minnesota St.,2
2011,10440,435,Missouri S&T,2
2011,10440,9013,Missouri Western,2
2011,10440,9012,Mo. Southern St.,2
2011,10440,436,Mo.-St. Louis,2
2011,10440,437,Molloy,2
2011,10440,205,Mont. St. Billings,2
2011,10440,1238,Montevallo,2
2011,10440,445,Morehouse,2
2011,10440,447,Morningside,2
2011,10440,1245,Mount Olive,2
2011,10440,8577,N.M. Highlands,2
2011,10440,477,NYIT,2
2011,10440,1156,Neb.-Kearney,2
2011,10440,470,New Haven,2
2011,10440,1257,Newberry,2
2011,10440,30054,Newman,2
2011,10440,487,North Ala.,2
2011,10440,30052,North Georgia,2
2011,10440,9223,North Greenville,2
2011,10440,12810,Northeastern St.,2
2011,10440,505,Northern Ky.,2
2011,10440,506,Northern Mich.,2
2011,10440,1266,Northern St.,2
2011,10440,507,Northwest Mo. St.,2
2011,10440,1274,Northwest Nazarene,2
2011,10440,510,Northwood,2
2011,10440,30056,Notre Dame de Namur,2
2011,10440,24639,Nova Southeastern,2
2011,10440,1277,Nyack,2
2011,10440,1278,Oakland City,2
2011,10440,30119,Ohio Dominican,2
2011,10440,15207,Ohio Valley,2
2011,10440,24342,Okla. Panhandle,2
2011,10440,464,Omaha,2
2011,10440,1289,Ouachita Baptist,2
2011,10440,2682,P.R.-Bayamon,2
2011,10440,1321,P.R.-Cayey,2
2011,10440,27859,P.R.-Humacao,2
2011,10440,24361,P.R.-Mayaguez,2
2011,10440,2716,P.R.-Rio Piedras,2
2011,10440,533,Pace,2
2011,10440,535,Paine,2
2011,10440,30045,Palm Beach Atl.,2
2011,10440,542,Pfeiffer,2
2011,10440,546,Pitt.-Johnstown,2
2011,10440,1314,Pittsburg St.,2
2011,10440,1318,Post,2
2011,10440,11504,Queens (NC),2
2011,10440,560,Queens (NY),2
2011,10440,561,Quincy,2
2011,10440,568,Regis (CO),2
2011,10440,1328,Rockhurst,2
2011,10440,584,Rollins,2
2011,10440,11276,S.C. Aiken,2
2011,10440,591,Saginaw Valley,2
2011,10440,594,Saint Augustine's,2
2011,10440,608,Saint Leo,2
2011,10440,1343,Saint Martin's,2
2011,10440,613,Saint Michael's,2
2011,10440,1347,Saint Rose,2
2011,10440,19117,Salem (WV),2
2011,10440,628,San Fran. St.,2
2011,10440,634,Seattle Pacific,2
2011,10440,30063,Seton Hill,2
2011,10440,636,Shaw,2
2011,10440,10870,Shepherd,2
2011,10440,638,Shippensburg,2
2011,10440,30127,Simon Fraser,2
2011,10440,643,Slippery Rock,2
2011,10440,645,Sonoma St.,2
2011,10440,2753,Southampton,2
2011,10440,1371,Southeastern Okla.,2
2011,10440,1376,Southern Ark.,2
2011,10440,658,Southern Conn. St.,2
2011,10440,661,Southern Ind.,2
2011,10440,468,Southern N.H.,2
2011,10440,2755,Southwest Baptist,2
2011,10440,8736,Southwest Minn. St.,2
2011,10440,8744,Southwestern Okla.,2
2011,10440,592,St. Andrews,2
2011,10440,593,St. Anselm,2
2011,10440,598,St. Cloud St.,2
2011,10440,1334,St. Edward's,2
2011,10440,604,St. Joseph's (IN),2
2011,10440,1346,St. Mary's (TX),2
2011,10440,616,St. Paul's,2
2011,10440,1348,St. Thomas Aquinas,2
2011,10440,103,Stanislaus St.,2
2011,10440,680,Stillman,2
2011,10440,682,Stonehill,2
2011,10440,689,Tampa,2
2011,10440,1395,Tarleton St.,2
2011,10440,30090,Tex. A&M Int'l,2
2011,10440,199,Tex. A&M-Commerce,2
2011,10440,696,Tex. A&M-Kingsville,2
2011,10440,30088,Tex. Permian Basin,2
2011,10440,1403,Tiffin,2
2011,10440,499,Truman,2
2011,10440,12830,Tusculum,2
2011,10440,720,Tuskegee,2
2011,10440,112,UC San Diego,2
2011,10440,9754,UC-Colo. Springs,2
2011,10440,309,UIndy,2
2011,10440,368,UMass Lowell,2
2011,10440,537,UNC Pembroke,2
2011,10440,28594,USciences,2
2011,10440,728,Upper Iowa,2
2011,10440,30104,Urbana,2
2011,10440,734,Valdosta St.,2
2011,10440,743,Virginia St.,2
2011,10440,744,Virginia Union,2
2011,10440,2814,Washburn,2
2011,10440,1029,Washington Adventist,2
2011,10440,757,Wayne St. (MI),2
2011,10440,1433,Wayne St. (NE),2
2011,10440,358,West Ala.,2
2011,10440,765,West Chester,2
2011,10440,11740,West Florida,2
2011,10440,766,West Ga.,2
2011,10440,1438,West Liberty,2
2011,10440,767,West Tex. A&M,2
2011,10440,14901,West Va. Tech,2
2011,10440,9630,West Va. Wesleyan,2
2011,10440,1439,West Virginia St.,2
2011,10440,1445,Western N.M.,2
2011,10440,1446,Western Ore.,2
2011,10440,2759,Western St.,2
2011,10440,1448,Western Wash.,2
2011,10440,12799,Wheeling Jesuit,2
2011,10440,1460,Wilmington (DE),2
2011,10440,1462,Wingate,2
2011,10440,790,Winona St.,2
2011,10440,791,Winston-Salem,2
