school_id,season,order,coach_id,name,games,alma_mater,grad_year
1451,2009,0,15113,Larry Ondako,,Westminster (PA),1993
1451,2010,0,15113,Larry Ondako,,Westminster (PA),1993
1451,2011,0,15113,Larry Ondako,,Westminster (PA),1993
1451,2012,0,15113,Larry Ondako,,Westminster (PA),1993
1451,2013,0,41432,Kevin Siroki,,Westminster (PA),1993
1451,2014,0,41432,Kevin Siroki,,Westminster (PA),1993
1451,2015,0,41432,Kevin Siroki,,Westminster (PA),1993
1451,2016,0,41432,Kevin Siroki,,Westminster (PA),1993
1451,2017,0,,Kevin Siroki,,Westminster (PA),1993
750,2009,0,987,Dick Peth,,Iowa,1981
750,2010,0,987,Dick Peth,,Iowa,1981
750,2011,0,987,Dick Peth,,Iowa,1981
750,2012,0,987,Dick Peth,,Iowa,1981
750,2013,0,987,Dick Peth,,Iowa,1981
750,2014,0,987,Dick Peth,,Iowa,1981
750,2015,0,987,Dick Peth,,Iowa,1981
750,2016,0,987,Dick Peth,,Iowa,1981
750,2017,0,,Dick Peth,,Iowa,1981
2,2009,0,24766,Jason Copeland,,Lubbock Chrst.,1997
2,2010,0,24766,Jason Copeland,,Lubbock Chrst.,1997
2,2011,0,24766,Jason Copeland,,Lubbock Chrst.,1997
2,2012,0,39217,Joe Golding,,Abilene Christian,1999
2,2013,0,39217,Joe Golding,,Abilene Christian,1999
2,2014,0,39217,Joe Golding,,Abilene Christian,1999
2,2015,0,39217,Joe Golding,,Abilene Christian,1999
2,2016,0,39217,Joe Golding,,Abilene Christian,1999
2,2017,0,,Joe Golding,,Abilene Christian,1999
3,2009,0,1503,James Cosgrove,,St. Anselm,1987
3,2010,0,1503,James Cosgrove,,St. Anselm,1987
3,2011,0,37787,Dominick Savino,,Southern Conn. St.,
3,2012,0,37787,Dominick Savino,,Southern Conn. St.,
3,2013,0,37787,Dominick Savino,,Southern Conn. St.,
3,2014,0,37787,Dominick Savino,,Southern Conn. St.,
3,2015,0,43506,David Duke,,Albany (NY),1997
3,2016,0,43506,David Duke,,Albany (NY),1997
3,2017,0,,David Duke,,Albany (NY),1997
4,2009,0,473,Buck Riley,,Southwestern Okla.,1967
4,2010,0,36198,Mark L. White,,Adrian,1988
4,2011,0,36198,Mark L. White,,Adrian,1988
4,2012,0,36198,Mark L. White,,Adrian,1988
4,2013,0,36198,Mark L. White,,Adrian,1988
4,2014,0,36198,Mark L. White,,Adrian,1988
4,2015,0,36198,Mark L. White,,Adrian,1988
4,2016,0,36198,Mark L. White,,Adrian,1988
4,2017,0,,Kyle Lindsay,,Adrian,2009
5,2009,0,11622,Keith Dambrot,,Akron,1982
5,2010,0,11622,Keith Dambrot,,Akron,1982
5,2011,0,11622,Keith Dambrot,,Akron,1982
5,2012,0,11622,Keith Dambrot,,Akron,1982
5,2013,0,11622,Keith Dambrot,,Akron,1982
5,2014,0,11622,Keith Dambrot,,Akron,1982
5,2015,0,11622,Keith Dambrot,,Akron,1982
5,2016,0,11622,Keith Dambrot,,Akron,1982
5,2017,0,,Keith Dambrot,,Akron,1982
6,2009,0,2253,L. Vann Pettaway,,Alabama A&M,1980
6,2010,0,2253,L. Vann Pettaway,,Alabama A&M,1980
6,2011,0,2253,L. Vann Pettaway,,Alabama A&M,1980
6,2012,0,38992,Willie Hayes,,Alabama A&M,1990
6,2013,0,38992,Willie Hayes,,Alabama A&M,1990
6,2014,0,38992,Willie Hayes,,Alabama A&M,1990
6,2015,0,38992,Willie Hayes,,Alabama A&M,1990
6,2016,0,38992,Willie Hayes,,Alabama A&M,1990
6,2017,0,,Willie Hayes,,Alabama A&M,1990
7,2009,0,24911,Lewis Jackson,,Alabama St.,1984
7,2010,0,24911,Lewis Jackson,,Alabama St.,1984
7,2011,0,24911,Lewis Jackson,,Alabama St.,1984
7,2012,0,24911,Lewis Jackson,,Alabama St.,1984
7,2013,0,24911,Lewis Jackson,,Alabama St.,1984
7,2014,0,24911,Lewis Jackson,,Alabama St.,1984
7,2015,0,24911,Lewis Jackson,,Alabama St.,1984
7,2016,0,24911,Lewis Jackson,,Alabama St.,1984
7,2017,0,,Lewis Jackson,,Alabama St.,1984
8,2009,1,35645,Philip Pearson,13,Alabama,1993
8,2010,0,29298,Anthony Grant,,Dayton,1987
8,2011,0,29298,Anthony Grant,,Dayton,1987
8,2012,0,29298,Anthony Grant,,Dayton,1987
8,2013,0,29298,Anthony Grant,,Dayton,1987
8,2014,0,29298,Anthony Grant,,Dayton,1987
8,2015,1,44630,John Brannen,2,Marshall,1997
8,2016,0,44578,Avery Johnson,,Southern U.,1988
8,2017,0,,Avery Johnson,,Southern U.,1988
9,2009,0,2665,Mike Davis,,Thomas Edison St.,2000
9,2010,0,2665,Mike Davis,,Thomas Edison St.,2000
9,2011,0,2665,Mike Davis,,Thomas Edison St.,2000
9,2012,0,2665,Mike Davis,,Thomas Edison St.,2000
9,2013,0,41207,Jerod Haase,,Kansas,1997
9,2014,0,41207,Jerod Haase,,Kansas,1997
9,2015,0,41207,Jerod Haase,,Kansas,1997
9,2016,0,41207,Jerod Haase,,Kansas,1997
9,2017,0,,Robert Ehsan,,UC Davis,2005
10,2009,0,2349,Lennie Acuff,,Shorter,1988
10,2010,0,2349,Lennie Acuff,,Shorter,1988
10,2011,0,2349,Lennie Acuff,,Shorter,1988
10,2012,0,2349,Lennie Acuff,,Shorter,1988
10,2013,0,2349,Lennie Acuff,,Shorter,1988
10,2014,0,2349,Lennie Acuff,,Shorter,1988
10,2015,0,2349,Lennie Acuff,,Shorter,1988
10,2016,0,2349,Lennie Acuff,,Shorter,1988
10,2017,0,,Lennie Acuff,,Shorter,1988
11,2009,0,22971,Rusty Osborne,,Texas,1988
11,2010,0,22971,Rusty Osborne,,Texas,1988
11,2011,0,22971,Rusty Osborne,,Texas,1988
11,2012,0,22971,Rusty Osborne,,Texas,1988
11,2013,0,22971,Rusty Osborne,,Texas,1988
11,2014,0,22971,Rusty Osborne,,Texas,1988
11,2015,0,22971,Rusty Osborne,,Texas,1988
11,2016,0,22971,Rusty Osborne,,Texas,1988
11,2017,0,,Rusty Osborne,,Texas,1988
12,2009,0,31761,Clem Johnson,,Florida A&M,1978
12,2010,0,31761,Clem Johnson,,Florida A&M,1978
12,2011,0,31761,Clem Johnson,,Florida A&M,1978
12,2012,0,2643,Mick Durham,,Montana St.,1979
12,2013,0,2643,Mick Durham,,Montana St.,1979
12,2014,0,2643,Mick Durham,,Montana St.,1979
12,2015,0,2643,Mick Durham,,Montana St.,1979
12,2016,0,2643,Mick Durham,,Montana St.,1979
12,2017,0,,Mick Durham,,Montana St.,1979
13,2009,0,30349,Christopher Cameron,,Tulane,1997
13,2010,0,30349,Christopher Cameron,,Tulane,1997
13,2011,0,30349,Christopher Cameron,,Tulane,1997
13,2012,0,30349,Christopher Cameron,,Tulane,1997
13,2013,0,30349,Christopher Cameron,,Tulane,1997
13,2014,0,30349,Christopher Cameron,,Tulane,1997
13,2015,0,30349,Christopher Cameron,,Tulane,1997
13,2016,0,2613,Michael Moore,,Albany St. (GA),1984
13,2017,0,,Michael Moore,,Albany St. (GA),1984
14,2009,0,3932,Will Brown,,Dowling,1995
14,2010,0,3932,Will Brown,,Dowling,1995
14,2011,0,3932,Will Brown,,Dowling,1995
14,2012,0,3932,Will Brown,,Dowling,1995
14,2013,0,3932,Will Brown,,Dowling,1995
14,2014,0,3932,Will Brown,,Dowling,1995
14,2015,0,3932,Will Brown,,Dowling,1995
14,2016,0,3932,Will Brown,,Dowling,1995
14,2017,0,,Will Brown,,Dowling,1995
15,2009,0,34815,Jody May,,Ohio Northern,1993
15,2010,0,34815,Jody May,,Ohio Northern,1993
15,2011,0,34815,Jody May,,Ohio Northern,1993
15,2012,0,34815,Jody May,,Ohio Northern,1993
15,2013,0,34815,Jody May,,Ohio Northern,1993
15,2014,0,34815,Jody May,,Ohio Northern,1993
15,2015,0,34815,Jody May,,Ohio Northern,1993
15,2016,0,34815,Jody May,,Ohio Northern,1993
15,2017,0,,Jody May,,Ohio Northern,1993
16,2009,0,3124,Rick Ferry,,Susquehanna,1985
16,2010,0,3124,Rick Ferry,,Susquehanna,1985
16,2011,0,3124,Rick Ferry,,Susquehanna,1985
16,2012,0,3124,Rick Ferry,,Susquehanna,1985
16,2013,0,3124,Rick Ferry,,Susquehanna,1985
16,2014,0,3124,Rick Ferry,,Susquehanna,1985
16,2015,0,3124,Rick Ferry,,Susquehanna,1985
16,2016,0,3124,Rick Ferry,,Susquehanna,1985
16,2017,0,,Rick Ferry,,Susquehanna,1985
17,2009,0,33906,Larry Smith,,Alcorn,1980
17,2010,0,33906,Larry Smith,,Alcorn,1980
17,2011,0,33906,Larry Smith,,Alcorn,1980
17,2012,0,38340,Luther J. Riley,,Mississippi Val.,1995
17,2013,0,38340,Luther J. Riley,,Mississippi Val.,1995
17,2014,0,38340,Luther J. Riley,,Mississippi Val.,1995
17,2015,0,38340,Luther J. Riley,,Mississippi Val.,1995
17,2016,0,44579,Montez Robinson,,North Georgia,2002
17,2017,0,,Montez Robinson,,North Georgia,2002
18,2009,0,35221,Dale Wellman,,Sewanee,1999
18,2010,0,35221,Dale Wellman,,Sewanee,1999
18,2011,0,35221,Dale Wellman,,Sewanee,1999
18,2012,0,35221,Dale Wellman,,Sewanee,1999
18,2013,0,35221,Dale Wellman,,Sewanee,1999
18,2014,0,35221,Dale Wellman,,Sewanee,1999
18,2015,0,43473,Russell Phillips,,SUNY Cortland,2008
18,2016,0,43473,Russell Phillips,,SUNY Cortland,2008
18,2017,0,,Russell Phillips,,SUNY Cortland,2008
19,2009,0,3153,Rob Clune,,Albany (NY),1981
19,2010,0,3153,Rob Clune,,Albany (NY),1981
19,2011,0,38153,Jim Driggs,,Hamilton,2001
19,2012,0,38153,Jim Driggs,,Hamilton,2001
19,2013,0,38153,Jim Driggs,,Hamilton,2001
19,2014,0,38153,Jim Driggs,,Hamilton,2001
19,2015,0,38153,Jim Driggs,,Hamilton,2001
19,2016,0,352,Bob Simmons,,Wilkes,1993
19,2017,0,,Bob Simmons,,Wilkes,1993
20,2009,0,3369,Scott Coval,,William & Mary,1986
20,2010,0,3369,Scott Coval,,William & Mary,1986
20,2011,0,3369,Scott Coval,,William & Mary,1986
20,2012,0,3369,Scott Coval,,William & Mary,1986
20,2013,0,3369,Scott Coval,,William & Mary,1986
20,2014,0,3369,Scott Coval,,William & Mary,1986
20,2015,0,3369,Scott Coval,,William & Mary,1986
20,2016,0,3369,Scott Coval,,William & Mary,1986
20,2017,0,,Scott Coval,,William & Mary,1986
21,2009,0,3635,Terry Smith,,Michigan St.,1984
21,2010,0,3635,Terry Smith,,Michigan St.,1984
21,2011,0,565,Charles Goffnett,,Central Mich.,1980
21,2012,0,39005,Sam Hargraves,,Calvin,
21,2013,0,39005,Sam Hargraves,,Calvin,
21,2014,0,39005,Sam Hargraves,,Calvin,
21,2015,0,39005,Sam Hargraves,,Calvin,
21,2016,0,39005,Sam Hargraves,,Calvin,
21,2017,0,,Sam Hargraves,,Calvin,
22,2009,0,116,Arthur Luptowski,,Bloomsburg,1973
22,2010,0,116,Arthur Luptowski,,Bloomsburg,1973
22,2011,0,116,Arthur Luptowski,,Bloomsburg,1973
22,2012,0,116,Arthur Luptowski,,Bloomsburg,1973
22,2013,0,116,Arthur Luptowski,,Bloomsburg,1973
22,2014,0,116,Arthur Luptowski,,Bloomsburg,1973
22,2015,0,43696,Andy Burkholder,,Elizabethtown,1997
22,2016,0,43696,Andy Burkholder,,Elizabethtown,1997
22,2017,0,,Andy Burkholder,,Elizabethtown,1997
23,2009,0,1604,Jeff Jones,,Virginia,1982
23,2010,0,1604,Jeff Jones,,Virginia,1982
23,2011,0,1604,Jeff Jones,,Virginia,1982
23,2012,0,1604,Jeff Jones,,Virginia,1982
23,2013,0,1604,Jeff Jones,,Virginia,1982
23,2014,0,42197,Mike Brennan,,Princeton,1994
23,2015,0,42197,Mike Brennan,,Princeton,1994
23,2016,0,42197,Mike Brennan,,Princeton,1994
23,2017,0,,Mike Brennan,,Princeton,1994
24,2009,0,865,David Hixon,,Amherst,1975
24,2010,0,865,David Hixon,,Amherst,1975
24,2011,0,865,David Hixon,,Amherst,1975
24,2012,0,865,David Hixon,,Amherst,1975
24,2013,0,865,David Hixon,,Amherst,1975
24,2014,0,865,David Hixon,,Amherst,1975
24,2015,0,865,David Hixon,,Amherst,1975
24,2016,0,865,David Hixon,,Amherst,1975
24,2017,0,,David Hixon,,Amherst,1975
25,2009,0,29260,Fred Rike,,West Tex. A&M,1989
25,2010,0,29260,Fred Rike,,West Tex. A&M,1989
25,2011,0,29260,Fred Rike,,West Tex. A&M,1989
25,2012,0,29260,Fred Rike,,West Tex. A&M,1989
25,2013,0,29260,Fred Rike,,West Tex. A&M,1989
25,2014,0,41320,Chris Beard,,Texas,1995
25,2015,0,41320,Chris Beard,,Texas,1995
25,2016,0,44771,Cinco Boone,,Eastern N.M.,2005
25,2017,0,,Cinco Boone,,Eastern N.M.,2005
26,2009,0,15108,Shawn Conrad,,Assumption,1984
26,2010,0,15108,Shawn Conrad,,Assumption,1984
26,2011,0,15108,Shawn Conrad,,Assumption,1984
26,2012,0,15108,Shawn Conrad,,Assumption,1984
26,2013,0,15108,Shawn Conrad,,Assumption,1984
26,2014,0,15108,Shawn Conrad,,Assumption,1984
26,2015,0,15108,Shawn Conrad,,Assumption,1984
26,2016,0,15108,Shawn Conrad,,Assumption,1984
26,2017,0,,Shawn Conrad,,Assumption,1984
27,2009,0,1438,Houston Fancher,,Middle Tenn.,1988
27,2010,0,486,Buzz Peterson,,North Carolina,1986
27,2011,0,36446,Jason Capel,,North Carolina,2002
27,2012,0,36446,Jason Capel,,North Carolina,2002
27,2013,0,36446,Jason Capel,,North Carolina,2002
27,2014,0,36446,Jason Capel,,North Carolina,2002
27,2015,0,43364,Jim Fox,,SUNY Geneseo,1995
27,2016,0,43364,Jim Fox,,SUNY Geneseo,1995
27,2017,0,,Jim Fox,,SUNY Geneseo,1995
28,2009,0,1429,Herb Sendek,,Carnegie Mellon,1985
28,2010,0,1429,Herb Sendek,,Carnegie Mellon,1985
28,2011,0,1429,Herb Sendek,,Carnegie Mellon,1985
28,2012,0,1429,Herb Sendek,,Carnegie Mellon,1985
28,2013,0,1429,Herb Sendek,,Carnegie Mellon,1985
28,2014,0,1429,Herb Sendek,,Carnegie Mellon,1985
28,2015,0,1429,Herb Sendek,,Carnegie Mellon,1985
28,2016,0,42199,Bobby Hurley,,Duke,1993
28,2017,0,,Bobby Hurley,,Duke,1993
29,2009,0,34425,Russ Pennell,,Pittsburg St.,1989
29,2010,0,22376,Sean Miller,,Pittsburgh,1992
29,2011,0,22376,Sean Miller,,Pittsburgh,1992
29,2012,0,22376,Sean Miller,,Pittsburgh,1992
29,2013,0,22376,Sean Miller,,Pittsburgh,1992
29,2014,0,22376,Sean Miller,,Pittsburgh,1992
29,2015,0,22376,Sean Miller,,Pittsburgh,1992
29,2016,0,22376,Sean Miller,,Pittsburgh,1992
29,2017,0,,Sean Miller,,Pittsburgh,1992
30,2009,0,1921,John Brady,,Belhaven,1976
30,2010,0,1921,John Brady,,Belhaven,1976
30,2011,0,1921,John Brady,,Belhaven,1976
30,2012,0,1921,John Brady,,Belhaven,1976
30,2013,0,1921,John Brady,,Belhaven,1976
30,2014,0,1921,John Brady,,Belhaven,1976
30,2015,0,1921,John Brady,,Belhaven,1976
30,2016,0,1921,John Brady,,Belhaven,1976
30,2017,0,,Grant McCasland,,Baylor,1999
31,2009,0,3997,John Pelphrey,,Kentucky,1992
31,2010,0,3997,John Pelphrey,,Kentucky,1992
31,2011,0,3997,John Pelphrey,,Kentucky,1992
31,2012,0,3968,Mike Anderson,,Tulsa,1982
31,2013,0,3968,Mike Anderson,,Tulsa,1982
31,2014,0,3968,Mike Anderson,,Tulsa,1982
31,2015,0,3968,Mike Anderson,,Tulsa,1982
31,2016,0,3968,Mike Anderson,,Tulsa,1982
31,2017,0,,Mike Anderson,,Tulsa,1982
32,2009,0,15081,Steve Shields,,Baylor,1988
32,2010,0,15081,Steve Shields,,Baylor,1988
32,2011,0,15081,Steve Shields,,Baylor,1988
32,2012,0,15081,Steve Shields,,Baylor,1988
32,2013,0,15081,Steve Shields,,Baylor,1988
32,2014,0,15081,Steve Shields,,Baylor,1988
32,2015,0,15081,Steve Shields,,Baylor,1988
32,2016,0,41320,Chris Beard,,Texas,1995
32,2017,0,,Wes Flanigan,,Auburn,1997
33,2009,0,25,Jeff Burkhamer,,Alderson Broaddus,1984
33,2010,0,31764,Jeremy Luther,,North Greenville,1999
33,2011,0,31764,Jeremy Luther,,North Greenville,1999
33,2012,0,31764,Jeremy Luther,,North Greenville,1999
33,2013,0,31764,Jeremy Luther,,North Greenville,1999
33,2014,0,42422,Evans Davis,,Mercer,2000
33,2015,0,42422,Evans Davis,,Mercer,2000
33,2016,0,42422,Evans Davis,,Mercer,2000
33,2017,0,,Evans Davis,,Mercer,2000
35,2009,0,3233,Roger Lyons,,Ashland,1974
35,2010,0,29757,John Ellenwood,,Wooster,2000
35,2011,0,29757,John Ellenwood,,Wooster,2000
35,2012,0,29757,John Ellenwood,,Wooster,2000
35,2013,0,29757,John Ellenwood,,Wooster,2000
35,2014,0,29757,John Ellenwood,,Wooster,2000
35,2015,0,29757,John Ellenwood,,Wooster,2000
35,2016,0,29757,John Ellenwood,,Wooster,2000
35,2017,0,,John Ellenwood,,Wooster,2000
36,2009,0,3390,Serge DeBari,,Assumption,1971
36,2010,0,3390,Serge DeBari,,Assumption,1971
36,2011,0,3390,Serge DeBari,,Assumption,1971
36,2012,0,26229,Matt Mahar,,Johnson St.,1996
36,2013,0,26229,Matt Mahar,,Johnson St.,1996
36,2014,0,26229,Matt Mahar,,Johnson St.,1996
36,2015,0,26229,Matt Mahar,,Johnson St.,1996
36,2016,0,37759,Mike Harding,,Bowdoin,2003
36,2017,0,,Mike Harding,,Bowdoin,2003
37,2009,0,1613,Jeff Lebo,,North Carolina,1989
37,2010,0,1613,Jeff Lebo,,North Carolina,1989
37,2011,0,30138,Tony Barbee,,Massachusetts,1993
37,2012,0,30138,Tony Barbee,,Massachusetts,1993
37,2013,0,30138,Tony Barbee,,Massachusetts,1993
37,2014,0,30138,Tony Barbee,,Massachusetts,1993
37,2015,0,461,Bruce Pearl,,Boston College,1982
37,2016,0,461,Bruce Pearl,,Boston College,1982
37,2017,0,,Bruce Pearl,,Boston College,1982
38,2009,0,3,Aaron Griess,,Colorado Col.,1993
38,2010,0,3,Aaron Griess,,Colorado Col.,1993
38,2011,0,3,Aaron Griess,,Colorado Col.,1993
38,2012,0,3,Aaron Griess,,Colorado Col.,1993
38,2013,0,3,Aaron Griess,,Colorado Col.,1993
38,2014,0,3,Aaron Griess,,Colorado Col.,1993
38,2015,0,3,Aaron Griess,,Colorado Col.,1993
38,2016,0,3,Aaron Griess,,Colorado Col.,1993
38,2017,0,,Aaron Griess,,Colorado Col.,1993
39,2009,0,793,"Darren ""Dip"" Metress",,Belmont Abbey,1988
39,2010,0,793,"Darren ""Dip"" Metress",,Belmont Abbey,1988
39,2011,0,793,"Darren ""Dip"" Metress",,Belmont Abbey,1988
39,2012,0,793,"Darren ""Dip"" Metress",,Belmont Abbey,1988
39,2013,0,793,"Darren ""Dip"" Metress",,Belmont Abbey,1988
39,2014,0,793,"Darren ""Dip"" Metress",,Belmont Abbey,1988
39,2015,0,793,"Darren ""Dip"" Metress",,Belmont Abbey,1988
39,2016,0,793,"Darren ""Dip"" Metress",,Belmont Abbey,1988
39,2017,0,,"Darren ""Dip"" Metress",,Belmont Abbey,1988
40,2009,0,1393,Grey Giovanine,,Central Mo.,1981
40,2010,0,1393,Grey Giovanine,,Central Mo.,1981
40,2011,0,1393,Grey Giovanine,,Central Mo.,1981
40,2012,0,1393,Grey Giovanine,,Central Mo.,1981
40,2013,0,1393,Grey Giovanine,,Central Mo.,1981
40,2014,0,1393,Grey Giovanine,,Central Mo.,1981
40,2015,0,1393,Grey Giovanine,,Central Mo.,1981
40,2016,0,1393,Grey Giovanine,,Central Mo.,1981
40,2017,0,,Grey Giovanine,,Central Mo.,1981
41,2009,0,3740,Tom Billeter,,Illinois,1983
41,2010,0,3740,Tom Billeter,,Illinois,1983
41,2011,0,3740,Tom Billeter,,Illinois,1983
41,2012,0,3740,Tom Billeter,,Illinois,1983
41,2013,0,3740,Tom Billeter,,Illinois,1983
41,2014,0,3740,Tom Billeter,,Illinois,1983
41,2015,0,3740,Tom Billeter,,Illinois,1983
41,2016,0,3740,Tom Billeter,,Illinois,1983
41,2017,0,,Tom Billeter,,Illinois,1983
42,2009,0,1512,James Lancaster,,Aurora,1986
42,2010,0,1512,James Lancaster,,Aurora,1986
42,2011,0,1512,James Lancaster,,Aurora,1986
42,2012,0,1512,James Lancaster,,Aurora,1986
42,2013,0,1512,James Lancaster,,Aurora,1986
42,2014,0,1512,James Lancaster,,Aurora,1986
42,2015,0,1512,James Lancaster,,Aurora,1986
42,2016,0,1512,James Lancaster,,Aurora,1986
42,2017,0,,Lance Robinson,,Aurora,
43,2009,0,828,Dave Loos,,Memphis,1970
43,2010,0,828,Dave Loos,,Memphis,1970
43,2011,0,828,Dave Loos,,Memphis,1970
43,2012,0,828,Dave Loos,,Memphis,1970
43,2013,0,828,Dave Loos,,Memphis,1970
43,2014,0,828,Dave Loos,,Memphis,1970
43,2015,0,828,Dave Loos,,Memphis,1970
43,2016,0,828,Dave Loos,,Memphis,1970
43,2017,0,,Dave Loos,,Memphis,1970
44,2009,0,22220,Jimmy Allen,,Emory & Henry,1993
44,2010,0,22220,Jimmy Allen,,Emory & Henry,1993
44,2011,0,38154,Matt Parke,,Colby,1997
44,2012,0,38154,Matt Parke,,Colby,1997
44,2013,0,38154,Matt Parke,,Colby,1997
44,2014,0,38154,Matt Parke,,Colby,1997
44,2015,0,43600,David Doino,,Va. Wesleyan,
44,2016,0,43600,David Doino,,Va. Wesleyan,
44,2017,0,,David Doino,,Va. Wesleyan,
45,2009,0,3468,Stephen Brennan,,Bates,1987
45,2010,0,3468,Stephen Brennan,,Bates,1987
45,2011,0,3468,Stephen Brennan,,Bates,1987
45,2012,0,3468,Stephen Brennan,,Bates,1987
45,2013,0,3468,Stephen Brennan,,Bates,1987
45,2014,0,3468,Stephen Brennan,,Bates,1987
45,2015,0,3468,Stephen Brennan,,Bates,1987
45,2016,0,3468,Stephen Brennan,,Bates,1987
45,2017,0,,Stephen Brennan,,Bates,1987
46,2009,0,8596,Duane Sheldon,,Baldwin Wallace,1993
46,2010,0,8596,Duane Sheldon,,Baldwin Wallace,1993
46,2011,0,8596,Duane Sheldon,,Baldwin Wallace,1993
46,2012,0,8596,Duane Sheldon,,Baldwin Wallace,1993
46,2013,0,8596,Duane Sheldon,,Baldwin Wallace,1993
46,2014,0,8596,Duane Sheldon,,Baldwin Wallace,1993
46,2015,0,8596,Duane Sheldon,,Baldwin Wallace,1993
46,2016,0,43478,Tom Heil,,Bluffton,2007
46,2017,0,,Tom Heil,,Bluffton,2007
47,2009,0,3980,Billy Taylor,,Notre Dame,1995
47,2010,0,3980,Billy Taylor,,Notre Dame,1995
47,2011,0,3980,Billy Taylor,,Notre Dame,1995
47,2012,0,3980,Billy Taylor,,Notre Dame,1995
47,2013,0,3980,Billy Taylor,,Notre Dame,1995
47,2014,0,42198,James Whitford,,Wisconsin,1994
47,2015,0,42198,James Whitford,,Wisconsin,1994
47,2016,0,42198,James Whitford,,Wisconsin,1994
47,2017,0,,James Whitford,,Wisconsin,1994
48,2009,0,15345,Barclay Radebaugh,,ETSU,1987
48,2010,0,15345,Barclay Radebaugh,,ETSU,1987
48,2011,0,15345,Barclay Radebaugh,,ETSU,1987
48,2012,0,15345,Barclay Radebaugh,,ETSU,1987
48,2013,0,15345,Barclay Radebaugh,,ETSU,1987
48,2014,0,15345,Barclay Radebaugh,,ETSU,1987
48,2015,0,15345,Barclay Radebaugh,,ETSU,1987
48,2016,0,15345,Barclay Radebaugh,,ETSU,1987
48,2017,0,,Barclay Radebaugh,,ETSU,1987
49,2009,0,41138,Orlando Gonzalez,,Miami (FL),2001
49,2010,1,41138,Orlando Gonzalez,32,Miami (FL),2001
49,2011,0,552,Cesar Odio,,Fla. Southern,1981
49,2012,0,552,Cesar Odio,,Fla. Southern,1981
49,2013,0,41138,Orlando Gonzalez,,Miami (FL),2001
49,2014,0,481,Butch Estes,,North Carolina,1971
49,2015,0,481,Butch Estes,,North Carolina,1971
49,2016,0,481,Butch Estes,,North Carolina,1971
49,2017,0,,Butch Estes,,North Carolina,1971
50,2009,0,33952,Jonathan Furbush,,Bates,2005
50,2010,0,33952,Jonathan Furbush,,Bates,2005
50,2011,0,33952,Jonathan Furbush,,Bates,2005
50,2012,0,33952,Jonathan Furbush,,Bates,2005
50,2013,0,33952,Jonathan Furbush,,Bates,2005
50,2014,0,33952,Jonathan Furbush,,Bates,2005
50,2015,0,33952,Jonathan Furbush,,Bates,2005
50,2016,0,33952,Jonathan Furbush,,Bates,2005
50,2017,0,,Jonathan Furbush,,Bates,2005
51,2009,0,4004,Scott Drew,,Butler,1993
51,2010,0,4004,Scott Drew,,Butler,1993
51,2011,0,4004,Scott Drew,,Butler,1993
51,2012,0,4004,Scott Drew,,Butler,1993
51,2013,1,42648,Jerome Tang,2,,
51,2014,0,4004,Scott Drew,,Butler,1993
51,2015,0,4004,Scott Drew,,Butler,1993
51,2016,0,4004,Scott Drew,,Butler,1993
51,2017,0,,Scott Drew,,Butler,1993
52,2009,0,24767,Scott Davenport,,Louisville,1978
52,2010,0,24767,Scott Davenport,,Louisville,1978
52,2011,0,24767,Scott Davenport,,Louisville,1978
52,2012,0,24767,Scott Davenport,,Louisville,1978
52,2013,0,24767,Scott Davenport,,Louisville,1978
52,2014,0,24767,Scott Davenport,,Louisville,1978
52,2015,0,24767,Scott Davenport,,Louisville,1978
52,2016,0,24767,Scott Davenport,,Louisville,1978
52,2017,0,,Scott Davenport,,Louisville,1978
53,2009,0,31676,Brian Vraney,,Wisconsin,1998
53,2010,0,31676,Brian Vraney,,Wisconsin,1998
53,2011,0,31676,Brian Vraney,,Wisconsin,1998
53,2012,0,31676,Brian Vraney,,Wisconsin,1998
53,2013,0,31676,Brian Vraney,,Wisconsin,1998
53,2014,0,31676,Brian Vraney,,Wisconsin,1998
53,2015,0,31676,Brian Vraney,,Wisconsin,1998
53,2016,0,31676,Brian Vraney,,Wisconsin,1998
53,2017,0,,Brian Vraney,,Wisconsin,1998
54,2009,0,30758,Matt Bowen,,Indiana,1995
54,2010,0,30758,Matt Bowen,,Indiana,1995
54,2011,0,30758,Matt Bowen,,Indiana,1995
54,2012,0,30758,Matt Bowen,,Indiana,1995
54,2013,0,15105,Mike Boschee,,North Dakota,1991
54,2014,0,15105,Mike Boschee,,North Dakota,1991
54,2015,0,15105,Mike Boschee,,North Dakota,1991
54,2016,0,15105,Mike Boschee,,North Dakota,1991
54,2017,0,,Mike Boschee,,North Dakota,1991
55,2009,0,17054,Fred Watson,,Benedict,1999
55,2010,0,17054,Fred Watson,,Benedict,1999
55,2011,0,17054,Fred Watson,,Benedict,1999
55,2012,0,17054,Fred Watson,,Benedict,1999
55,2013,0,17054,Fred Watson,,Benedict,1999
55,2014,0,17054,Fred Watson,,Benedict,1999
55,2015,0,17054,Fred Watson,,Benedict,1999
55,2016,0,17054,Fred Watson,,Benedict,1999
55,2017,0,,Fred Watson,,Benedict,1999
56,2009,0,1568,Jay Lawson,,New Hampshire,1979
56,2010,0,1568,Jay Lawson,,New Hampshire,1979
56,2011,0,1568,Jay Lawson,,New Hampshire,1979
56,2012,0,1568,Jay Lawson,,New Hampshire,1979
56,2013,0,1568,Jay Lawson,,New Hampshire,1979
