season,school_id,jersey,player_id,player_name,pos,height,class
2016,7,45,1511995.0,"Ojeah, Robert",C,6-9,Sr
2016,7,1,1621405.0,"Omile, Chidozie",G,6-5,Sr
2016,7,21,1732350.0,"Pope, Davante",G,6-3,Jr
2016,7,52,1621407.0,"Rogers, Jr., Steve",G,6-1,So
2016,7,13,1749102.0,"Smith, Joseff",,6-2,N/A
2016,7,3,1732347.0,"Thomas, Torlorf",G,6-3,Jr
2016,7,25,1732353.0,"Tyson, Mikel",F,6-4,Fr
2016,7,12,1407860.0,"Waters, Jamel",G,5-9,Sr
2016,8,23,1733186,"Austin, Brandon",G,6-5,Fr
2016,8,24,1733187,"Clark, Christian",F,6-6,So
2016,8,5,1624366,"Coleman, Justin",G,5-10,So
2016,8,4,1733188,"Edwards, Arthur",G,6-6,Sr
2016,8,11,1509290,"Hale, Shannon",F,6-8,Jr
2016,8,35,1733189,"Hall, Donta",F,6-9,Fr
2016,8,12,1733190,"Ingram, Dazon",G,6-5,Fr
2016,8,13,1733192,"Johnson Jr., Avery",G,5-11,So
2016,8,3,1857145,"Kessens, Michael",F,6-9,Jr
2016,8,0,1733193,"King, Nick",F,6-7,Jr
2016,8,1,1624371,"Norris, Riley",F,6-7,So
2016,8,32,1288602,"Obasohan, Retin",G,6-2,Sr
2016,8,2,1733191,"Schaffer, Lawson",G,5-10,Fr
2016,8,10,1509294,"Taylor, Jimmie",F,6-10,Jr
2016,9,0,1634455,"Baxter, Hakeem",G,6-2,Jr
2016,9,4,1509727,"Brown, Robert",G,6-5,Sr
2016,9,3,1634457,"Cokley, Chris",F,6-8,So
2016,9,13,1738160,"Lavender, Deion",G,6-4,So
2016,9,34,1634459,"Lee, William",F,6-9,So
2016,9,45,1634460,"Love, Lionel",G,6-3,So
2016,9,22,1509729,"Madison, Tyler",G,6-4,Jr
2016,9,21,1509730,"Mehinti, Tosin",F,6-9,Jr
2016,9,2,1634461,"Norton, Nick",G,5-10,So
2016,9,33,1738161,"Smallwood, Thomas",F,7-0,Fr
2016,9,35,1634462,"Sullivan, Lewis",F,6-7,So
2016,9,1,1509733,"Watts, Denzell",G,6-2,Jr
2016,9,11,1738159,"Williams, Dirk",G,6-5,Jr
2016,10,22,1746161,"Anderson, David",G,6-0,Fr
2016,10,35,1746162,"Barkley, Dalton",F,6-6,Fr
2016,10,4,1746160,"Cook-Stroupe, Malik",G,6-2,Fr
2016,10,5,1634410,"Daniels, Russ",G,6-0,Fr
2016,10,1,1520523,"Elliott, Chayse",G,6-2,So
2016,10,15,1634411,"Finley, Tanner",G,6-4,Fr
2016,10,12,1410656,"Gardner, Greg",G,6-5,Sr
2016,10,23,1634412,"Garrison, Elijah",G,6-3,Fr
2016,10,0,1410655,"Gilmore, Michael",G,6-0,Jr
2016,10,31,1634413,"Herring, Preston",F,6-8,Sr
2016,10,20,1634414,"Komara, Johnny",G,6-1,Fr
2016,10,11,1634415,"Langley, Collin",G,5-10,Jr
2016,10,30,1520525,"Owens, Kip",F,6-9,So
2016,10,10,1298842,"Palmer, Spencer",G,6-3,Sr
2016,10,3,1746159,"Roberts, Brandon",G,6-1,Jr
2016,10,13,1410657,"Saxton, Troy",G,6-2,Jr
2016,10,34,1520526,"Ward, Justin",G,6-6,So
2016,10,24,1520524,"Webster, Seab",F,6-6,Jr
2016,11,22,1627207,"Berg, Sjur",F,6-7,So
2016,11,13,1627210,"Fulp, Damien",G,6-2,Fr
2016,11,25,1719740,"Hammell, Corey",F,6-6,Jr
2016,11,1,1298674,"Leckband, Christian",F,6-7,Sr
2016,11,32,1510757,"McGill, Brian",G,6-2,Sr
2016,11,45,1510761,"McTier, Jackson",F,6-7,So
2016,11,11,1719737,"Mitchell, Diante",G,6-1,Jr
2016,11,23,1627212,"Parrish, Travis",G,6-3,Jr
2016,11,35,1627215,"Pearson, Brian",F,6-8,So
2016,11,21,1719744,"Peterson, Drew",F,6-3,Jr
2016,11,14,1719738,"Ryan, Curtis",C,6-9,Fr
2016,11,3,1719742,"Simmers, Augustus",F,6-4,Jr
2016,11,20,1719743,"Svejcar, Spencer",G,6-4,Jr
2016,11,24,1719739,"Thompson, Tayler",F,6-8,Jr
2016,11,2,1719741,"Wiggs, Sekou",G,6-4,Jr
2016,12,22,1624112,"Carlson, Kyle",G,6-4,Fr
2016,12,10,1745351,"Chavez, Neal",F,6-4,Jr
2016,12,31,1745355,"Davis, Brandon",G,6-0,Jr
2016,12,3,1624106,"Duncan, Alex",G,6-1,Sr
2016,12,12,1745352,"Dupree, Jalen",G,6-0,Jr
2016,12,11,1624109,"Edwards, Ashton",G,6-1,Sr
2016,12,35,1624116,"Hadzisehovic, Almir",F,6-8,Sr
2016,12,13,1745356,"Kaba, Bangaly",F,6-6,Jr
2016,12,40,1624117,"Ladines, Isaac",C,6-8,Sr
2016,12,21,1745353,"Pederson, Zach",F,6-6,Jr
2016,12,50,1515861,"Renfro, John",F,6-7,Sr
2016,12,4,1624107,"Scarver, Derritt",G,6-2,Fr
2016,12,20,1515858,"Slocum, Joe",G,6-3,Sr
2016,12,24,1745354,"Williams, Travante",F,6-4,Sr
2016,13,32,1634693,"Dixon, Lance",F,6-5,So
2016,13,12,1748956,"Dungee, Malik",G,6-2,Fr
2016,13,10,1521792,"Farnum, Earl",F,6-5,Sr
2016,13,11,1745690,"Floyd, Jordan",G,6-2,Fr
2016,13,23,1634690,"Green, Michael",G,5-11,Fr
2016,13,30,1745695,"Hudson, Brandon",G,6-3,Jr
2016,13,4,1745688,"Hughes, Rahdin",G,6-0,So
2016,13,21,1745693,"Inman, Miles",G,6-3,Jr
2016,13,33,1748957,"Miller, Keldreion",G,6-3,So
2016,13,20,1521793,"Pollard, Dominique",G,6-2,Sr
2016,13,34,1745696,"Pope, Devonte",G,6-3,Fr
2016,13,22,1745694,"Rose, Timothy",G,5-11,Fr
2016,13,15,1745691,"Snearl, Jayson",F,6-7,So
2016,13,44,1750042,"Ward, Devontay",C,6-7,So
2016,13,24,1634689,"Wheeler, Chris",F,6-5,Sr
2016,14,2,1734578.0,"Andrews, Jamir",G,6-3,Jr
2016,14,11,,"Brown, Chas",F,6-8,Jr
2016,14,30,1734583.0,"Charles, Travis",F,6-6,Jr
2016,14,3,1734580.0,"Cremo, Joe",G,6-4,Fr
2016,14,24,1510599.0,"Ennema, Dallas",F,6-6,Jr
2016,14,12,1282736.0,"Hooley, Peter",G,6-4,Sr
2016,14,34,,"McKinley, Kyle",F,6-10,Fr
2016,14,21,1734582.0,"Nichols, David",G,6-0,Fr
2016,14,22,1627737.0,"Peters, Richard",C,6-11,Jr
2016,14,10,1510597.0,"Rowley, Michael",F,6-8,Jr
2016,14,1,1627738.0,"Sanders, Ray",G,6-4,Sr
2016,14,0,1627739.0,"Singletary, Evan",G,6-1,Sr
2016,14,43,1627740.0,"Stire, Greig",F,6-7,So
2016,14,13,1419458.0,"Williams, Reece",G,6-1,Sr
2016,15,12,1740211,"Bennett, Dylan",C,6-2,Fr
2016,15,24,1740212,"Carter, Antaun",C,6-2,Fr
2016,15,25,1762253,"Collins, Nate",,6-2,N/A
2016,15,52,1647521,"Davis, Adam",C,6-5,So
2016,15,20,1740213,"Fordham, Jaylin",C,6-1,Fr
2016,15,42,1412108,"Herron, Jordan",F,6-5,Sr
2016,15,34,1740214,"Hussein, Jibreel",C,6-5,Jr
2016,15,14,1410575,"Kazen, Dakota",G,6-1,Sr
2016,15,44,1740215,"Kelly, Sean",C,6-7,So
2016,15,30,1535525,"Larr, Jared",C,6-0,Jr
2016,15,54,1740216,"Lowe, Ryan",C,6-11,Fr
2016,15,22,1418080,"Marble, Lucas",G,6-3,Sr
2016,15,32,1519262,"Oakes, Travell",G,6-2,Sr
2016,15,10,1740217,"Parker, Arshawn",C,5-7,Fr
2016,15,50,1740210,"Post, Gordon",C,6-6,So
2016,15,3,1632777,"Ryan, Robert",G,5-7,So
2016,15,4,1632845,"Wheeler, Corey",G,6-0,So
2016,15,40,1529726,"Zahran, Jason",C,4-0,So
2016,16,5,1413464,"Amoroso, Johnathan",F,6-2,Sr
2016,16,20,1439730,"Ayers, Casey",G,5-11,Sr
2016,16,34,1741958,"Burke, Patrick",C,6-10,Fr
2016,16,4,1631217,"Calloway, Jaylin",G,6-1,So
2016,16,30,1741955,"Clark, Jayson",G,6-0,Fr
2016,16,40,1631221,"Dunn, Evan",F,6-6,So
2016,16,22,1413463,"Gantz, Calvert",C,6-6,Jr
2016,16,42,1741959,"Lindsay, Brandon",G,6-2,So
2016,16,10,1439728,"Lombardi, Vince",G,5-10,Sr
2016,16,33,1741957,"Loving, Jibri",F,6-8,Fr
2016,16,3,1522790,"Marquez, Josh",G,6-1,Jr
2016,16,32,1741956,"Oplinger, Garrett",G,6-5,Fr
2016,16,44,1741960,"Rappoport, Jared",F,6-6,Fr
2016,16,14,1631216,"Ringgold, Omari",G,6-2,Jr
2016,16,23,1631218,"Smith, Dejuan",G,6-2,So
2016,16,50,1522794,"Vazzana, Thomas",C,6-6,Jr
2016,16,21,1413465,"Ward, Evan",F,6-4,Sr
2016,17,12,1636562.0,"Barnes, Jr.",,-,Fr
2016,17,13,1634448.0,"Beauperthuy, Omar",,-,Fr
2016,17,12,1406943.0,"Birdie, Terrance",G,6-0,Sr
2016,17,35,1520553.0,"Brown, Octavious",F,-,N/A
2016,17,5,1637041.0,"Davis, Michael",,-,Fr
2016,17,4,1748394.0,"Davis, Deandre",F,6-8,N/A
2016,17,14,1636563.0,"Gibson, Tavis",,-,Fr
2016,17,25,1636610.0,"Gudadze, George",,-,Fr
2016,17,10,1406940.0,"Hampton, Devonte",F,6-2,Sr
2016,17,20,1634445.0,"Hartouch, Bassel",,-,Fr
2016,17,11,1636561.0,"Henderson, Juwan",,5-7,Fr
2016,17,25,,"Holmes, Decarlos",F,6-8,Jr
2016,17,0,1406936.0,"Hunt, Tyrel",G,6-6,Sr
2016,17,24,1634447.0,"Johnson, Reginald",,6-5,Fr
2016,17,12,1748398.0,"Katumbusi, Rahamanh",,6-3,N/A
2016,17,32,,"Lehaman, Rahkeem",G,6-5,Jr
2016,17,3,1520548.0,"O'Dell, Denarius",G,6-1,Jr
2016,17,2,1297784.0,"Oakley, Twann",,-,So
2016,17,15,1748395.0,"Onwenu, Patrick",F,-,N/A
2016,17,1,1748396.0,"Onwudiegwu, Malachy",G,-,N/A
2016,17,23,1634446.0,"Pittman, Kenyan",F,-,Fr
2016,17,22,1748397.0,"Smith, Tyquaylon",,6-8,N/A
2016,17,24,1520550.0,"Thomas, George",F,6-6,Sr
2016,17,30,1520551.0,"Vance, Marquis",F,6-7,Jr
2016,17,2,1748393.0,"Willett, Shawn",,-,N/A
2016,17,3,1634444.0,"Wilson, Tamarcio",G,-,Fr
2016,18,34,1519078,"Adams, Eric",F,6-3,Jr
2016,18,14,1741502,"Brown, Sage",G,6-5,Fr
2016,18,44,1519086,"Brueckl, Clark",G,6-2,Jr
2016,18,22,1625501,"Cousin, Dalton",F,6-5,So
2016,18,5,1519079,"Herbert, Nigel",G,5-11,Jr
2016,18,4,1625499,"Hook, Tristan",F,6-6,So
2016,18,23,1414226,"Johnson, Jeremy",,-,N/A
2016,18,24,1415035,"Kincel, Jerry",G,6-1,Sr
2016,18,2,1741498,"LeMorta, Dom",F,6-5,Fr
2016,18,11,1741501,"McLamore, Pat",G,5-10,Fr
2016,18,10,1741500,"Myles, Cam",G,6-4,Fr
2016,18,15,1519083,"Reinhart, Julian",G,6-0,Jr
2016,18,32,1625498,"Schmidt, Nick",G,6-0,So
2016,18,1,1519077,"Seelman, Tyler",G,5-11,Jr
2016,18,3,1741499,"Stopera, Scotty",G,5-10,Fr
2016,19,15,1742012,"Frisina, Antonio",G,6-0,N/A
2016,19,1,1631284,"Henderson, Isaiah",G,6-0,So
2016,19,10,1413959,"Holland, Brian",G,6-2,Sr
2016,19,21,1413961,"Koryak, Chris",G,6-2,Sr
2016,19,20,1631288,"Macomber, Conor",G,6-1,Jr
2016,19,22,1286354,"Milon, Chris",F,6-6,Sr
2016,19,13,1742010,"Paulowski, John",G,6-1,Fr
2016,19,32,1413958,"Schweitzer, Evan",G,6-1,Sr
2016,19,23,1413957,"Sestina, Andrew",F,6-7,Sr
2016,19,35,1286349,"Smith, Brandon",F,6-5,Sr
2016,19,3,1742009,"Torres, Carlos",G,5-7,Fr
2016,19,14,1742011,"Urso, Billy",G,5-10,Fr
2016,19,11,1631285,"Wallette, Donte",F,6-3,So
2016,19,33,1519330,"Zabriski, Evan",G,6-6,Jr
2016,20,24,1628020,"Barron, Brett",G,5-11,So
2016,20,30,1741642,"Barry, Asher",F,6-4,Fr
2016,20,12,1750686,"Battle, Jacob",G,-,N/A
2016,20,44,1518101,"Borroughs, Aaron",C,6-7,Jr
2016,20,21,1741641,"Bridy, Brandon",G,6-2,So
2016,20,20,1628022,"Burton, Aaron",G,6-0,So
2016,20,40,1518102,"Callahan, Ryan",F,6-8,Jr
2016,20,5,1628018,"Ciotti, Steven",G,5-10,So
2016,20,25,1741643,"Connaghan, Luke",F,6-4,Fr
2016,20,22,1518103,"Dalition, David",G,6-0,Jr
2016,20,23,1409597,"Deal, Cody",F,6-3,Sr
2016,20,14,1628023,"Fishburne, Shaundell",G,6-1,So
2016,20,33,1628025,"Jones, Connor",F,6-5,So
2016,20,11,1518104,"Laird, Brian",G,5-9,Jr
2016,20,3,1518107,"Slanger, Kuity",G,6-2,Jr
2016,20,10,1628019,"Smith, James",G,5-10,So
2016,21,25,1744243,"Abraham, Adam",F,6-7,Fr
2016,21,20,1413064,"Beckman, DJ",F,6-3,Sr
2016,21,1,1633300,"Beckman, Jason",G,5-11,So
2016,21,44,1633308,"Bradfield, Doug",F,6-7,So
2016,21,41,1523116,"Cook, Quinton",C,6-5,Jr
2016,21,2,1523111,"Edwards, Tyler",F,6-4,Jr
2016,21,31,1523114,"Fairchild, Chase",G,6-1,Jr
2016,21,34,1633309,"Gamble, Kevin",F,6-8,So
2016,21,23,1744242,"Gernaat, Trevor",F,6-4,Jr
2016,21,30,1633310,"Hines, Bryan",G,5-9,Jr
2016,21,13,1523918,"Holmes, Rob",F,6-3,Jr
2016,21,11,1633312,"James, JR",F,6-5,Sr
2016,21,32,1523117,"Launstein, Matt",C,6-8,Sr
2016,21,0,1527390,"Meriwether, Gus",G,6-3,Sr
2016,21,3,1413066,"Nikodemski, Scott",G,6-1,Sr
2016,21,22,1525155,"Slagell, Kyle",F,6-5,Jr
2016,21,5,1434820,"Woelke, Ethan",F,6-3,Sr
2016,22,44,1412755,"Assie, Oscar",F,6-7,Sr
2016,22,20,1636411,"Bilewu, Lateef",C,5-9,So
2016,22,1,1631242,"Burrell, Trahmier",G,6-4,Sr
2016,22,13,1748241,"Daniel, Justin",F,6-4,Jr
2016,22,3,1631243,"Dobbs, Cameron",G,6-0,Sr
2016,22,34,1749989,"Howard, Rasheed",F,6-6,Jr
2016,22,23,1748125,"Moody, Juwan",G,6-0,Jr
2016,22,12,1748124,"Pitts-Young, Jayvon",G,6-0,Fr
2016,22,0,1522410,"Risch, Max",F,6-7,Jr
2016,22,5,1748123,"Spruell, Bruce",G,6-4,Fr
2016,22,31,1631246,"Vilfort, Henry",G,5-10,Jr
2016,22,24,1748126,"Williams, Todd",G,4-0,Fr
2016,22,15,1631244,"Woodward, Nolan",F,6-4,So
2016,23,34,1623504.0,"Brown, Gabe",C,7-0,So
2016,23,25,1734440.0,"Brown, Kevin",G,5-8,Fr
2016,23,20,1508316.0,"Jones, Charlie",G,6-5,Jr
2016,23,2,1734437.0,"Jones, Delante",G,6-5,Fr
2016,23,42,1623507.0,"Maragkos, Paris",F,6-9,Jr
2016,23,35,1734441.0,"Matic, Andrija",F,6-10,Fr
2016,23,4,1623503.0,"Paquin, Alex",G,6-0,So
2016,23,14,1402792.0,"Reed, Jesse",G,6-5,Sr
2016,23,21,1508321.0,"Rhea, Jalen",G,6-2,Jr
2016,23,15,1734439.0,"Rivera, Lonne",F,6-6,Fr
2016,23,13,1623506.0,"Tolksdorf, Leon",F,6-8,Jr
2016,23,5,1402793.0,"Vasic, Marko",G,6-5,Sr
2016,23,3,1734438.0,"Washington, James",G,6-1,Fr
2016,23,33,,"Weinstein, James",F,6-4,So
2016,23,12,1508322.0,"Yiljep, Yilret",F,6-7,Jr
2016,24,31,1744434,"Bachmann, C.J.",C,6-7,Fr
2016,24,12,1522875,"Berman, Reid",G,6-0,Jr
2016,24,44,1634763,"Conklin, Eric",F,6-6,Jr
2016,24,5,1634760,"Dawson-Gordon, Jayde",G,6-2,So
2016,24,15,1522879,"George, David",F,6-8,Jr
2016,24,24,1412738,"Green, Connor",G,6-4,Sr
2016,24,34,1744435,"Groff, Dylan",F,6-6,Fr
2016,24,25,1522876,"Holding, Brady",G,6-5,Jr
2016,24,33,1522874,"Magana, Diego",G,6-5,Jr
2016,24,10,1634762,"McCarthy, Johnny",G,6-5,So
2016,24,32,1522878,"Nabatoff, Jacob",F,6-8,Jr
2016,24,40,1412739,"Pollack, Ben",,-,N/A
2016,24,22,1522877,"Racy, Jeff",G,6-5,Jr
2016,24,11,1634761,"Riopel, Michael",G,6-5,So
2016,24,50,1744436,"Schneider, Joseph",C,6-10,Fr
2016,24,1,1744433,"Sinopoli, Vic",G,6-2,Fr
2016,25,2,1735337.0,"Allen, Stedman",F,6-5,Sr
2016,25,15,1735343.0,"Bennett, Tre",G,5-10,Sr
2016,25,21,1735344.0,"Boykin, Shelton",G,6-6,Jr
2016,25,33,1735347.0,"Downey, D'Andre",F,6-9,Jr
2016,25,22,1735345.0,"Foster, Prince",G,6-4,Jr
2016,25,23,1522246.0,"Gudul, Omari",C,6-10,Sr
2016,25,3,1735338.0,"King, Quay",G,6-4,Sr
2016,25,12,1735342.0,"Onyeje, Jr., Napoleon",G,6-1,Jr
2016,25,32,1735346.0,"Pratt, Devonte'",G,6-1,Jr
2016,25,5,1735339.0,"Puhovs, Gustavs",F,6-8,Jr
2016,25,11,1735341.0,"Rhoades, Shaquan",G,6-2,So
2016,25,42,1735348.0,"Tshikaya, Thomas",F,6-7,Jr
2016,25,10,,"Williams, Keenan",G,6-0,Jr
2016,25,24,1632257.0,"Yancy, Jovan",G,4-0,So
2016,26,32,1628805.0,"Birch, John",F,6-4,So
2016,26,21,1411849.0,"Bradanese, Patrick",G,6-3,Sr
2016,26,5,1740993.0,"Contento, Chris",G,5-9,So
2016,26,23,1411847.0,"Delorey, Tyler",G,6-1,Sr
2016,26,40,1740997.0,"Goulet, Bryan",F,6-5,Sr
2016,26,35,1628809.0,"Graham, Kenneth",F,6-4,So
2016,26,44,1628810.0,"Jakola, Tanner",G,6-2,So
2016,26,11,1523344.0,"Jean-Louis, David",G,5-9,Jr
2016,26,4,1628811.0,"Maresca, Jesse",G,5-10,Jr
2016,26,42,1411852.0,"McKissick, Kyle",F,6-5,Sr
2016,26,25,1740996.0,"Metz, LK",G,6-0,Fr
2016,26,34,1411850.0,"O'Leary, Connor",F,6-4,Sr
2016,26,2,1740992.0,"Payton, Manny",G,5-10,Fr
2016,26,33,1628812.0,"Pickett, Liam",G,6-0,So
2016,26,20,1294021.0,"Pryor, Corey",G,6-0,Sr
2016,26,14,,"Salome, Anthony",G,5-9,Fr
2016,26,3,1740995.0,"Stewart, Gary",G,6-2,So
2016,26,24,1411854.0,"Trindade, Pedro",F,6-5,Sr
2016,27,25,1625097,"Babic, Jake",G,6-3,So
2016,27,10,1400331,"Burgess, Chris",G,5-8,Sr
2016,27,3,1400336,"Clarke, Dustin",G,6-3,Sr
2016,27,21,1400335,"Eaves, Frank",G,6-2,Sr
2016,27,23,1753674,"Ford, Trey",,6-0,N/A
2016,27,1,1625091,"Goesling, Landon",G,6-2,So
2016,27,20,1625094,"Hodson, Dylan",G,6-3,So
2016,27,14,1747990,"Holley, Bennett",F,6-8,Fr
2016,27,32,1747988,"Johnson, Tyrell",F,6-8,Fr
2016,27,13,1753675,"Kerley, Kevin",,6-0,N/A
2016,27,5,1625092,"Kinney, Griffin",F,6-8,So
2016,27,0,1507182,"Kobani, Mike",F,6-8,Jr
2016,27,34,1507181,"Lawson, Jacob",F,6-8,Sr
2016,27,11,1747991,"Logan, Emarius",G,6-2,Fr
2016,27,22,1747989,"O'Boyle, Matt",G,6-5,Jr
2016,27,4,1400330,"Obacha, Michael",F,6-8,Sr
2016,27,24,1625096,"Sanders, Jalen",G,5-10,So
2016,27,2,1747992,"Shabazz, Ronshad",G,6-5,Fr
2016,28,12,1738567,"Adams, Andre",F,6-9,Fr
2016,28,2,1635678,"Atwood, Willie",F,6-7,Sr
2016,28,4,1635683,"Blakes, Gerry",G,6-4,Sr
2016,28,11,1639580,"Goodman, Savon",F,6-6,Jr
2016,28,10,1738569,"Graham, Torian",G,6-4,Jr
2016,28,34,1738570,"Harris, Tyler",G,6-5,Fr
2016,28,0,1635681,"Holder, Tra",G,6-1,So
2016,28,21,1402493,"Jacobsen, Eric",F,6-10,Sr
2016,28,44,1635679,"Justice, Kodi",G,6-5,So
2016,28,55,1738571,"Lawson, Shazier",G,6-4,Fr
2016,28,1,1738572,"O'Field, Maurice",F,6-0,So
2016,28,5,1738573,"Oleka, Obinna",F,6-7,Jr
2016,28,24,1738574,"Spight, Andre",G,6-3,Jr
2016,28,22,1635680,"Witherill, Austin",G,6-0,So
2016,29,5,1619162.0,"Allen, Kadeem",G,6-3,Jr
2016,29,12,1619163.0,"Anderson, Ryan",F,6-9,Sr
2016,29,21,1732573.0,"Comanche, Chance",F,6-10,Fr
2016,29,51,1748237.0,"Cruz, Paulo",G,6-4,Fr
2016,29,50,1402419.0,"Hazzard, Jacob",G,6-0,Sr
2016,29,0,1619164.0,"Jackson-Cartwright, Parker",G,5-10,So
2016,29,23,,"Mark, Tollefsen",F,6-9,Sr
2016,29,44,1508853.0,"Mason, Trey",G,6-2,Jr
2016,29,24,1508855.0,"Pitts, Elliott",G,6-5,Jr
