season,school_id,game_date,opp_id,game_id
2013,2,11/10/2012,1045.0,1346812
2013,2,11/16/2012,,1366005
2013,2,11/17/2012,1390.0,1380092
2013,2,11/20/2012,1045.0,1382094
2013,2,11/28/2012,767.0,1411499
2013,2,12/01/2012,206.0,1416235
2013,2,12/04/2012,199.0,1425672
2013,2,12/08/2012,1395.0,1444292
2013,2,12/15/2012,584.0,1442452
2013,2,12/16/2012,230.0,1443679
2013,2,01/03/2013,1222.0,1468612
2013,2,01/05/2013,996.0,1475334
2013,2,01/08/2013,,1484580
2013,2,01/12/2013,,1503099
2013,2,01/15/2013,2743.0,1508353
2013,2,01/19/2013,696.0,1519076
2013,2,01/23/2013,25.0,1530112
2013,2,01/26/2013,25.0,1541120
2013,2,01/29/2013,767.0,1549605
2013,2,02/02/2013,206.0,1561874
2013,2,02/06/2013,199.0,1575272
2013,2,02/09/2013,1395.0,1591212
2013,2,02/13/2013,1222.0,1622392
2013,2,02/16/2013,996.0,1647053
2013,2,02/27/2013,2743.0,1754757
2013,2,03/02/2013,696.0,1789192
2013,3,11/10/2012,74,1346173
2013,3,11/11/2012,8366,1348893
2013,3,11/14/2012,658,1382353
2013,3,11/17/2012,984,1369233
2013,3,11/20/2012,470,1382256
2013,3,11/28/2012,1347,1413603
2013,3,12/01/2012,36,1638892
2013,3,12/04/2012,533,1425565
2013,3,12/08/2012,349,1431643
2013,3,12/15/2012,543,1442433
2013,3,12/16/2012,74,1443513
2013,3,12/19/2012,2692,1449295
2013,3,01/05/2013,22,1473425
2013,3,01/09/2013,410,1488133
2013,3,01/12/2013,613,1638932
2013,3,01/15/2013,368,1546772
2013,3,01/19/2013,241,1518613
2013,3,01/23/2013,56,1529447
2013,3,01/26/2013,468,1544612
2013,3,01/29/2013,682,1555775
2013,3,02/02/2013,593,1560584
2013,3,02/06/2013,470,1574755
2013,3,02/10/2013,22,1595352
2013,3,02/13/2013,1347,1621572
2013,3,02/16/2013,36,1641856
2013,3,02/20/2013,533,1677235
2013,3,02/23/2013,349,1700716
2013,3,02/26/2013,658,1741732
2013,3,03/01/2013,1347,1779214
2013,4,11/16/2012,531.0,1371067
2013,4,11/17/2012,807.0,1372970
2013,4,11/20/2012,,1382558
2013,4,11/24/2012,,1414254
2013,4,11/26/2012,,1403192
2013,4,11/28/2012,452.0,1411627
2013,4,12/01/2012,119.0,1416160
2013,4,12/17/2012,,1446572
2013,4,12/22/2012,,1452032
2013,4,12/29/2012,452.0,1461572
2013,4,12/30/2012,1050.0,1458952
2013,4,01/03/2013,114.0,1468198
2013,4,01/05/2013,286.0,1476153
2013,4,01/09/2013,30037.0,1490012
2013,4,01/12/2013,525.0,1500712
2013,4,01/16/2013,21.0,1514292
2013,4,01/19/2013,326.0,1519243
2013,4,01/23/2013,15.0,1529354
2013,4,01/26/2013,114.0,1540874
2013,4,01/30/2013,286.0,1556808
2013,4,02/02/2013,30037.0,1560357
2013,4,02/06/2013,525.0,1576372
2013,4,02/09/2013,21.0,1589872
2013,4,02/13/2013,326.0,1621552
2013,4,02/16/2013,15.0,1642701
2013,4,02/21/2013,114.0,1688132
2013,5,11/09/2012,149,1349534
2013,5,11/12/2012,320,2198141
2013,5,11/15/2012,521,1381613
2013,5,11/16/2012,456,1409593
2013,5,11/18/2012,539,1409653
2013,5,12/02/2012,419,1417513
2013,5,12/09/2012,169,1433111
2013,5,12/15/2012,184,1442855
2013,5,12/18/2012,2678,1447993
2013,5,12/23/2012,148,1452773
2013,5,12/27/2012,699,1453653
2013,5,12/30/2012,554,1459012
2013,5,01/02/2013,165,1464793
2013,5,01/09/2013,774,1487906
2013,5,01/12/2013,503,1498618
2013,5,01/16/2013,47,1510443
2013,5,01/19/2013,331,1519393
2013,5,01/23/2013,709,1530240
2013,5,01/26/2013,86,1540933
2013,5,01/30/2013,71,1552992
2013,5,02/02/2013,519,1561793
2013,5,02/05/2013,129,1576652
2013,5,02/09/2013,414,1587893
2013,5,02/13/2013,204,1620993
2013,5,02/16/2013,71,1644654
2013,5,02/22/2013,493,1697533
2013,5,02/27/2013,519,1754755
2013,5,03/02/2013,86,1787714
2013,5,03/05/2013,414,1831853
2013,5,03/08/2013,331,1861783
2013,5,03/15/2013,331,1904164
2013,5,03/16/2013,519,1913797
2013,5,03/21/2013,740,1944333
2013,6,11/09/2012,422.0,1377232
2013,6,11/12/2012,311.0,1361645
2013,6,11/15/2012,315.0,1378532
2013,6,11/20/2012,,1399994
2013,6,11/26/2012,219.0,1403752
2013,6,12/01/2012,691.0,1419083
2013,6,12/08/2012,406.0,1436334
2013,6,12/15/2012,736.0,1443096
2013,6,12/18/2012,669.0,1447997
2013,6,12/22/2012,31.0,1452313
2013,6,12/30/2012,430.0,1459472
2013,6,01/02/2013,261.0,1467635
2013,6,01/04/2013,314.0,1472432
2013,6,01/06/2013,432.0,1477578
2013,6,01/08/2013,2678.0,1485213
2013,6,01/12/2013,7.0,1503673
