season,school_id,jersey,player_id,player_name,pos,height,class
2015,5,5,1511822,"Gladden, B.J.",F,6-6,Fr
2015,5,13,1519871,"Hill, Jr., Ricardo",G,5-8,So
2015,5,4,1280774,"Ibitayo, Deji",G,6-4,Sr
2015,5,11,1511824,"Jackson, Aaron",G,6-6,Fr
2015,5,55,1624271,"Jackson, Antino",G,5-11,Fr
2015,5,23,1511823,"Johnson, Isaiah",C,6-10,So
2015,5,15,1400933,"Kretzer, Jake",F,6-7,Jr
2015,5,21,1400934,"McAdams, Reggie",F,6-7,Jr
2015,5,20,1539704,"Noble, Mark",G,6-2,So
2015,5,14,1624274,"Robotham, Noah",G,6-1,Fr
2015,5,1,1280773,"Treadwell, Demetrius",F,6-7,Sr
2015,5,10,1738388,"Walters, Malcolm",G,6-2,Fr
2015,6,10,1519017.0,"Battle, Rakia",G,5-10,So
2015,6,40,1633600.0,"Carson, Cezanne",F,6-6,Fr
2015,6,4,1413077.0,"Colvin, Justin",G,6-3,Jr
2015,6,0,1633592.0,"Cotton, Isaiah",C,7-0,Jr
2015,6,11,1519016.0,"Cotton, Matthew",G,5-10,So
2015,6,22,1413080.0,"Davis, Tyler",G,6-2,Jr
2015,6,41,,"Dingle, Jordan",G,6-2,Fr
2015,6,30,1633598.0,"Ewards, Adrian",F,6-4,So
2015,6,33,1414158.0,"Houston, Baryn",F,6-7,Jr
2015,6,34,1633599.0,"Hutchins, Michael",F,6-6,Jr
2015,6,20,1633595.0,"Jackson, Zachary",G,6-4,Fr
2015,6,44,1633602.0,"McConico, Quinterian",C,-,Jr
2015,6,12,1633594.0,"Merriweather, Marcus",G,6-1,So
2015,6,3,1633593.0,"Perry, Jacob",G,5-10,Jr
2015,6,23,1633596.0,"Tabb, Ladarius",G,6-5,Jr
2015,6,50,,"Tipton, Morris",F,6-6,Fr
2015,6,24,1633597.0,"Wade, Arthur",G,6-4,So
2015,6,35,1413079.0,"West, Nicholas",F,6-10,Jr
2015,6,45,1519019.0,"Williams, Xavier",F,6-8,So
2015,7,14,1407862,"Armstrong, Tony",F,6-6,So
2015,7,5,1407859,"Brown, Bobby",F,6-7,Jr
2015,7,4,1511946,"Graham, Brandon",F,6-7,Sr
2015,7,20,1737689,"Ingram, Billy",G,6-6,So
2015,7,31,1528521,"Jacob, Tony",C,6-9,Sr
2015,7,30,1511989,"LeFlore, Terrance",G,6-1,So
2015,7,0,1621404,"Lewis, Wendell",C,6-10,Sr
2015,7,45,1511995,"Ojeah, Robert",C,6-9,Jr
2015,7,1,1621405,"Omile, Chidozie",G,6-5,Jr
2015,7,2,1293586,"Page, Luther",F,6-6,Sr
2015,7,21,1621406,"Pope, Jamar",G,6-4,Jr
2015,7,3,1511945,"Robinson, Demarcus",G,5-10,Sr
2015,7,52,1621407,"Rogers, Jr., Steve",G,6-1,Fr
2015,7,13,1636508,"Scott, Trey",,-,N/A
2015,7,25,1511988,"Scott, Darius",F,6-5,Jr
2015,7,24,1739342,"Sizemore, Darrius",G,6-4,Fr
2015,7,22,1511974,"Strong, Maurice",F,6-5,Sr
2015,7,12,1407860,"Waters, Jamel",G,5-9,Jr
2015,8,5,1624366,"Coleman, Justin",G,5-10,Fr
2015,8,21,1288601,"Cooper, Rodney",G,6-6,Sr
2015,8,4,1734560,"Garrett, Jeff",F,6-7,Fr
2015,8,41,1624369,"Gibson, John",F,6-7,So
2015,8,11,1509290,"Hale, Shannon",F,6-8,So
2015,8,3,1857145,"Kessens, Michael",F,6-9,So
2015,8,23,1734176,"Mitchell, Devin",G,6-4,Fr
2015,8,1,1624371,"Norris, Riley",F,6-7,Fr
2015,8,32,1288602,"Obasohan, Retin",G,6-2,Jr
2015,8,20,1288600,"Randolph, Levi",G,6-5,Sr
2015,8,35,1695447,"Slaughter, Dakota",F,6-7,Sr
2015,8,2,1748017,"Tarrant Jr., Ricky",G,6-2,Jr
2015,8,10,1509294,"Taylor, Jimmie",F,6-10,So
2015,9,0,1634455,"Baxter, Hakeem",G,6-2,So
2015,9,4,1509727,"Brown, Robert",G,6-5,Jr
2015,9,5,1634456,"Calhoun, Jarvis",G,6-0,Fr
2015,9,3,1634457,"Cokley, Chris",F,6-8,Fr
2015,9,23,1634458,"Collins, Denzel",G,6-2,Sr
2015,9,34,1634459,"Lee, William",F,6-9,Fr
2015,9,45,1634460,"Love, Lionel",G,6-3,Fr
2015,9,22,1509729,"Madison, Tyler",G,6-4,So
2015,9,21,1509730,"Mehinti, Tosin",F,6-9,So
2015,9,2,1634461,"Norton, Nick",G,5-10,Fr
2015,9,35,1634462,"Sullivan, Lewis",F,6-7,Fr
2015,9,25,1509732,"Washington, C.J.",F,6-8,Sr
2015,9,1,1509733,"Watts, Denzell",G,6-2,So
2015,10,22,1295492,"Chapman, Taylor",G,6-1,Sr
2015,10,4,1298841,"Cosgrove, Garrett",F,6-7,Jr
2015,10,56,1634410,"Daniels, Russ",G,6-0,Fr
2015,10,1,1520523,"Elliott, Chayse",G,6-2,So
2015,10,15,1634411,"Finley, Tanner",G,6-4,Fr
2015,10,12,1410656,"Gardner, Greg",G,6-5,Jr
2015,10,23,1634412,"Garrison, Elijah",G,6-3,Fr
2015,10,0,1410655,"Gilmore, Michael",G,6-0,So
2015,10,31,1634413,"Herring, Preston",F,6-8,Jr
2015,10,20,1634414,"Komara, Johnny",G,6-1,Fr
2015,10,11,1634415,"Langley, Collin",G,5-10,Fr
2015,10,33,1295493,"Mack, Ronnie",G,6-0,Sr
2015,10,30,1520525,"Owens, Kip",F,6-9,So
2015,10,10,1298842,"Palmer, Spencer",G,6-3,Jr
2015,10,13,1410657,"Saxton, Troy",G,6-2,So
2015,10,34,1520526,"Ward, Justin",G,6-6,So
2015,10,3,1520524,"Webster, Seab",F,6-6,So
2015,11,42,1522143,"Baisa, Devante",G,5-10,So
2015,11,2,1627207,"Berg, Sjur",F,6-7,Fr
2015,11,25,1298670,"Blossom, Boomer",G,6-2,Sr
2015,11,30,1627213,"Bowman, Kevin",G,6-1,Jr
2015,11,31,1627214,"Burgard, Nicho",F,6-9,N/A
2015,11,22,1510758,"Craft, Jacob",F,6-7,So
2015,11,21,1627211,"Diouf, Kalidou",C,6-9,Fr
2015,11,14,1627209,"Fain, Derrick",G,6-4,Sr
2015,11,20,1627210,"Fulp, Damien",G,6-2,Fr
2015,11,13,1741946,"Hunter, Dom",G,6-0,Jr
2015,11,1,1298674,"Leckband, Christian",F,6-7,Jr
2015,11,3,1510757,"McGill, Brian",G,6-2,Jr
2015,11,45,1510761,"McTier, Jackson",F,6-7,So
2015,11,44,1510760,"Mears, Brad",C,6-9,Sr
2015,11,23,1627212,"Parrish, Travis",G,6-3,So
2015,11,35,1627215,"Pearson, Brian",F,6-8,Fr
2015,11,11,1189629,"Thompson, Travis",G,6-1,Sr
2015,12,12,1515849,"Allen, Rashaad",G,6-1,Sr
2015,12,22,1624112,"Carlson, Kyle",G,6-4,Fr
2015,12,3,1624106,"Duncan, Alex",G,6-1,Jr
2015,12,11,1624109,"Edwards, Ashton",G,6-1,Jr
2015,12,34,1624115,"Fongue, Eric",F,6-6,Sr
2015,12,24,1624113,"Griffin, Adam",G,6-1,Jr
2015,12,35,1624116,"Hadzisehovic, Almir",F,6-8,Jr
2015,12,40,1624117,"Ladines, Isaac",C,6-8,Jr
2015,12,2,1406351,"Reese, Anthony",G,5-11,Sr
2015,12,50,1515861,"Renfro, John",F,6-7,Jr
2015,12,13,1624110,"Robinson, Reece",F,6-4,Fr
2015,12,4,1624107,"Scarver, Derritt",G,6-2,Fr
2015,12,10,1624108,"Silvas, Ruben",G,6-3,Jr
2015,12,20,1515858,"Slocum, Joe",G,6-3,Sr
2015,12,21,1624111,"Tomlinson, Kyle",F,6-4,Jr
2015,12,31,1624114,"Touray, Farimang",G,5-9,So
2015,13,21,1413273,"Baker, Darshtyn",G,6-0,Jr
2015,13,22,1521795,"Bullock, Larry",G,6-0,Sr
2015,13,32,1634693,"Dixon, Lance",F,6-5,N/A
2015,13,33,1634694,"Edwards, Talonzo",C,-,N/A
2015,13,10,1521792,"Farnum, Earl",F,6-5,Sr
2015,13,20,1634690,"Green, Michael",G,5-11,N/A
2015,13,34,1299216,"Hill, Lexus",,-,N/A
2015,13,44,1639140,"Jordan, Elijah",,-,N/A
2015,13,20,1413278,"McFarland, Antwann",F,6-5,Jr
2015,13,11,1634687,"Odom, Davetom",G,-,N/A
2015,13,30,1634692,"Olusesi, Junaid",F,-,N/A
2015,13,11,1521793,"Pollard, Dominique",G,6-2,Sr
2015,13,12,1634688,"Shaw, Stephen",G,-,N/A
2015,13,24,1413282,"Storey, Douglas",G,-,N/A
2015,13,33,1521798,"Wheeler, Demetri",F,6-7,Sr
2015,13,15,1634689,"Wheeler, Chris",F,6-5,N/A
2015,13,4,1634686,"Whitmore, Jeremy",G,-,N/A
2015,14,25,1627734,"Baker, Wheeler",G,6-2,Fr
2015,14,15,1510598,"Egharevba, Ede",F,6-6,Jr
2015,14,24,1510599,"Ennema, Dallas",F,6-6,So
2015,14,2,1627735,"Green, Tre",G,6-3,So
2015,14,12,1282736,"Hooley, Peter",G,6-4,Jr
2015,14,33,1733490,"McKay, Geremy",F,6-7,Fr
2015,14,22,1627737,"Peters, Richard",C,6-11,So
2015,14,10,1510597,"Rowley, Michael",F,6-8,So
2015,14,14,1282737,"Rowley, Sam",F,6-5,Sr
2015,14,1,1627738,"Sanders, Ray",G,6-4,Jr
2015,14,0,1627739,"Singletary, Evan",G,6-1,Jr
2015,14,43,1627740,"Stire, Greig",F,6-7,Fr
2015,14,21,1627741,"Twyman, Max",G,6-5,Fr
2015,14,11,1740594,"Wells, Mike",G,5-8,Fr
2015,14,13,1419458,"Williams, Reece",G,6-1,Jr
2015,15,44,1632861,"Becirevic, Enis",F,6-4,Fr
2015,15,22,1632847,"Chapman, Jim",G,6-4,Fr
2015,15,53,1647521,"Davis, Adam",,6-5,N/A
2015,15,34,1295784,"Elliott, Carter",F,6-7,Sr
2015,15,10,1632846,"Fomby, Michael",G,5-10,Fr
2015,15,42,1412108,"Herron, Jordan",F,6-5,Jr
2015,15,12,1519260,"Hill, Vince",G,5-11,Sr
2015,15,50,1418081,"Hubbard, Seth",F,6-4,Sr
2015,15,20,1295781,"Hurth, Zach",G,6-3,Sr
2015,15,14,1410575,"Kazen, Dakota",G,6-1,Jr
2015,15,30,1418080,"Marble, Lucas",G,6-3,Jr
2015,15,24,1632848,"Moore, De'Tavia",G,6-3,Jr
2015,15,32,1519262,"Oakes, Travell",G,6-2,Jr
2015,15,3,1632777,"Ryan, Robert",G,5-7,Fr
2015,15,52,1632862,"Salmon, Chase",F,6-5,Fr
2015,15,4,1632845,"Wheeler, Corey",G,6-0,Fr
2015,15,40,1529726,"Zahran, Jason",C,4-0,Fr
2015,16,95,,"Alston, Karahn",G,5-9,Fr
2015,16,5,1413464.0,"Amoroso, Johnathan",F,6-2,Jr
2015,16,20,1439730.0,"Ayers, Casey",G,5-11,Jr
2015,16,44,1631223.0,"Ballmer, Justin",F,6-4,Fr
2015,16,32,1631220.0,"Benz, Gilberto",G,6-0,Fr
2015,16,22,1298791.0,"Brown, Devin",G,5-7,Sr
2015,16,34,1298803.0,"Burke, Casey",C,6-10,Sr
2015,16,14,1631217.0,"Calloway, Jaylin",G,6-1,Fr
2015,16,96,,"Casiano, Daiquest",G,6-0,So
2015,16,93,,"Dalce, Kai",G,6-2,Fr
2015,16,40,1631221.0,"Dunn, Evan",F,6-6,Fr
2015,16,33,1413463.0,"Gantz, Calvert",C,6-6,Jr
2015,16,42,1631222.0,"Goodwater, Nelson",F,6-6,Fr
2015,16,30,1745166.0,"Harris, Jalen",G,6-2,So
2015,16,10,1439728.0,"Lombardi, Vince",G,5-10,Jr
2015,16,3,1522790.0,"Marquez, Josh",G,6-1,So
2015,16,97,,"Pletz, Anthony",G,6-1,Fr
2015,16,55,1522791.0,"Puffenbarger, Brandon",C,6-11,So
2015,16,4,1631216.0,"Ringgold, Omari",G,6-2,So
2015,16,23,1631218.0,"Smith, Dejuan",G,6-2,Fr
2015,16,98,,"Sotolongo, Danny",G,6-2,So
2015,16,99,1631227.0,"Thomas, Aaron",G,5-8,Fr
2015,16,50,1522794.0,"Vazzana, Thomas",C,6-6,So
2015,16,21,1413465.0,"Ward, Evan",F,6-4,Jr
2015,17,12,1636562.0,"Barnes, Jr.",,-,N/A
2015,17,13,1634448.0,"Beauperthuy, Omar",,-,N/A
2015,17,12,1406943.0,"Birdie, Terrance",G,6-0,Jr
2015,17,35,1520553.0,"Brown, Octavious",F,-,Sr
2015,17,5,1637041.0,"Davis, Michael",,-,N/A
2015,17,14,1636563.0,"Gibson, Tavis",,-,N/A
2015,17,25,1636610.0,"Gudadze, George",,-,N/A
2015,17,10,1406940.0,"Hampton, Devonte",F,6-2,Jr
2015,17,20,1634445.0,"Hartouch, Bassel",,-,N/A
2015,17,11,1636561.0,"Henderson, Juwan",,5-7,N/A
2015,17,25,,"Holmes, Decarlos",F,6-8,So
2015,17,0,1406936.0,"Hunt, Tyrel",G,6-6,Jr
2015,17,24,1634447.0,"Johnson, Reginald",,6-5,N/A
2015,17,32,,"Lehaman, Rahkeem",G,6-5,So
2015,17,15,1406941.0,"Luckett, Leantwan",G,6-5,Sr
2015,17,3,1520548.0,"O'Dell, Denarius",G,6-1,So
2015,17,2,1297784.0,"Oakley, Twann",,-,Fr
2015,17,23,1634446.0,"Pittman, Kenyan",F,-,N/A
2015,17,24,1520550.0,"Thomas, George",F,6-6,Jr
2015,17,30,1520551.0,"Vance, Marquis",F,6-7,So
2015,17,3,1634444.0,"Wilson, Tamarcio",G,-,N/A
2015,17,55,1520554.0,"Young, Corey",F,6-6,Sr
2015,18,34,1519078,"Adams, Eric",F,6-3,So
2015,18,44,1519086,"Brueckl, Clark",G,6-2,So
2015,18,22,1625501,"Cousin, Dalton",F,6-5,Fr
2015,18,23,1625502,"Cronmiller, Cody",F,6-3,Fr
2015,18,5,1519079,"Herbert, Nigel",G,5-11,So
2015,18,4,1625499,"Hook, Tristan",F,6-6,Fr
2015,18,24,1415035,"Kincel, Jerry",G,6-1,Jr
2015,18,3,1295719,"Mahon, Ryan",G,6-0,Sr
2015,18,21,1625500,"McFall, Kevin",F,6-5,Fr
2015,18,11,1519080,"Molloy, Dylan",G,5-9,So
2015,18,10,1295720,"Pacheco, Tim",G,5-11,Sr
2015,18,15,1519083,"Reinhart, Julian",G,6-0,So
2015,18,11,1635000,"Ruffin, Jonathan",,-,N/A
2015,18,0,1519082,"Ryan, Tyrell",G,6-1,So
2015,18,2,1625498,"Schmidt, Nick",G,6-0,Fr
2015,18,1,1519077,"Seelman, Tyler",G,5-11,So
2015,18,12,1295721,"Snyder, Mike",G,6-0,Sr
2015,18,14,1295722,"Walsh, Dalton",F,6-7,Sr
2015,19,13,1631286,"Hall, Nathan",G,5-9,Fr
2015,19,1,1631284,"Henderson, Isaiah",G,6-0,Fr
2015,19,10,1413959,"Holland, Brian",G,6-2,Jr
2015,19,40,1631289,"Jamerson, Leslie",C,6-8,Sr
2015,19,21,1413961,"Koryak, Chris",G,6-2,Jr
2015,19,20,1631288,"Macomber, Conor",G,6-1,So
2015,19,22,1286354,"Milon, Chris",F,6-6,Jr
2015,19,15,1631287,"Morris, Tyson",G,5-11,Fr
2015,19,32,1413958,"Schweitzer, Evan",G,6-1,Jr
2015,19,4,1286350,"Seidman, Gabe",G,6-2,Sr
2015,19,23,1413957,"Sestina, Andrew",F,6-7,Jr
2015,19,35,1286349,"Smith, Brandon",F,6-5,Jr
2015,19,11,1413955,"Valentic, Josh",G,6-3,Sr
2015,19,3,1631285,"Wallette, Donte",F,6-3,Fr
2015,19,33,1519330,"Zabriski, Evan",G,6-6,So
2015,20,24,1628020,"Barron, Brett",G,5-11,Fr
2015,20,44,1518101,"Borroughs, Aaron",C,6-7,So
2015,20,30,1293472,"Bryan, Travis",F,6-7,Sr
2015,20,20,1628022,"Burton, Aaron",G,6-0,Fr
2015,20,40,1518102,"Callahan, Ryan",F,6-8,So
2015,20,5,1628018,"Ciotti, Steven",G,5-10,Fr
2015,20,22,1293471,"Dalition, Derek",G,6-1,Sr
2015,20,42,1518103,"Dalition, David",G,6-0,So
2015,20,23,1409597,"Deal, Cody",F,6-3,Jr
2015,20,14,1628023,"Fishburne, Shaundell",G,6-1,Fr
2015,20,12,1293469,"Guldin, Michael",G,6-0,Sr
2015,20,32,1628024,"Horan, Brendan",G,6-3,Fr
2015,20,33,1628025,"Jones, Connor",F,6-5,Fr
2015,20,11,1518104,"Laird, Brian",G,5-9,So
2015,20,15,1628021,"Pandolfi, Timothy",G,5-11,Jr
2015,20,3,1518107,"Slanger, Kuity",G,6-2,So
2015,20,10,1628019,"Smith, James",G,5-10,Fr
2015,20,54,1628026,"Stevenson, Aaron",C,6-7,Jr
2015,21,50,1633292.0,"Apsey, Ethan",G,6-0,Fr
2015,21,20,1413064.0,"Beckman, DJ",F,6-3,Jr
2015,21,1,1633300.0,"Beckman, Jason",G,5-11,Fr
2015,21,25,1427754.0,"Benthem, Kyle",F,6-4,Jr
2015,21,44,1633308.0,"Bradfield, Doug",F,6-7,Fr
2015,21,41,1523116.0,"Cook, Quinton",C,6-5,So
2015,21,2,1523111.0,"Edwards, Tyler",F,6-4,So
2015,21,31,1523114.0,"Fairchild, Chase",G,6-1,So
2015,21,34,1633309.0,"Gamble, Kevin",F,6-8,Fr
2015,21,30,1633310.0,"Hines, Bryan",G,5-9,So
2015,21,10,1523118.0,"Hungerford, Corey",F,6-2,Jr
2015,21,40,1633311.0,"Hyble, Brooks",F,6-7,Fr
2015,21,11,1633312.0,"James, JR",F,6-5,Jr
2015,21,32,1523117.0,"Launstein, Matt",C,6-8,Jr
2015,21,4,1633313.0,"LoMonaco, Nick",G,6-2,Fr
2015,21,55,,"Malling, Jason",G,5-11,So
2015,21,0,1527390.0,"Meriwether, Gus",G,6-3,Jr
2015,21,23,1633317.0,"Mitrzyk, Joe",G,6-0,Fr
2015,21,3,1413066.0,"Nikodemski, Scott",G,6-1,Jr
2015,21,14,1633318.0,"Scheibert, Kevin",G,6-4,Fr
2015,21,22,1525155.0,"Slagell, Kyle",F,6-5,So
2015,21,15,1633319.0,"Sullivan, Nick",G,6-2,So
2015,21,5,1434820.0,"Woelke, Ethan",F,6-3,Jr
2015,22,44,1412755,"Assie, Oscar",F,6-7,Jr
2015,22,33,1412756,"Banister, Oshawn",C,6-9,Jr
2015,22,23,1636411,"Bilewu, Lateef",,5-9,N/A
2015,22,1,1631242,"Burrell, Trahmier",G,6-4,Jr
2015,22,3,1631243,"Dobbs, Cameron",G,6-0,Jr
2015,22,5,1292944,"Gutridge, D.J.",,-,N/A
2015,22,10,1522141,"Harris, Bobby",C,6-1,Jr
2015,22,13,1292943,"Jabateh, Al-Shabazz",G,6-3,Sr
2015,22,22,1631245,"Merisma, Viondy",F,6-3,Sr
2015,22,12,1631247,"Michael, Jamel",G,6-0,Jr
2015,22,24,1522142,"Porter, Marcus",F,6-5,Sr
2015,22,0,1522410,"Risch, Max",F,6-7,So
2015,22,31,1631246,"Vilfort, Henry",G,5-10,Jr
2015,22,15,1631244,"Woodward, Nolan",G,6-4,Sr
2015,23,34,1623504.0,"Brown, Gabe",C,7-0,Fr
2015,23,35,,"Davis, Jonathan",F,6-7,Jr
2015,23,44,1402789.0,"Elcano, Zach",C,6-11,Jr
2015,23,0,1402790.0,"Gardner, Pee Wee",G,5-9,Sr
2015,23,20,1508316.0,"Jones, Charlie",G,6-5,So
2015,23,1,1293639.0,"Kager, Kyle",F,6-8,Sr
2015,23,2,,"Langberg, George",G,6-3,Fr
2015,23,42,1623507.0,"Maragkos, Paris",F,6-9,So
2015,23,3,1738946.0,"Montgomery, Justice",G,5-11,So
2015,23,25,1748487.0,"Neal, Langdon",G,6-0,So
2015,23,13,1508320.0,"Panzer, Kevin",F,6-9,Sr
2015,23,4,1623503.0,"Paquin, Alex",G,6-0,Fr
2015,23,14,1402792.0,"Reed, Jesse",G,6-5,Jr
2015,23,21,1508321.0,"Rhea, Jalen",G,6-2,So
2015,23,22,1293638.0,"Schoof, John",G,6-5,Sr
2015,23,33,1623506.0,"Tolksdorf, Leon",F,6-8,So
2015,23,5,1402793.0,"Vasic, Marko",G,6-5,Jr
2015,23,12,1508322.0,"Yiljep, Yilret",F,6-7,So
2015,24,20,1298087,"Barry, Ray",G,6-2,Jr
2015,24,12,1522875,"Berman, Reid",G,6-0,So
2015,24,44,1634763,"Conklin, Eric",F,6-6,So
2015,24,5,1634760,"Dawson-Gordon, Jayde",G,6-2,Fr
2015,24,15,1522879,"George, David",F,6-8,So
2015,24,24,1412738,"Green, Connor",G,6-4,Jr
2015,24,25,1522876,"Holding, Brady",G,6-5,So
2015,24,31,1298089,"Levine, Alex",F,6-8,Sr
2015,24,33,1522874,"Magana, Diego",G,6-5,So
2015,24,10,1634762,"McCarthy, Johnny",G,6-5,Fr
2015,24,32,1522878,"Nabatoff, Jacob",F,6-8,So
2015,24,40,1412739,"Pollack, Ben",F,-,Jr
2015,24,22,1522877,"Racy, Jeff",G,6-5,So
2015,24,11,1634761,"Riopel, Michael",G,6-5,Fr
2015,24,1,1522873,"Wright, Christien",F,6-4,So
2015,25,22,1522252,"Brandsma, Thomas",F,4-0,Jr
2015,25,23,1522246,"Gudul, Omari",C,6-10,Jr
2015,25,3,1632252,"Holden, Marsell",G,4-0,Sr
2015,25,5,1632254,"Jones, Chris",G,4-0,Sr
2015,25,11,1632255,"Kelly, Raijon",G,4-0,Sr
2015,25,10,1632260,"Logsdon, Brendan",G,4-0,Jr
2015,25,0,1632251,"Mayfield, Demario",F,4-0,Sr
2015,25,24,1745968,"Mound, Patrick",,5-10,N/A
2015,25,15,1298290,"Rawls, Dakota",F,6-5,Jr
2015,25,30,1746752,"Richardson, Bilal",F,6-8,Jr
2015,25,12,1746913,"Taylor, Brentine",F,6-5,Jr
2015,25,33,1632259,"Vasher, Kyle",F,4-0,Jr
2015,25,4,1632253,"Wagner, Dequavious",C,4-0,Jr
2015,25,35,1522248,"Woolridge, Tommy",C,4-0,Sr
2015,25,21,1632257,"Yancy, Jovan",G,4-0,Fr
2015,26,5,1628804,"Amaral, Derek",G,6-0,Fr
2015,26,40,1628805,"Birch, John",F,6-4,Fr
2015,26,21,1411849,"Bradanese, Patrick",G,6-3,Jr
2015,26,14,1294019,"Daye, Hugh",G,5-8,Sr
2015,26,3,1411847,"Delorey, Tyler",G,6-1,Jr
2015,26,25,1523346,"Farley, Trevon",F,6-3,So
2015,26,23,1628806,"Fodaile, Youssef",F,6-3,Fr
2015,26,2,1628807,"Foglia, Jake",G,5-11,Fr
2015,26,22,1294025,"Franklin, Quantez",F,6-4,Sr
2015,26,12,1294020,"Gorman, Michael",G,5-10,Sr
2015,26,35,1628809,"Graham, Kenneth",F,6-4,Fr
2015,26,44,1628810,"Jakola, Tanner",G,6-2,Fr
2015,26,11,1523344,"Jean-Louis, David",G,5-9,So
2015,26,4,1628811,"Maresca, Jesse",C,5-10,So
2015,26,42,1411852,"McKissick, Kyle",F,6-5,Jr
2015,26,34,1411850,"O'Leary, Connor",F,6-4,Jr
2015,26,33,1628812,"Pickett, Liam",G,6-0,Fr
2015,26,20,1294021,"Pryor, Corey",G,6-0,Jr
2015,26,24,1411854,"Trindade, Pedro",F,6-5,Jr
2015,27,25,1625097,"Babic, Jake",G,6-3,Fr
2015,27,10,1400331,"Burgess, Chris",G,5-8,Jr
2015,27,3,1400336,"Clarke, Dustin",G,6-3,Jr
2015,27,21,1400335,"Eaves, Frank",G,6-2,Jr
2015,27,12,1736776,"Gilbert, Rantavious",F,6-8,Jr
2015,27,1,1625091,"Goesling, Landon",G,6-2,Fr
2015,27,2,1287000,"Hamilton, Tab",G,6-3,Sr
2015,27,20,1625094,"Hodson, Dylan",G,6-3,Fr
2015,27,23,1625095,"Jackson, Logan",G,5-11,Fr
2015,27,5,1625092,"Kinney, Griffin",F,6-8,Fr
2015,27,0,1507182,"Kobani, Mike",F,6-8,So
2015,27,14,1745534,"Kostic, Milos",F,6-8,Fr
2015,27,34,1507181,"Lawson, Jacob",F,6-8,Sr
