season,school_id,game_date,opp_id,game_id
2014,2,11/09/2013,194.0,2698900
2014,2,11/11/2013,596.0,2754553
2014,2,11/13/2013,392.0,2740713
2014,2,11/17/2013,312.0,2740413
2014,2,11/19/2013,698.0,2746865
2014,2,11/22/2013,1445.0,2761393
2014,2,11/23/2013,,2769525
2014,2,11/25/2013,812.0,2782972
2014,2,11/29/2013,358.0,2791195
2014,2,11/30/2013,711.0,2792374
2014,2,12/03/2013,,2801615
2014,2,12/17/2013,,2826329
2014,2,12/18/2013,,2828013
2014,2,12/30/2013,,2840715
2014,2,01/09/2014,474.0,2859399
2014,2,01/11/2014,655.0,2866540
2014,2,01/16/2014,527.0,2889197
2014,2,01/18/2014,1004.0,2895775
2014,2,01/23/2014,346.0,2914624
2014,2,01/25/2014,624.0,2921573
2014,2,01/30/2014,676.0,2936682
2014,2,02/01/2014,508.0,2942597
2014,2,02/06/2014,287.0,2969353
2014,2,02/08/2014,26172.0,2975593
2014,2,02/13/2014,2743.0,3012172
2014,2,02/15/2014,,3027153
2014,2,02/18/2014,,3048553
2014,2,02/22/2014,,3080775
2014,2,02/27/2014,483.0,3114646
2014,2,03/01/2014,402.0,3117249
2014,2,03/08/2014,2743.0,3160043
2014,3,11/13/2013,2692,2755113
2014,3,11/20/2013,658,2778973
2014,3,11/23/2013,22,2768931
2014,3,11/26/2013,1347,2786293
2014,3,12/04/2013,533,2805339
2014,3,12/07/2013,470,2809296
2014,3,12/15/2013,357,2822354
2014,3,12/19/2013,1277,2829629
2014,3,12/21/2013,543,2833076
2014,3,12/22/2013,984,2835157
2014,3,01/01/2014,362,2843034
2014,3,01/04/2014,349,2851573
2014,3,01/08/2014,682,2874757
2014,3,01/11/2014,593,2865795
2014,3,01/15/2014,56,2887033
2014,3,01/18/2014,36,2895375
2014,3,01/22/2014,468,2907873
2014,3,01/25/2014,410,2919796
2014,3,01/29/2014,241,2991273
2014,3,02/01/2014,613,2944114
2014,3,02/05/2014,349,2961286
2014,3,02/11/2014,22,2995258
2014,3,02/15/2014,658,3026755
2014,3,02/19/2014,1347,3055555
2014,3,02/22/2014,533,3078813
2014,3,02/25/2014,470,3104501
2014,4,11/15/2013,320.0,2801013
2014,4,11/16/2013,19.0,2728033
2014,4,11/20/2013,2694.0,2755789
2014,4,11/26/2013,,2794660
2014,4,11/30/2013,,2795353
2014,4,12/01/2013,,2797687
2014,4,12/07/2013,119.0,2813613
2014,4,12/18/2013,,2853873
2014,4,12/21/2013,,2848808
2014,4,12/28/2013,452.0,2848834
2014,4,12/29/2013,281.0,2848856
2014,4,01/09/2014,525.0,2859958
2014,4,01/11/2014,30037.0,2866954
2014,4,01/15/2014,114.0,2890755
2014,4,01/18/2014,15.0,2896877
2014,4,01/22/2014,326.0,2908562
2014,4,01/27/2014,21.0,2927573
2014,4,01/29/2014,286.0,2932674
2014,4,02/01/2014,525.0,2957913
2014,4,02/06/2014,30037.0,2966228
2014,4,02/08/2014,114.0,2983185
2014,4,02/12/2014,15.0,3002594
2014,4,02/15/2014,326.0,3021760
2014,4,02/19/2014,21.0,3055634
2014,4,02/22/2014,286.0,3080473
2014,5,11/08/2013,149,2687910
2014,5,11/12/2013,610,2701453
2014,5,11/16/2013,419,2740976
2014,5,12/07/2013,148,2809432
2014,5,12/14/2013,61,2821594
2014,5,12/16/2013,527,2824833
2014,5,12/18/2013,184,2828238
2014,5,12/22/2013,528,2835655
2014,5,12/23/2013,311,2836596
2014,5,12/25/2013,648,2837093
2014,5,12/28/2013,648,2839301
2014,5,12/31/2013,165,2842735
2014,5,01/02/2014,388,2846073
2014,5,01/08/2014,47,2856921
2014,5,01/12/2014,519,2874753
2014,5,01/15/2014,414,2886453
2014,5,01/18/2014,709,2894135
2014,5,01/22/2014,204,2907842
2014,5,01/25/2014,129,2921513
2014,5,01/29/2014,47,2933593
2014,5,02/01/2014,331,2944673
2014,5,02/05/2014,204,2962873
2014,5,02/09/2014,71,2982373
2014,5,02/12/2014,774,3002659
2014,5,02/15/2014,503,3023717
2014,5,02/19/2014,86,3056000
2014,5,02/22/2014,519,3080355
2014,5,02/26/2014,414,3109473
2014,5,03/01/2014,71,3118183
2014,5,03/04/2014,86,3138629
2014,5,03/07/2014,331,3155003
2014,5,03/13/2014,519,3201263
2014,5,03/14/2014,774,3207731
2014,5,03/19/2014,308,3245750
2014,6,11/09/2013,473.0,2697459
2014,6,11/14/2013,10.0,2716453
2014,6,11/17/2013,774.0,2733433
2014,6,11/19/2013,202.0,2746867
2014,6,11/25/2013,315.0,2783453
2014,6,12/03/2013,691.0,2801556
2014,6,12/05/2013,,2806405
2014,6,12/14/2013,519.0,2820833
2014,6,12/21/2013,669.0,2834066
2014,6,12/29/2013,9.0,2839294
2014,6,01/04/2014,314.0,2849527
2014,6,01/06/2014,261.0,2853554
2014,6,01/11/2014,2678.0,2871733
2014,6,01/13/2014,432.0,2878934
2014,6,01/18/2014,7.0,2896659
2014,6,01/25/2014,665.0,2921075
2014,6,01/27/2014,17.0,2928153
2014,6,02/01/2014,699.0,2943542
2014,6,02/03/2014,553.0,2954353
2014,6,02/08/2014,2678.0,2978615
2014,6,02/10/2014,432.0,2990114
2014,6,02/15/2014,7.0,3023080
2014,6,02/22/2014,665.0,3080518
2014,6,02/24/2014,17.0,3098838
2014,6,03/01/2014,553.0,3118263
2014,6,03/03/2014,699.0,3132423
2014,6,03/06/2014,314.0,3151228
2014,6,03/08/2014,261.0,3161826
2014,6,03/13/2014,2678.0,3201463
2014,6,03/14/2014,553.0,3209104
2014,7,11/08/2013,301.0,2687273
2014,7,11/10/2013,72.0,2695837
2014,7,11/13/2013,,2708873
2014,7,11/16/2013,315.0,2727929
2014,7,11/18/2013,136.0,2741517
2014,7,12/07/2013,716.0,2809467
2014,7,12/16/2013,771.0,2824799
2014,7,12/21/2013,718.0,2833977
2014,7,12/22/2013,797.0,2835936
2014,7,12/28/2013,,2838176
2014,7,12/30/2013,,2841496
2014,7,01/04/2014,261.0,2849457
2014,7,01/06/2014,314.0,2853372
2014,7,01/11/2014,432.0,2868713
2014,7,01/13/2014,2678.0,2878854
2014,7,01/18/2014,6.0,2896659
2014,7,01/25/2014,17.0,2921004
2014,7,01/27/2014,665.0,2928093
2014,7,02/01/2014,553.0,2943546
2014,7,02/03/2014,699.0,2954393
2014,7,02/08/2014,432.0,2977096
2014,7,02/10/2014,2678.0,2991334
2014,7,02/15/2014,6.0,3023080
2014,7,02/22/2014,17.0,3085760
2014,7,02/24/2014,665.0,3099055
2014,7,03/01/2014,699.0,3119211
2014,7,03/03/2014,553.0,3132543
2014,7,03/06/2014,261.0,3149284
2014,7,03/08/2014,314.0,3161343
2014,7,03/13/2014,17.0,3199758
2014,7,03/14/2014,699.0,3207134
2014,7,03/18/2014,624.0,3243825
2014,8,11/08/2013,522,2697487
2014,8,11/14/2013,700,2714793
2014,8,11/18/2013,680,2742273
2014,8,11/19/2013,254,2749493
2014,8,11/27/2013,193,2789293
2014,8,11/29/2013,191,2792293
2014,8,12/04/2013,2711,2803954
2014,8,12/07/2013,651,2810164
2014,8,12/14/2013,48,2821593
2014,8,12/17/2013,782,2826573
2014,8,12/21/2013,812,2834116
2014,8,12/28/2013,110,2838773
2014,8,01/04/2014,579,2849465
2014,8,01/07/2014,736,2855114
2014,8,01/11/2014,257,2871013
2014,8,01/15/2014,430,2887173
2014,8,01/18/2014,434,2895034
2014,8,01/23/2014,235,2914679
2014,8,01/25/2014,365,2921575
2014,8,01/30/2014,37,2936393
2014,8,02/02/2014,694,2944593
2014,8,02/05/2014,31,2962096
2014,8,02/08/2014,235,2974215
2014,8,02/11/2014,433,2995753
2014,8,02/15/2014,648,3027278
2014,8,02/20/2014,697,3065154
2014,8,02/22/2014,434,3084999
2014,8,02/26/2014,433,3109336
2014,8,03/01/2014,37,3119905
2014,8,03/04/2014,334,3139143
2014,8,03/08/2014,31,3161330
2014,8,03/13/2014,365,3201844
2014,9,11/08/2013,159,2687993
2014,9,11/11/2013,587,2701073
2014,9,11/14/2013,716,2714413
2014,9,11/21/2013,473,2755633
2014,9,11/22/2013,463,2759613
2014,9,11/24/2013,690,2775795
2014,9,11/27/2013,228,2788553
2014,9,12/01/2013,457,2796153
2014,9,12/07/2013,500,2811255
2014,9,12/15/2013,253,2822993
2014,9,12/18/2013,693,2828095
2014,9,12/21/2013,365,2835053
2014,9,12/29/2013,6,2839294
2014,9,01/04/2014,1257,2848530
2014,9,01/11/2014,419,2869893
2014,9,01/16/2014,706,2889133
2014,9,01/18/2014,704,2897513
2014,9,01/23/2014,497,2914702
2014,9,01/25/2014,719,2920276
2014,9,01/30/2014,523,2936355
2014,9,02/01/2014,196,2942376
2014,9,02/06/2014,231,2966593
2014,9,02/08/2014,229,2978673
2014,9,02/13/2014,664,3012169
2014,9,02/15/2014,718,3023760
2014,9,02/20/2014,388,3065176
2014,9,02/22/2014,458,3079074
2014,9,02/27/2014,574,3114494
2014,9,03/02/2014,366,3122945
2014,9,03/06/2014,419,3148903
2014,9,03/12/2014,458,3195023
2014,10,11/09/2013,237.0,2689985
2014,10,11/10/2013,680.0,2703472
2014,10,11/14/2013,6.0,2716453
2014,10,11/20/2013,30002.0,2752473
2014,10,11/23/2013,,2769413
2014,10,11/26/2013,30002.0,2786375
2014,10,12/02/2013,,2799457
2014,10,12/14/2013,358.0,2823994
2014,10,12/19/2013,1015.0,2829893
2014,10,12/21/2013,181.0,2834015
2014,10,01/04/2014,11740.0,2848839
2014,10,01/06/2014,734.0,2853282
2014,10,01/09/2014,30151.0,2859135
2014,10,01/11/2014,766.0,2868493
2014,10,01/18/2014,30013.0,2896255
2014,10,01/23/2014,30153.0,2914611
2014,10,01/25/2014,487.0,2920481
2014,10,01/30/2014,1015.0,2936037
2014,10,02/01/2014,181.0,2943034
2014,10,02/06/2014,11740.0,2966788
2014,10,02/08/2014,734.0,2976677
2014,10,02/13/2014,30151.0,3011779
2014,10,02/16/2014,766.0,3027674
2014,10,02/18/2014,358.0,3090973
2014,10,02/22/2014,30013.0,3082714
2014,10,02/27/2014,30153.0,3114493
2014,10,03/01/2014,487.0,3118584
2014,10,03/07/2014,1015.0,3154603
2014,11,11/08/2013,30136.0,2687903
2014,11,11/09/2013,383.0,2702653
2014,11,11/10/2013,92.0,2704713
2014,11,11/15/2013,30175.0,2721653
2014,11,11/16/2013,568.0,2727133
2014,11,11/17/2013,30175.0,2735113
2014,11,11/27/2013,698.0,2791954
2014,11,11/29/2013,305.0,2790537
2014,11,11/30/2013,183.0,2793345
2014,11,12/07/2013,12.0,2814353
2014,11,12/16/2013,,2826693
2014,11,12/17/2013,,2826694
2014,11,01/02/2014,1448.0,2845853
2014,11,01/04/2014,30127.0,2849933
2014,11,01/09/2014,205.0,2859418
2014,11,01/11/2014,634.0,2870733
2014,11,01/16/2014,1274.0,2890113
2014,11,01/18/2014,1010.0,2897874
2014,11,01/23/2014,1446.0,2914692
2014,11,01/25/2014,1343.0,2921578
2014,11,01/30/2014,30127.0,2936901
2014,11,02/01/2014,1448.0,2944914
2014,11,02/06/2014,634.0,2968174
2014,11,02/08/2014,205.0,2979015
2014,11,02/13/2014,1010.0,3012596
2014,11,02/15/2014,1274.0,3034953
2014,11,02/20/2014,1343.0,3066265
2014,11,02/22/2014,1446.0,3082073
2014,11,02/27/2014,12.0,3124523
2014,11,03/05/2014,1446.0,3143124
2014,12,11/15/2013,568.0,2721603
2014,12,11/16/2013,30175.0,2725720
2014,12,11/21/2013,30075.0,2757514
2014,12,11/22/2013,1071.0,2772240
2014,12,11/23/2013,30147.0,2772239
2014,12,11/29/2013,30146.0,2791833
2014,12,11/30/2013,30135.0,2794473
2014,12,12/07/2013,11.0,2814353
2014,12,12/19/2013,,2830333
2014,12,01/02/2014,30127.0,2846613
2014,12,01/04/2014,1448.0,2849497
2014,12,01/09/2014,634.0,2859516
2014,12,01/11/2014,205.0,2871193
2014,12,01/16/2014,1010.0,2892113
2014,12,01/18/2014,1274.0,2898093
2014,12,01/23/2014,1343.0,2914721
2014,12,01/25/2014,1446.0,2921894
2014,12,01/30/2014,1448.0,2939413
2014,12,02/01/2014,30127.0,2944535
2014,12,02/06/2014,205.0,2968133
2014,12,02/08/2014,634.0,2978974
2014,12,02/13/2014,1274.0,3035954
2014,12,02/15/2014,1010.0,3023978
2014,12,02/20/2014,1446.0,3081914
2014,12,02/22/2014,1343.0,3081933
2014,12,02/27/2014,11.0,3124523
2014,12,03/05/2014,205.0,3142059
2014,12,03/06/2014,1448.0,3151323
2014,13,11/09/2013,,2782313
2014,13,11/15/2013,1096.0,2851672
2014,13,11/16/2013,223.0,2734393
2014,13,11/26/2013,734.0,2786467
2014,13,11/30/2013,,2798555
2014,13,12/04/2013,,2830536
2014,13,12/06/2013,,2830535
2014,13,12/07/2013,608.0,2812860
2014,13,01/02/2014,332.0,2851056
2014,13,01/06/2014,720.0,2853355
2014,13,01/09/2014,680.0,2859755
2014,13,01/11/2014,422.0,2871380
2014,13,01/13/2014,350.0,2886353
2014,13,01/16/2014,347.0,2889414
2014,13,01/18/2014,55.0,2899973
2014,13,01/20/2014,535.0,2903033
2014,13,01/25/2014,30058.0,2924157
2014,13,02/01/2014,237.0,2947653
2014,13,02/03/2014,445.0,2972973
2014,13,02/06/2014,55.0,2967254
2014,13,02/10/2014,535.0,3015353
2014,13,02/13/2014,30058.0,3015513
2014,13,02/17/2014,144.0,3048353
2014,13,02/20/2014,445.0,3065455
2014,13,02/22/2014,237.0,3087193
2014,13,02/24/2014,144.0,3098937
2014,13,03/04/2014,445.0,3141703
2014,13,03/06/2014,332.0,3172405
2014,14,11/08/2013,639,2689585
2014,14,11/12/2013,471,2707933
2014,14,11/16/2013,562,2722956
2014,14,11/20/2013,194,2751202
2014,14,11/23/2013,83,2770333
2014,14,11/26/2013,576,2786155
2014,14,12/01/2013,471,2795311
2014,14,12/04/2013,285,2803647
2014,14,12/10/2013,80,2817174
2014,14,12/14/2013,153,2821195
2014,14,12/20/2013,813,2831848
2014,14,12/23/2013,189,2836733
2014,14,12/31/2013,545,2842193
2014,14,01/04/2014,272,2849536
2014,14,01/08/2014,391,2856915
2014,14,01/11/2014,738,2868613
2014,14,01/15/2014,368,2885714
2014,14,01/18/2014,380,2896333
2014,14,01/20/2014,62,2903277
2014,14,01/23/2014,469,2915313
2014,14,01/29/2014,683,2932241
2014,14,02/01/2014,738,2943696
2014,14,02/05/2014,368,2961465
2014,14,02/08/2014,272,2976996
2014,14,02/12/2014,391,3002218
2014,14,02/15/2014,380,3022120
2014,14,02/19/2014,62,3056004
2014,14,02/27/2014,469,3114234
2014,14,03/02/2014,683,3123103
2014,14,03/08/2014,391,3164966
2014,14,03/09/2014,738,3169509
2014,14,03/15/2014,683,3211492
2014,14,03/18/2014,450,3244083
2014,14,03/20/2014,235,3246744
2014,15,11/08/2013,204.0,2740238
2014,15,11/15/2013,,2719393
2014,15,11/16/2013,506.0,2724846
2014,15,11/19/2013,,2753073
2014,15,11/23/2013,747.0,2779333
2014,15,11/26/2013,278.0,2786153
2014,15,12/06/2013,715.0,2813333
2014,15,12/07/2013,496.0,2809752
2014,15,12/13/2013,335.0,2825293
2014,15,12/17/2013,195.0,2852893
2014,15,12/29/2013,1050.0,2839546
2014,15,12/30/2013,385.0,2841355
2014,15,01/09/2014,326.0,2860876
2014,15,01/11/2014,21.0,2867757
2014,15,01/15/2014,286.0,2890793
2014,15,01/18/2014,4.0,2896877
2014,15,01/21/2014,525.0,2905594
2014,15,01/25/2014,30037.0,3132750
2014,15,01/29/2014,114.0,2934173
2014,15,02/01/2014,326.0,2942254
2014,15,02/06/2014,21.0,2966653
2014,15,02/08/2014,286.0,2974715
2014,15,02/12/2014,4.0,3002594
2014,15,02/15/2014,525.0,3022724
2014,15,02/19/2014,30037.0,3055804
2014,15,02/22/2014,114.0,3078707
2014,15,02/26/2014,114.0,3109433
2014,16,11/20/2013,763,2750344
2014,16,11/23/2013,30044,2769553
2014,16,11/26/2013,411,2799953
2014,16,11/30/2013,16142,2792871
2014,16,12/04/2013,966,2805154
2014,16,12/07/2013,938,2894873
2014,16,12/14/2013,783,2820633
2014,16,12/17/2013,239,2826155
2014,16,12/29/2013,815,2839322
2014,16,12/30/2013,1315,2841016
2014,16,01/04/2014,8968,2849513
2014,16,01/08/2014,21852,2857573
2014,16,01/11/2014,211,2865313
2014,16,01/15/2014,8404,2886853
2014,16,01/18/2014,351,2896982
2014,16,01/22/2014,373,2908133
2014,16,01/25/2014,783,2920284
2014,16,01/29/2014,966,2932380
2014,16,02/01/2014,411,2943123
2014,16,02/05/2014,938,2962075
2014,16,02/08/2014,351,2975099
2014,16,02/12/2014,8404,3002541
2014,16,02/15/2014,21852,3023136
2014,16,02/18/2014,373,3048382
2014,16,02/22/2014,211,3079211
2014,16,02/24/2014,8404,3098440
2014,17,11/08/2013,169.0,2697336
